,Unnamed: 0,age,y,score_GaussianNB,score_LR,score_DecisionTree,score_RandomForest,score_MultiLayerPerceptron,score_Feldman-GaussianNB,score_Feldman-LR,score_Feldman-DecisionTree,score_Feldman-RandomForest,score_Feldman-MultiLayerPerceptron
3331,26706,0,0,2.0154008179249725e-07,0.0152619809687295,0.0,0.0,0.0007622605095758,0.9999998108144332,0.1471622949764758,0.0,0.08,0.3920951099887164
3332,40246,0,1,1.0,0.7110703136717831,1.0,0.15,0.2430742854170705,1.0,0.667060707631175,0.0,0.19,0.8002018023311185
3333,10925,0,0,1.7179271942421498e-08,0.0717883144784228,1.0,0.01,0.0044812407153284,0.9999936974969732,0.2052125507224889,0.0,0.11,0.4455265418680287
3334,11048,0,0,9.741442705711315e-10,0.036243165517745,0.0,0.0,0.0024499648908738,0.9999424907611524,0.1852313163319963,0.0,0.07,0.4771009801441329
3335,27824,0,1,1.0,0.0969314935295724,1.0,0.54,0.0444966737928687,1.0,0.5202513027004652,1.0,0.8,0.989931816443337
3336,3421,0,0,3.2287443498339263e-08,0.0215473075177666,0.0,0.01,0.000901746635053,0.9999993649199572,0.2584969044489848,0.0,0.03,0.4279091234720374
3337,1764,0,0,1.2516186755135918e-10,0.0169594119700021,0.0,0.01,0.0006452718054266,0.9999412550425216,0.2122480671909934,0.0,0.07,0.3065510566200082
3338,11864,0,0,7.155373360878852e-14,0.0045365492118183,0.0,0.0,0.0001996782032269,0.9881381775451944,0.0589398489755089,0.0,0.01,0.1922732194231896
3339,381,0,0,6.601717483374199e-09,0.0218694809318556,0.0,0.0,0.0008022163097252,0.9999969534835964,0.2391589062133604,0.0,0.08,0.2910926399099816
3340,13528,0,0,2.810682095910248e-11,0.0079813512635165,0.0,0.0,0.0004525959956704,0.9995648840993352,0.0990446943790021,0.0,0.11,0.2783355452328255
3341,16617,0,0,1.388433852251984e-11,0.0532541341374942,0.0,0.06,0.0040898505693729,0.9991684221014536,0.2652461088203767,0.0,0.13,0.554414570728104
3342,11385,0,0,2.2092254416888165e-07,0.0101016473744581,0.0,0.0,0.0007914770757051,0.9994881444863764,0.1035600448959738,0.0,0.03,0.4473222761495147
3343,16283,0,0,6.440393353851683e-08,0.0349036370841104,0.0,0.01,0.0029606724827311,0.9999990202222978,0.2218958382627457,1.0,0.11,0.579655369835326
3344,10750,0,0,7.707979305929923e-14,0.0094909872730166,0.0,0.0,0.0004792061657173,0.9434221348009818,0.0988464254034206,0.0,0.01,0.3196574347170258
3345,13560,0,0,1.483262769920137e-09,0.0175154143796546,0.0,0.0,0.0011187299355992,0.9999837294872648,0.1761066003993855,0.0,0.06,0.4635821878296517
3346,7824,0,0,1.9792928156752577e-07,0.0127622416965085,0.0,0.01,0.0009388369950809,0.9994641744763096,0.1051280235174487,0.0,0.08,0.3914746600559622
3347,6302,0,0,3.8722431260540885e-08,0.035484723226648,0.0,0.01,0.0017192621983413,0.999999214485132,0.2899262994837757,0.0,0.06,0.4034508284878925
3348,11395,0,0,1.688468260324093e-09,0.0121281975828159,0.0,0.0,0.0007658046241877,0.9999680216372776,0.1195684130021265,0.0,0.03,0.4889934318561189
3349,31894,0,0,0.4064139746282361,0.0797760206422555,0.0,0.07,0.0060552876681948,0.9999999999966428,0.3944698342622108,0.0,0.24,0.8055854062368134
3350,33449,0,0,0.0003809207184175,0.0607947694894014,0.0,0.01,0.0047019893386973,0.9999999997314326,0.3061061417851522,0.0,0.1,0.8328645974810926
3351,10157,0,1,2.020747290571395e-07,0.5420939131417384,1.0,0.57,0.1101343086956369,0.9999999808106212,0.7780580837250625,1.0,0.45,0.8547745605893922
3352,23848,0,0,4.271737944248013e-06,0.0174311215021458,0.0,0.0,0.001189454243747,0.9999999533393452,0.1833476240093728,0.0,0.06,0.510294508166656
3353,32278,0,1,1.0,0.5649394669051252,0.0,0.44,0.3024146181460432,1.0,0.5464504584509684,0.0,0.5,0.7539128223190894
3354,27974,0,0,3.86582859330002e-05,0.1450238871264097,0.0,0.12,0.0144550233214385,0.9999999990347632,0.5410506980665497,0.0,0.13,0.8928234830075933
3355,31886,0,0,9.926205943684225e-06,0.0327576793152917,0.0,0.01,0.0020911730381881,0.999999992090462,0.2697877806487689,0.0,0.08,0.8096962070316982
3356,32883,0,0,2.070934060376064e-09,0.0192380694830876,0.0,0.01,0.0007630678887879,0.9999972347066268,0.1322719417850782,0.0,0.07,0.6141576464407998
3357,20487,0,0,6.275739278461161e-06,0.0581066388534646,0.0,0.12,0.0049746618495605,0.9999999471655572,0.2940492343299901,0.0,0.14,0.599604406011012
3358,6430,0,0,4.838757133330758e-10,0.0980481969705475,0.0,0.13,0.0049061360950705,0.9999803009694268,0.3576095215642276,0.0,0.21,0.2836446839933192
3359,18027,0,1,1.734208675879343e-08,0.1794072646220512,0.0,0.43,0.0193435693956675,0.9999859894886508,0.4508701995204425,1.0,0.46,0.7417353193246767
3360,3123,0,0,2.664566574161158e-09,0.023136657697316,0.0,0.03,0.0010849793220972,0.9999910143456372,0.2521584999913855,0.0,0.08,0.4783626059242357
3361,33794,0,0,0.1947853753480039,0.0332238539137208,0.0,0.04,0.0025497185742032,0.9999999999953104,0.2997119658986819,0.0,0.11,0.7400315080437547
3362,7677,0,0,3.342915239629627e-08,0.0115006684439192,0.0,0.02,0.0004306362792403,0.9999993007208154,0.1906129413671843,0.0,0.05,0.306990745541581
3363,34341,0,0,9.472020969190795e-06,0.0412490695178758,0.0,0.0,0.0027353005545477,0.999999991455052,0.2901572486161482,0.0,0.15,0.83211080311066
3364,24706,0,0,2.6501448746874e-06,0.0679575568282331,0.0,0.05,0.0042253620994017,0.9999999348177104,0.3251165245464465,1.0,0.21,0.5246556445355446
3365,40864,0,0,0.9999999999999858,0.2168114961746913,0.0,0.01,0.0041943625863428,1.0,0.5788477502905479,0.0,0.07,0.8875836471415741
3366,4533,0,0,3.625787577548699e-12,0.0127240615881021,0.0,0.0,0.0004013615120491,0.9994264633305966,0.1775042982675759,0.0,0.06,0.1893503292342901
3367,32343,0,0,0.3038716680472305,0.028553341766766,0.0,0.0,0.0017686137962234,0.9999999999952928,0.2635369914903194,0.0,0.05,0.7235959839723534
3368,2578,0,0,7.768769382629832e-11,0.0128506301115578,0.0,0.0,0.0004772917914361,0.9998466809150628,0.1841512391328447,0.0,0.09,0.258455810590952
3369,22419,0,0,4.681930523399656e-12,0.0130359381355996,0.0,0.0,0.0005745926539066,0.9941825175048448,0.1526910439707784,0.0,0.12,0.3043547128959719
3370,26088,0,0,1.967489493443233e-05,0.1129584446778953,0.0,0.22,0.0104185079944683,0.9999999915827756,0.3712167525410998,0.0,0.38,0.6126964285668272
3371,38312,0,1,1.0,0.6765390585323626,0.0,0.63,0.5151291509849518,1.0,0.7403300310089214,1.0,0.62,0.8952324475058145
3372,27432,0,0,1.4957081995561188e-05,0.0250989275571083,0.0,0.01,0.0015263923283863,0.9999999874079962,0.2009115756443532,0.0,0.17,0.5344443245646887
3373,3436,0,1,2.6532500854632736e-07,0.5778170039205247,1.0,0.57,0.0774871001655518,0.9999999987289668,0.8880621606473409,0.0,0.55,0.6869744604123673
3374,13986,0,1,0.999999976138888,0.9835358785477216,1.0,0.39,0.9302510111538964,1.0,0.991437144551996,0.0,0.41,0.9811250761918956
3375,23402,0,0,3.439870863419125e-06,0.0168838562962115,0.0,0.0,0.0011454158962378,0.9999999631924305,0.1886394866692847,0.0,0.05,0.5082052948362232
3376,27270,0,0,7.572528631517269e-06,0.0198921008863837,0.0,0.01,0.0012094158074368,0.9999999867241416,0.2314736407079687,0.0,0.24,0.6220167401941326
3377,10793,0,0,5.981917619363622e-12,0.0248310877839696,0.0,0.01,0.0014704904796575,0.998796208778898,0.1543160295937766,0.0,0.05,0.4626331199405222
3378,3650,0,0,4.9374052152496e-08,0.0207740193574588,0.0,0.0,0.000849061927255,0.9999995141648312,0.2659271101437952,0.0,0.06,0.3732260115219725
3379,18506,0,0,1.6071045449517408e-06,0.0215847697864866,0.0,0.0,0.001455911813291,0.9999999078124524,0.2036701270943695,0.0,0.04,0.5902775685033852
3380,17149,0,0,1.336705128235407e-06,0.0220555923945175,0.0,0.0,0.0016375255257912,0.99999982908315,0.2058560329594319,0.0,0.04,0.5681850051479596
3381,20450,0,0,3.2784537906983794e-06,0.0174868217425252,0.0,0.0,0.0012475274471501,0.9999999336809062,0.1773534820503174,0.0,0.06,0.502698990348704
3382,29448,0,0,0.000196626364304,0.0879705869034485,0.0,0.02,0.0077300680577755,0.9999999992110205,0.4643578961634078,0.0,0.15,0.8761268142164325
3383,3423,0,0,1.499721061268817e-09,0.0095942677099895,0.0,0.0,0.0003177524580076,0.999998802754148,0.1248831910484748,0.0,0.06,0.1897588823979272
3384,18007,0,0,1.893308703063045e-07,0.0221132893798349,0.0,0.03,0.0018432469899889,0.9999997856343992,0.2072768271657699,0.0,0.04,0.5453409529833163
3385,7221,0,0,2.3783889298431162e-08,0.0180543474197431,0.0,0.0,0.0007562310563086,0.9999989940817764,0.2237436664801519,0.0,0.05,0.3676383388558252
3386,9463,0,0,4.1232383996281625e-05,0.0100984590499032,0.0,0.0,0.0008254174437793,0.9999790397501136,0.1000136992895146,0.0,0.02,0.4278353970261938
3387,28059,0,0,0.9943096390791728,0.0910780380027902,0.0,0.09,0.008449584186976,0.9999999999999716,0.494182566501374,0.0,0.15,0.8747279108932932
3388,29609,1,1,0.9999973461777472,0.1126622990209528,1.0,0.34,0.0121146229164354,1.0,0.4703633168502299,0.0,0.43,0.666066370680022
3389,27382,0,0,6.028347479500412e-06,0.0196653414223542,0.0,0.0,0.0011617930904453,0.999999983136224,0.205129739684519,0.0,0.25,0.6206214082232598
3390,18815,0,0,9.170721253519802e-09,0.0121987267641224,0.0,0.01,0.0007546646005186,0.999997586699648,0.135817377546059,0.0,0.14,0.4505089128890924
3391,28857,0,0,0.0006891950002363,0.3329530565779233,0.0,0.06,0.0458179374440868,0.9999999998961008,0.7002046996883406,0.0,0.21,0.9414192549004448
3392,13936,0,0,7.725336752199252e-07,0.0170574188553309,0.0,0.0,0.0011345010903959,0.999999781487971,0.1778910802429342,0.0,0.09,0.5259397564447823
3393,26781,0,0,1.06685797913692e-07,0.0189707524161462,0.0,0.02,0.0010186116902057,0.99999928598002,0.1963471690145577,0.0,0.08,0.524398650247783
3394,37429,0,0,0.2390127151158784,0.2726892522846012,1.0,0.69,0.0452617673509651,0.99999999999711,0.7019952384013063,1.0,0.71,0.939980312250406
3395,38602,0,0,0.9962158492570452,0.2085592516013136,0.0,0.42,0.0147963150527308,0.9999999999999218,0.5642076967815719,0.0,0.43,0.6538086562567857
3396,19144,0,0,6.164852720449233e-07,0.0194872951742298,0.0,0.0,0.0013602462209413,0.9999997418986246,0.1781459543242848,0.0,0.1,0.4537307473595565
3397,10940,0,0,5.075436387543177e-13,0.0075986771687671,0.0,0.0,0.0003859155354235,0.9913252255291772,0.0826043482655561,0.0,0.01,0.259367571032248
3398,18180,0,0,1.8337565635809948e-10,0.012088212687966,0.0,0.03,0.0006750553571177,0.9999130349435398,0.1111005526300367,0.0,0.1,0.2431756389440789
3399,2644,0,0,1.485371116945172e-08,0.016994145432932,0.0,0.0,0.0007068209806515,0.9999992122254908,0.21520547867128,0.0,0.07,0.3022694916166086
3400,18562,0,0,1.9108318733836427e-06,0.1349291860181978,0.0,0.16,0.0117532236724201,0.9999998887907742,0.4047635284762867,0.0,0.21,0.7608517043406395
3401,26816,0,0,7.74175741346646e-06,0.1540383044306529,0.0,0.17,0.0146018274814262,0.999999968635248,0.4893728293618929,1.0,0.3,0.7556893336027741
3402,31036,0,0,0.0006861044819095,0.0482817498125534,0.0,0.0,0.0036126058286229,0.9999999997475656,0.3280947138286603,0.0,0.06,0.8971827464330031
3403,6520,0,1,3.467739227056169e-09,0.0649094610585664,0.0,0.06,0.0029944067226457,0.9999928734228718,0.3291162340403603,1.0,0.17,0.3551787931850593
3404,21153,0,0,2.5306545562457157e-10,0.0079649719339268,0.0,0.04,0.00040363741277,0.9999511982397704,0.1029475565122971,0.0,0.09,0.2504820966174698
3405,27297,0,0,0.0311081360833616,0.0354351222358177,0.0,0.01,0.0021563881426275,0.9999999998953656,0.2436997979995162,0.0,0.23,0.3750504002884389
3406,34756,0,0,3.019763214296607e-09,0.016362746278568,0.0,0.01,0.0007860065551191,0.9999984335163472,0.1265027846605969,0.0,0.1,0.7426358750961728
3407,25655,0,0,1.812889597777696e-06,0.0538163990497526,0.0,0.0,0.0035255995670549,0.9999999264830874,0.3001179093594314,0.0,0.18,0.5654730413050446
3408,2368,0,0,1.2788435690146042e-13,0.0068645871522844,0.0,0.02,0.0002505450794633,0.9998256543985942,0.1357503787696549,0.0,0.03,0.1493215722286785
3409,2049,0,0,1.0617845416424628e-10,0.02061955207588,0.0,0.0,0.0006954564435244,0.999940429506534,0.2078886286947633,0.0,0.12,0.2889551435781943
3410,8169,0,0,0.000201576622634,0.0193654003615221,0.0,0.0,0.0019354938043947,0.9999960301471802,0.1426044440224529,0.0,0.03,0.5897524348615587
3411,10474,0,0,2.5300444812925717e-08,0.0212009153304406,0.0,0.01,0.0013968299263356,0.999997588902414,0.1648626453574325,0.0,0.01,0.5615725474533725
3412,33379,0,0,4.950394557966819e-05,0.1245398569210919,0.0,0.14,0.0119390348596193,0.9999999981301642,0.4644679632489823,0.0,0.27,0.9276077698794386
3413,15193,0,0,5.67669319622174e-10,0.014270117903276,0.0,0.01,0.0009592183738111,0.999961877128074,0.1383336154214705,0.0,0.08,0.490361904219965
3414,25518,0,0,0.2924424858038871,0.3449682532122248,0.0,0.43,0.0452157436046904,0.9999999999872458,0.6786834577114325,1.0,0.38,0.6881829068501227
3415,34192,0,0,0.0719186452907358,0.0526308083319271,0.0,0.01,0.0037265555138,0.9999999999663308,0.274204209705329,0.0,0.11,0.662109636789028
3416,38325,0,1,1.0,0.9611283104871996,1.0,0.56,0.8821493895496316,1.0,0.9236964949180482,0.0,0.49,0.9296670535560928
3417,41092,0,1,1.0,0.8371149740164688,1.0,0.58,0.5385433931001247,1.0,0.746394376707832,1.0,0.67,0.7459924401578514
3418,14509,0,0,4.828168423090647e-10,0.0110556236672256,0.0,0.0,0.0006983603886369,0.9999774065999218,0.1376167261015935,0.0,0.06,0.3777882025978587
3419,23486,0,0,7.273600224124558e-07,0.0137170056068712,0.0,0.0,0.0008666909625611,0.9999999509770928,0.162773714137285,0.0,0.07,0.4816835435249795
3420,21198,0,0,1.7492565287796856e-06,0.0141461918839187,0.0,0.0,0.0009117261223533,0.9999999108362768,0.1531683389264571,0.0,0.05,0.4052262139432542
3421,34770,0,0,9.060198524949388e-05,0.0799992716813724,0.0,0.06,0.006785160138383,0.9999999987915552,0.3909644932557768,0.0,0.32,0.904638426973486
3422,24139,0,0,0.0054428832127493,0.0152372140571538,0.0,0.0,0.0007762199883234,0.9999999997163264,0.1786862718557746,0.0,0.17,0.2982668628213051
3423,40052,0,0,0.9884068318555153,0.3584063633026708,0.0,0.21,0.0258323742611951,0.9999999999902656,0.666145520764004,1.0,0.38,0.8242157537079535
3424,242,0,0,2.4924832506646457e-08,0.0094197990728577,0.0,0.0,0.0003004352098867,0.999999375983321,0.1547696705014716,0.0,0.09,0.222059350693482
3425,10461,0,0,2.1286016205348683e-14,0.0491215639538054,0.0,0.04,0.0025152103981541,0.5149949032260818,0.2113210572764497,0.0,0.11,0.4703432788251976
3426,1215,0,0,3.54595620536104e-08,0.0161602065943049,0.0,0.0,0.000571452442885,0.999999535513838,0.2253631657830436,1.0,0.03,0.3676155080818751
3427,26117,0,0,4.16521297199633e-08,0.0448703228516713,0.0,0.0,0.0032185381215631,0.9999990285702468,0.3158520428872264,0.0,0.21,0.7025358659139551
3428,25995,0,0,2.207106356351028e-06,0.0357531521060105,0.0,0.06,0.0023211435564244,0.999999962173441,0.3044826678370337,0.0,0.12,0.6723609369917078
3429,14090,0,0,1.6700989918366562e-09,0.0353673258244817,0.0,0.01,0.0021235355375337,0.99998615105748,0.2207041795478591,0.0,0.13,0.4114054906305383
3430,30416,0,0,0.0443193202892034,0.2264955704275711,1.0,0.73,0.0286305682828336,0.9999999999910508,0.6246440178204905,0.0,0.62,0.9449152058112624
3431,11436,0,0,2.27062967963102e-12,0.0462304538168076,0.0,0.07,0.0026743218207437,0.996019830674588,0.194558827965612,0.0,0.3,0.3730631016180677
3432,31203,0,0,0.0008001177926779,0.0787339913625521,0.0,0.02,0.0066106293811331,0.99999999974413,0.3476951617077825,0.0,0.1,0.8700825644859101
3433,9858,0,0,2.606500509460814e-06,0.2324026154057361,1.0,0.41,0.0247922127107727,0.9999998842207414,0.4392002462484609,1.0,0.44,0.6944799166667809
3434,5244,0,0,4.662192719721809e-10,0.0067994057762783,0.0,0.0,0.0002104235121185,0.9999771359627396,0.1264597414524809,0.0,0.05,0.1771829020928947
3435,17734,0,0,1.7956803943503836e-07,0.0173100859926612,0.0,0.0,0.0011259289236133,0.999999557253608,0.1674241013826152,0.0,0.1,0.5689880735433889
3436,19748,0,1,5.372730124400807e-06,0.0277940251756482,0.0,0.01,0.0017885590410415,0.9999999520686214,0.1821480312611392,0.0,0.06,0.4351520490667359
3437,24127,0,0,4.425794926179716e-07,0.0206728000890802,0.0,0.0,0.00114637622057,0.9999997724846752,0.2044261697520067,0.0,0.15,0.4803628215741743
3438,15287,0,0,5.675855517661726e-09,0.0099259213836906,0.0,0.0,0.000620553091887,0.9999982717271982,0.093279211381361,0.0,0.06,0.3075305820475295
3439,8599,0,1,3.5652301291268204e-09,0.3010088721884522,1.0,0.46,0.0350831468191185,0.9999894322277084,0.4592189465182933,1.0,0.57,0.5707045286772132
3440,20429,0,0,5.544608016744932e-05,0.1560737691073559,0.0,0.32,0.015283614417409,0.9999999889424488,0.3933328728487472,0.0,0.42,0.6032311844471893
3441,39372,0,0,1.0,0.4486929934322957,0.0,0.46,0.1870295036304871,1.0,0.7615516966126841,1.0,0.54,0.9807236696834152
3442,10615,0,0,6.409839062603051e-10,0.0102680525501234,0.0,0.0,0.0005835132117013,0.9999380949413974,0.0980757844103231,0.0,0.01,0.3763472880125778
3443,32418,0,0,0.0001156962878283,0.0293378400028167,0.0,0.0,0.0018108615286628,0.9999999989145962,0.2097260250463127,0.0,0.08,0.7936175700608605
3444,26856,0,0,1.640410641978586e-07,0.0184282805695721,0.0,0.02,0.0011469895931982,0.9999996997244648,0.1855495473920932,0.0,0.06,0.6962204040905507
3445,3329,0,0,4.393986159299316e-08,0.0191676815018532,0.0,0.0,0.0007630399079806,0.9999994840021794,0.2362802388940182,0.0,0.08,0.3647357468048406
3446,8316,0,0,6.433896488222788e-13,0.0087134459268456,0.0,0.0,0.0004231835802715,0.992343431749661,0.0906246153603261,0.0,0.01,0.283296971565254
3447,19391,0,0,7.004007338001878e-06,0.0434664992846549,0.0,0.0,0.0032675562008724,0.9999999616628416,0.2239559596765586,0.0,0.09,0.4807552342026232
3448,7533,1,0,2.3695904559579653e-08,0.0844807381692863,0.0,0.15,0.0039369831765753,0.9999999975909936,0.6608103194483212,0.0,0.15,0.6214662289710515
3449,5764,0,0,1.668523408919274e-08,0.011941306177458,0.0,0.0,0.0004186752563245,0.9999988323793256,0.1873438432336234,0.0,0.05,0.2626656875215819
3450,2564,0,0,1.3475316998166031e-08,0.0091587633729779,0.0,0.0,0.0003628429802473,0.9999987788921268,0.1602604658918342,0.0,0.05,0.282000545653038
3451,11410,0,0,3.3636715711706514e-08,0.017696595902003,0.0,0.0,0.0009796972791452,0.999998319650119,0.1465217349103184,0.0,0.03,0.5760888255027499
3452,20478,0,0,4.626512054925446e-10,0.0213372840347471,0.0,0.01,0.0014467808564408,0.9999327759537644,0.1894307624472833,0.0,0.18,0.5007577611928933
3453,3811,0,0,2.1327916389417622e-10,0.0071292332243044,0.0,0.05,0.0002263832051132,0.9999625408581494,0.1236599413821821,0.0,0.05,0.1670778310731266
3454,22834,0,0,1.7998182620031971e-10,0.008775034031883,0.0,0.0,0.0004978075323182,0.999913383650184,0.10412389714619,0.0,0.1,0.2345582787596886
3455,27589,0,0,1.2388052191480303e-05,0.0233670781976649,0.0,0.03,0.0014416995459353,0.999999986575869,0.2324425199932251,0.0,0.17,0.6481876988264548
3456,18116,0,1,1.4684372343285838e-05,0.3888623099031883,0.0,0.42,0.0675835459382759,0.9999999778439383,0.6679649576614737,0.0,0.55,0.7501850450527991
3457,6269,0,0,9.748623578060958e-17,0.0395364759109222,0.0,0.01,0.0016326633934284,0.9429526033621634,0.2642681312371702,0.0,0.12,0.2024481492940001
3458,39243,0,0,1.0,0.6471138819857515,1.0,0.64,0.6775048272061821,1.0,0.7542472079002523,0.0,0.51,0.9810527082962212
3459,25537,0,0,0.0053543527311335,0.0146870002925173,0.0,0.02,0.0009822170897212,0.9999999995889368,0.1715306919198377,0.0,0.13,0.421454468837168
3460,8223,0,0,2.0770917354360937e-12,0.0215659070413408,0.0,0.0,0.0009966193673151,0.9964332772883748,0.1058876176322786,0.0,0.06,0.2479423065636787
3461,11354,0,0,3.5054252991937385e-14,0.0097187815136905,0.0,0.02,0.000386501178305,0.6651942069836773,0.0930495740232497,0.0,0.02,0.3098006889233181
3462,16722,0,1,2.7928865313956046e-09,0.1370436939330057,0.0,0.3,0.0129153381853529,0.999985968835346,0.4210480700160324,1.0,0.37,0.6358413735125842
3463,12136,0,0,4.6322409881542505e-09,0.0469532679279152,0.0,0.0,0.00309473611916,0.999986196542344,0.1972324499510009,0.0,0.07,0.549382668980946
3464,36492,0,0,0.0015770057837351,0.121139557696622,0.0,0.07,0.0163964257940515,0.9999999998489528,0.5965754670773786,0.0,0.09,0.943610907962128
3465,9089,0,0,1.838649811588055e-09,0.0096215982903724,0.0,0.0,0.0005652673590328,0.9999786049238054,0.0977332374178613,0.0,0.03,0.3951220544009141
3466,14776,0,0,8.564443659322058e-10,0.0122260226562749,0.0,0.0,0.0006888413058859,0.9999496628646598,0.0896801194295121,0.0,0.04,0.3641514615382348
3467,5385,0,0,0.1038839660668377,0.0122950717862737,0.0,0.02,0.0005654041869012,0.999999999987466,0.1409200762402796,0.0,0.08,0.1035623541319794
3468,13344,0,0,7.475304012061723e-08,0.0166679012988333,0.0,0.0,0.0014841500572806,0.999997451278177,0.1840218002608455,0.0,0.05,0.6626707818037123
3469,8368,0,0,3.4026769822592632e-12,0.0126981658965205,0.0,0.0,0.0006959674005424,0.9993868673849914,0.122671973434933,0.0,0.03,0.3681778118675757
3470,24914,0,0,3.4477880151617127e-06,0.0196412115000032,0.0,0.0,0.0011513783428708,0.999999958037912,0.1666954182051834,0.0,0.13,0.4444537243163844
3471,11863,0,0,1.0839708624732587e-08,0.0102538480524485,0.0,0.02,0.000558238704536,0.99999772266068,0.1104754485291817,0.0,0.02,0.445449056098347
3472,11081,0,1,0.7792673779793604,0.924119907589844,0.0,0.52,0.6655469225372354,1.0,0.9662200238835656,0.0,0.6,0.9605902853980076
3473,5657,0,0,7.214006482853236e-08,0.0178912698163953,0.0,0.0,0.0005764985979423,0.9999996539425944,0.1866891382018924,0.0,0.06,0.2111391024968631
3474,27946,0,0,1.0,0.0887497352701146,0.0,0.16,0.0257203934088401,1.0,0.4624996675070589,0.0,0.23,0.9743786543874232
3475,14570,0,0,2.9673058551493525e-07,0.0184328557772267,0.0,0.0,0.0014133555353035,0.9999997488914788,0.1731782633692275,0.0,0.36,0.5930613119270637
3476,8193,0,0,4.1096625286850406e-11,0.0217541132914447,0.0,0.0,0.0013116514064837,0.9997744583298608,0.1653985601169712,1.0,0.02,0.5048090227733918
3477,16742,0,0,7.247082151155949e-10,0.0135996385110262,0.0,0.03,0.0010338686609213,0.83749964022224,0.1388537354957025,0.0,0.06,0.4235661280604202
3478,25863,0,0,1.0744764686567212e-06,0.0175056258835184,0.0,0.0,0.0011663003489215,0.9999999142270256,0.2067091082955869,0.0,0.1,0.593164239222401
3479,36791,0,0,0.9862716169380982,0.0801983080169185,0.0,0.23,0.0095727178330172,0.9999999999999716,0.4888400847469683,1.0,0.39,0.8140227453567493
3480,21399,0,0,1.9660981489119587e-05,0.0228493152963413,0.0,0.0,0.0014431519003622,0.99999998623397,0.1741492499972803,0.0,0.05,0.4301987430488337
3481,27688,0,0,1.0,0.0177895538225097,0.0,0.12,0.0016794943002112,1.0,0.2361464082341588,0.0,0.15,0.888606520174315
3482,37066,0,0,0.9999999999914664,0.4480327805063622,0.0,0.49,0.1874720827626108,1.0,0.7339138115847292,0.0,0.37,0.8438737221721856
3483,38465,0,1,1.0,0.647377639643047,1.0,0.78,0.4275579822789622,1.0,0.6472520683841413,1.0,0.74,0.8813530591777996
3484,2719,0,0,2.566656534085238e-09,0.0125865480225209,0.0,0.01,0.0005234066360665,0.9999953069696506,0.1899799181494493,0.0,0.04,0.323369169154347
3485,3638,0,0,1.6550456335320002e-10,0.010687592057775,0.0,0.0,0.0003608904128575,0.999974247184098,0.1732220850015396,0.0,0.05,0.233066480685766
3486,39816,0,1,0.0002074974546427,0.4787385159469033,0.0,0.32,0.0428159263691157,0.999999997006544,0.7018562765637211,1.0,0.36,0.934025747741546
3487,30025,0,1,1.0,0.4531188195812192,1.0,0.55,0.3716305886537553,1.0,0.5603462502646132,1.0,0.55,0.8235008013152556
3488,3996,0,0,4.0331341672555246e-10,0.0059799937408717,0.0,0.0,0.0001792468274789,0.9999737740314107,0.1046467782602856,0.0,0.06,0.1274235742820911
3489,5518,0,0,8.791776898004913e-11,0.0119250266419648,0.0,0.0,0.0003921814142851,0.999928226841369,0.1712621365666646,0.0,0.11,0.2252694593539662
3490,12987,0,0,1.0957151267296088e-05,0.1156875586983015,0.0,0.16,0.0111491808025871,0.9999999592459092,0.3563265306050464,0.0,0.32,0.6499837996445231
3491,2756,0,0,6.842706196188937e-11,0.013733361963485,0.0,0.01,0.0005006158782699,0.9999553453944104,0.2143059183172312,0.0,0.05,0.253726970540765
3492,27988,0,1,0.0003349587496262,0.0757487662807835,0.0,0.08,0.0075678481998755,0.99999999943158,0.469056961502879,0.0,0.15,0.8968669555399499
3493,5686,0,0,2.0712935092876067e-09,0.0187789041507455,0.0,0.0,0.0005255468255424,0.9999942739695996,0.1895101402887369,0.0,0.06,0.2354259323737104
3494,6518,0,0,2.417218793511981e-08,0.0154023124987042,0.0,0.0,0.0006619357061157,0.9999991445814904,0.2260811842445916,0.0,0.03,0.355131369520239
3495,38446,0,1,1.0,0.2056130080773742,0.0,0.42,0.0253079192539705,1.0,0.6528515511002672,0.0,0.42,0.8902474905623403
3496,19876,0,0,1.881067940252996e-08,0.0518187687452089,0.0,0.07,0.003767806994089,0.9999912643680094,0.2522236010657868,1.0,0.15,0.4733157458650829
3497,23639,0,0,1.0323182121046655e-08,0.0086558838674373,0.0,0.01,0.0005981542756143,0.999999990464076,0.1010879033709684,0.0,0.04,0.2601417365193059
3498,2770,0,0,5.673564660780551e-09,0.0169107124630592,0.0,0.0,0.0005917157092491,0.9999968001012614,0.2057503300825705,0.0,0.07,0.3031105836615993
3499,36615,0,1,1.0,0.6010005533097319,1.0,0.72,0.5341757844650084,1.0,0.7542398781800755,1.0,0.78,0.9121558955360172
3500,17811,0,0,2.007351058343995e-06,0.0323930065163228,0.0,0.0,0.0026384575216409,0.9999998739423992,0.2462692118747486,0.0,0.04,0.6150135864566364
3501,19614,0,0,5.94911921896822e-10,0.0298795462293741,0.0,0.04,0.0018455152311719,0.999972829144824,0.1964884031262147,0.0,0.1,0.4461136749537024
3502,4518,0,0,5.0644110349083175e-11,0.0150775955438142,0.0,0.03,0.0005159501767804,0.9999433445448246,0.1977351848740195,0.0,0.05,0.3010277559257885
3503,10656,0,0,1.5171779340974386e-09,0.0142969890640723,0.0,0.01,0.0008149669156144,0.9999974772782554,0.10929655094741,0.0,0.03,0.3807640705538924
