,race,sex,race-sex,income-per-year,score_GaussianNB,score_LR,score_DecisionTree,score_RandomForest,score_MultiLayerPerceptron,score_Feldman-GaussianNB,score_Feldman-LR,score_Feldman-DecisionTree,score_Feldman-RandomForest,score_Feldman-MultiLayerPerceptron
14702,White,Male,White-Male,1,0.3686535110973172,0.22570928380064603,0.4,0.38811646686646684,0.28429463170572766,0.9999904845071835,0.20445700465009922,0.0,0.4435525030525031,0.002897133680059187
10191,White,Male,White-Male,1,0.999999962196157,0.6815946564176915,1.0,0.8733333333333334,0.46930022759381307,0.9999999669475917,0.35408483596701,1.0,0.13166666666666665,0.005363006017572221
11533,White,Male,White-Male,0,0.04343996613992389,0.40798405382292,0.0,0.005,0.13020609786800896,0.9951284432382423,0.24260769573469268,0.0,0.01,0.00238290390461094
7583,White,Male,White-Male,1,0.9997967687407169,0.777038180025236,0.0,0.51,0.7218298919659023,0.9999999689897483,0.5821171955602354,0.0,0.3125,0.015179968113261099
23326,White,Male,White-Male,0,6.922676598336629e-07,0.016607286889960247,0.0,0.0,0.018263330805076926,1.306903546235061e-07,0.02005683012349021,0.0,0.0,0.00027410612235098403
16318,White,Male,White-Male,1,1.0,0.9276094795815265,1.0,0.77,0.9999999999995126,0.9991437474765108,0.40177610946340103,1.0,0.37,0.0012895641008366962
456,White,Male,White-Male,0,1.3706385220079069e-06,0.0658793267076827,0.0,0.03,0.00807678730130492,1.0722191692132294e-11,0.04221545439606918,0.0,0.0,0.00030155637380504147
6593,White,Male,White-Male,0,4.581251111468401e-05,0.03379691526575068,0.0,0.0,0.025113153674342865,0.19117931589786166,0.040852902448277335,0.0,0.0,0.0006182140842988182
14374,White,Male,White-Male,0,0.9637915173441259,0.5570121103772758,0.0,0.26966666666666667,0.4879937072154927,0.9999997785822036,0.4949492408447139,0.0,0.2,0.008866991881372101
7375,White,Male,White-Male,1,0.16363988903690854,0.1378107050739737,0.0,0.54,0.2458907459811511,0.002406183507449029,0.09159342004983818,0.0,0.26,0.0008104200521340227
27313,White,Male,White-Male,0,0.20903941531778772,0.4121352169702764,0.0,0.0,0.18432288842820355,0.99998243438299,0.2463402573481043,0.0,0.06,0.0036556043084858313
9690,White,Male,White-Male,1,0.8045271803719221,0.34161678210648927,1.0,0.524,0.3771700441587958,0.9999989257917875,0.30107295643831805,1.0,0.31,0.00455937280289661
15535,Black,Female,Black-Female,0,5.8248054141636155e-08,0.012379736717242247,0.0,0.0,0.007883269859262186,5.133687074704002e-13,0.013662521330841993,0.0,0.01,0.00016155482326776262
16012,Black,Female,Black-Female,0,0.00029289925340845557,0.05079690546216882,0.0,0.0,0.005088709902025555,0.00013420955578687284,0.022184623834996132,0.0,0.0,0.0003452300740388246
26365,White,Male,White-Male,1,0.03333826580016697,0.11245556716804687,1.0,0.35,0.25217465542493517,0.9920334952019709,0.122168359096511,0.0,0.11888095238095238,0.002840589454919132
28090,White,Male,White-Male,0,1.0007812697210051e-05,0.04197024757504043,0.0,0.31,0.043633843179527336,5.102272935114258e-06,0.0584942281112432,0.0,0.02,0.0004905576872035238
16846,White,Female,White-Female,0,8.558021904956483e-06,0.03867672309011175,0.0,0.0,0.04114342810639292,0.00013202692156389948,0.060207533872409395,0.0,0.0,0.0005687239157378397
6633,White,Female,White-Female,0,1.1029422591579117e-06,0.04930987570358404,0.0,0.01,0.02180392186416984,5.2917984379108154e-11,0.09692002306093392,0.0,0.02,0.0005605632365842892
21328,White,Male,White-Male,1,0.9855933339913511,0.43056880380347085,1.0,0.49,0.7320532939523389,0.9999998327236097,0.31636978891989387,1.0,0.7116666666666666,0.01067565033607513
23975,Black,Female,Black-Female,0,3.447248407790512e-07,0.015847259340520888,0.0,0.01,0.01255510944826661,3.8990904437701534e-17,0.02369754005503978,0.0,0.04,0.00015443731763539926
198,Asian-Pac-Islander,Male,Asian-Pac-Islander-Male,0,0.35959635469281787,0.22000332452243365,0.2,0.20748412698412694,0.2824783560266481,0.9999877176534798,0.19856459953003364,0.0,0.43,0.0033159950084144176
18826,White,Female,White-Female,0,0.0031517196402672952,0.06999162507115755,0.0,0.0,0.06505181782508815,0.9840322527493335,0.10801766986498179,0.0,0.03,0.001107634559596281
27568,White,Male,White-Male,0,0.9991446936336625,0.4981073214318157,0.0,0.3403888888888889,0.21689808617270842,0.9971620577943424,0.19696353311920942,1.0,0.567492784992785,0.0017884546111759405
29166,White,Male,White-Male,0,0.05083221302789637,0.3863722642893948,0.0,0.04562590187590187,0.09618270176513037,0.9998823786530304,0.25297974997146017,0.0,0.1791844430079724,0.0017815448596136363
14181,White,Male,White-Male,0,2.8453710009638207e-05,0.05092302771133121,0.0,0.0,0.01769782257778371,0.22207456972800318,0.04607895024618516,0.0,0.02,0.0005574144062270139
2233,White,Male,White-Male,0,0.2712714941803083,0.2717379754543837,0.0,0.21,0.10675185107055128,0.4582594319048355,0.15491285166707547,0.0,0.4633333333333334,0.0022056427308263403
15967,White,Male,White-Male,0,0.008401371530775798,0.4147303265253869,0.0,0.04,0.07478679928023123,0.011578320367145201,0.23868754365412573,0.0,0.05,0.001745884211998753
5515,White,Male,White-Male,1,0.008336328781948656,0.11978168130193736,1.0,0.44416666666666665,0.22568332625614693,0.13513613286164636,0.13936681853496602,0.0,0.14,0.002196528432745177
22117,White,Male,White-Male,1,0.9968548181755308,0.6022374624066135,1.0,0.725,0.5335665035713201,0.9999995911113243,0.44142666943916437,1.0,0.52,0.00999263914106818
9803,Black,Male,Black-Male,0,6.457250593422159e-08,0.03374809835886928,0.0,0.0,0.0029725274320914195,2.886124552118354e-10,0.03287656010708992,0.0,0.0,0.00025389223348890554
12174,White,Female,White-Female,0,7.792956770775088e-07,0.022654572408249116,0.25,0.0,0.009535147720107558,6.3336564322049385e-12,0.027145124322491727,0.0,0.02,0.00017892107313800272
24417,White,Male,White-Male,1,0.9999995813337416,0.8112688851804136,0.0,0.64,0.33573989999546394,0.9999999849105451,0.395320698263386,0.0,0.12,0.00652029074183929
3996,White,Female,White-Female,1,0.9999999999999716,0.5222643323814705,1.0,0.86,0.9999752784269607,0.9999999813619029,0.18550461268545232,1.0,0.51,0.0005354947060535602
162,White,Female,White-Female,0,6.448528425281959e-06,0.0781911473287961,0.0,0.0,0.012340323513579271,8.927121843949151e-11,0.07350050269900112,0.0,0.0,0.00048803064648460134
15809,White,Female,White-Female,0,0.001267449027995336,0.07553464100251277,0.0,0.06,0.03951551415912591,0.8112847864323063,0.07198303911189204,0.0,0.05,0.0011408307286880702
1180,White,Female,White-Female,1,0.9999940193475723,0.39545299937149314,1.0,0.85,0.9654777831763004,0.9999995081922607,0.2147134847362204,1.0,0.41416666666666674,0.0195872176869308
18992,White,Female,White-Female,1,0.9977537922814378,0.5967196928606063,0.0,0.74,0.6504512443315729,0.9999999992057482,0.4829328262506203,0.0,0.51,0.01993397582426047
25127,White,Male,White-Male,0,1.7241451195038166e-07,0.040671669465020314,0.0,0.02,0.00840293071599661,8.345030940710395e-11,0.036138923656117275,0.0,0.0,0.0004929314185948644
28249,White,Female,White-Female,0,4.165048286560908e-06,0.18309187345397893,0.0,0.01,0.0037695493391861246,0.00011482262979798997,0.15971173443833,0.0,0.02,0.00030796278475593044
19566,White,Male,White-Male,0,0.49017348835862945,0.5286770226974727,0.0,0.05,0.28981168417015596,0.040282825808582334,0.5312074831228119,0.0,0.07,0.015261143260345502
15273,Asian-Pac-Islander,Female,Asian-Pac-Islander-Female,0,3.27713795716848e-09,0.061908083171466316,0.0,0.0,0.0018272325603215995,1.570227298322393e-22,0.21687758798397103,1.0,0.01,0.0006758877896969624
11636,Black,Male,Black-Male,0,1.2613743050818246e-06,0.04037876398702783,0.0,0.0,0.007811656844872028,9.401277492706802e-12,0.045927435809579344,0.0,0.02,0.0002619046124438339
21690,White,Female,White-Female,0,6.414572497253895e-09,0.06637898866999925,0.0,0.0,0.0011328296114599284,2.3063917411356703e-14,0.048915676074665466,0.0,0.0,0.0001489450374599243
26276,White,Female,White-Female,0,5.88870431693346e-07,0.03744081806094373,0.0,0.0,0.009294620919604299,5.334491397958876e-12,0.03905619220036248,0.0,0.01,0.0003266864480271035
9287,White,Female,White-Female,0,1.4813721226773934e-06,0.09153304082637971,0.0,0.0,0.008971480461349034,1.0141804621501015e-12,0.08694209403939077,0.0,0.0,0.0002784488278680466
211,White,Female,White-Female,0,5.1333030757380205e-06,0.06318471863598575,0.0,0.03,0.010700054389601747,1.1832560314982796e-06,0.13788549724239146,0.0,0.03,0.0007812760808716243
26600,White,Male,White-Male,1,0.9991550081135405,0.5759845499860422,1.0,0.78,0.7351778019139045,0.9999999996976214,0.3936126398680326,0.0,0.48792857142857143,0.00948670793839347
4737,White,Male,White-Male,0,0.009343201035984992,0.387650030210554,0.0,0.0,0.06515208121082168,0.10804141406068518,0.2453208534514076,0.0,0.15,0.0012786334388347608
7859,Other,Female,Other-Female,0,1.7291274817260467e-09,0.030873095018151307,0.0,0.0,0.0014545738186885501,2.5079228634917933e-19,0.0364954381250926,0.0,0.0,0.00016119092393804182
2599,White,Male,White-Male,0,0.9155715696482007,0.42885366150265386,1.0,0.685,0.5437765404860635,0.9999993955974468,0.3369472504736041,0.0,0.25,0.006992638162595876
21022,White,Male,White-Male,1,0.9992165589116191,0.5516819309208043,1.0,0.99,0.7299211442610293,0.9999999997411351,0.3967803036775659,0.0,0.72,0.009745078102167588
28806,White,Male,White-Male,0,0.04378768423843099,0.4769770090673327,0.0,0.035,0.08908070368305174,0.0032823881874703693,0.42188828421157143,0.0,0.17,0.0018878357761496394
17707,White,Male,White-Male,0,0.01043231899239256,0.5577862080110939,0.0,0.02,0.056972026887687904,0.009768252863733463,0.30809953874117796,0.0,0.04,0.0013514239004752257
4205,White,Female,White-Female,0,0.010581774535918045,0.20366539301968706,0.0,0.14,0.18246526462758086,0.49986255572118454,0.15655504275288443,0.0,0.1,0.0028539328330132036
24196,White,Male,White-Male,0,0.0001508585591509981,0.07357896226851515,0.0,0.0,0.03322093010238327,3.0234321257880387e-05,0.07796073750812801,0.0,0.03,0.0007627524294021429
22019,White,Male,White-Male,0,0.08545966515329315,0.2630425651134516,0.0,0.008181818181818182,0.11736397853441734,0.4164128872565312,0.20436200957071615,1.0,0.27,0.001090417927665576
18969,White,Male,White-Male,0,0.37180736894088695,0.22860130682397187,0.0,0.10395238095238096,0.2852054046069818,0.9999905060558072,0.20359609367758358,1.0,0.6857142857142857,0.002865951782594776
6124,White,Male,White-Male,0,3.4474871364083856e-05,0.0341223094744378,0.0,0.0,0.023897021176200222,0.06408186516787687,0.04463357903939426,0.0,0.0,0.0005098510378723853
27078,White,Male,White-Male,0,1.9518220352112416e-07,0.019765236351883594,0.0,0.0,0.003827010836884363,1.4007389135474065e-08,0.017649950949978736,0.0,0.01,0.0001736608541361976
16136,White,Male,White-Male,0,0.05262611192941661,0.29163879988351343,0.0,0.0,0.1527861028578073,0.9958155720739061,0.19487573944877848,0.0,0.32879942279942287,0.0017406667018915632
15889,White,Male,White-Male,1,0.9993255281375606,0.5965570827447267,1.0,0.6988333333333331,0.7849625366843802,0.9999999996896278,0.39682287353981727,1.0,0.24666666666666667,0.011438550237746686
4802,White,Male,White-Male,1,0.9999999972119404,0.8568213924912855,1.0,0.95,0.8706998013200539,0.9999999999741931,0.464086071938294,0.0,0.4425,0.02168134994551714
4797,White,Male,White-Male,0,2.4402769843882036e-07,0.035037035724020844,0.0,0.0,0.0055411835937127195,3.684788930265816e-13,0.10200408866285691,0.0,0.0,0.00031039071042454944
5982,White,Male,White-Male,0,7.19559440889504e-07,0.030666450331553956,0.0,0.0,0.010245740814111911,5.496288421743243e-12,0.03363468919581996,0.0,0.0,0.00029896042100701806
3562,Asian-Pac-Islander,Female,Asian-Pac-Islander-Female,1,0.003346876520747263,0.2077344386309559,0.0,0.2,0.03661498054315143,0.9998995589246551,0.3635497009528549,0.0,0.19,0.01316697113839723
7050,White,Female,White-Female,0,3.3119432852346394e-06,0.033482966687463936,0.0,0.01,0.013831163468551623,3.809343770997698e-13,0.05445096593269096,0.0,0.01,0.0002125736075729166
13243,Asian-Pac-Islander,Male,Asian-Pac-Islander-Male,1,0.16928841311444318,0.32823528998954565,0.0,0.17,0.2703904111102582,0.9989273128539138,0.2130628874933165,1.0,0.32833333333333337,0.0037432280831997808
21834,Asian-Pac-Islander,Male,Asian-Pac-Islander-Male,0,3.355431605931104e-07,0.048175781048023295,0.0,0.0,0.001587579131346728,4.863345111402268e-11,0.04252022548113618,0.0,0.02,0.00022240726142264995
18890,Black,Female,Black-Female,0,1.7300242518316712e-05,0.026599877660974228,0.0,0.05,0.031124236438637463,0.04374328274198682,0.025148872292321718,0.0,0.0,0.0005350764155080056
22920,White,Male,White-Male,0,0.8697531660678548,0.46123723189243493,0.0,0.2218333333333333,0.4697631633068226,0.9999991650696676,0.34007645489591787,0.0,0.27,0.0067100604668515924
24992,White,Female,White-Female,1,1.0,0.9384455589213397,1.0,0.81,0.9999999998363744,0.9999999999998508,0.491002041911037,0.0,0.53,0.0024364713025551766
3355,White,Male,White-Male,1,0.9999999997910889,0.7837756501926213,1.0,1.0,0.9576996238886687,0.9999999255828725,0.2858904748610101,1.0,0.3066666666666667,0.005479499816612527
14904,White,Female,White-Female,0,6.497656513703637e-05,0.040985306302994004,0.0,0.0,0.022716498325238213,0.43431034019313774,0.03656493874114008,0.0,0.02,0.0007357874306687024
13132,White,Female,White-Female,0,0.011756282112571584,0.3249245736112742,0.0,0.0,0.017189550053960508,0.36411754244842803,0.2141631772330802,0.0,0.05,0.001580423467866948
7812,White,Female,White-Female,0,2.1565895823918636e-09,0.026495559322464005,0.0,0.01,0.002534600463452338,0.001247834781711374,0.06455992195576134,0.0,0.01,0.0010259698793445295
10355,Black,Male,Black-Male,0,1.4167020389682998e-06,0.01687929675160133,0.0,0.0,0.010180516223107878,0.009666104695603433,0.016197292076666453,0.0,0.0,0.00031477083197196395
17759,White,Male,White-Male,0,6.096267193490467e-07,0.02652219721578498,0.0,0.0,0.007513790500441874,4.066502779688637e-08,0.02383422430689669,0.0,0.0,0.0002511336259019599
13463,White,Male,White-Male,0,0.9999996850913283,0.8003285794569679,0.0,0.33,0.598954490959147,0.9999968036157011,0.3968240353338352,0.0,0.075,0.0057151918385798745
2776,White,Male,White-Male,1,0.9576456831726132,0.48836812716134365,0.0,0.1075,0.5630414236574018,0.9999996383831743,0.34452758693522034,1.0,0.23149999999999998,0.007022963286248018
1582,White,Male,White-Male,1,0.964881469954102,0.5974815590072124,0.0,0.31,0.4413537543706632,0.9999999362296867,0.48035677332717264,0.0,0.12,0.006463838235112839
26037,Asian-Pac-Islander,Male,Asian-Pac-Islander-Male,1,0.9762267454338297,0.5948072635583742,0.0,0.67,0.7490030596625565,0.9999996413381357,0.4477694868404781,1.0,0.39399999999999996,0.013002231610231601
18308,White,Male,White-Male,0,0.5314775997440203,0.2694077202978793,0.0,0.38666666666666666,0.382964931395096,0.9999997870896293,0.19324671328344245,0.0,0.272,0.005663108267332496
5324,White,Female,White-Female,0,0.0009137966648907133,0.09100950287507222,0.0,0.1,0.07332371926551935,0.01854069277424939,0.09779182391189598,1.0,0.05,0.0010595798979974272
2257,White,Female,White-Female,0,0.10261246277274352,0.2823438294342833,0.0,0.23,0.12504093306989872,0.99999744220798,0.20367921727044971,1.0,0.25,0.002772738923343962
9063,Black,Male,Black-Male,0,0.10710284692193321,0.4244215574364318,0.0,0.262,0.11470116714631541,0.9999821914952151,0.2668190119772152,0.0,0.24,0.002227781989584885
25632,White,Female,White-Female,0,1.3014570953514997e-07,0.03306080434159146,0.0,0.0,0.004479041896589391,2.1401963185303588e-08,0.03161942531180488,0.0,0.0,0.00029181664464721086
11992,White,Male,White-Male,0,0.9678509051034637,0.19191688830958345,0.0,0.25,0.7972872825483027,0.9984058184415562,0.08444213269349908,0.0,0.05,0.005679818202292563
11410,White,Male,White-Male,0,0.8324239364757448,0.38550115022012643,1.0,0.65,0.4430226773592272,0.9999979605203798,0.2659452768009306,0.0,0.4475,0.0042353762060222365
54,White,Male,White-Male,0,0.11261266406429252,0.22857461536571064,0.0,0.44,0.2812225275416886,0.9998931788943483,0.1787552856134403,1.0,0.335,0.0023216936808479307
22373,White,Male,White-Male,1,0.9982670918820138,0.7066900713741868,1.0,0.98,0.5954275415804662,0.9999999896324994,0.573622342026064,0.0,0.3025,0.010474522767663367
5201,Black,Male,Black-Male,0,0.1593256095619435,0.5091404180066549,0.0,0.2766666666666666,0.19161266505489497,0.9999985748845569,0.37370436344342534,0.0,0.15,0.003979631548434666
18269,Black,Male,Black-Male,0,1.7993385859022057e-07,0.052217896498931965,0.0,0.04,0.0047705504723935515,1.4426227749620788e-10,0.053630487227419615,0.0,0.08,0.00047076104835773333
11800,White,Male,White-Male,1,0.946257943200702,0.5911477850030031,0.0,0.54,0.4827409802446123,0.9999988226010114,0.4439491274052671,0.0,0.2425,0.006414892858494926
10415,Black,Female,Black-Female,0,0.00026102716791004377,0.021224629271711433,0.0,0.0,0.06834233534245532,0.7580036828433766,0.028887044447817502,0.0,0.03,0.0007298397024771975
21698,White,Male,White-Male,1,0.29967066191505,0.3504730726043811,0.0,0.1,0.30890187493078647,0.02110594215748967,0.3778412586285191,0.0,0.17285714285714285,0.004397735291987565
20114,White,Male,White-Male,0,5.577842005079968e-07,0.04703611796640792,0.0,0.0,0.008609689023867441,8.590303419884095e-14,0.027779763426687924,0.0,0.01,0.00029778088311132456
8686,White,Male,White-Male,0,1.276586317031341e-08,0.03980634620574238,0.0,0.0,0.003497448144562772,2.1393105219338883e-08,0.049442107725337546,0.0,0.0,0.0003395644040654742
14597,White,Male,White-Male,1,0.9998765906338702,0.6300877812168716,1.0,0.96,0.8336483729531764,0.9999999999256488,0.4930594349751319,1.0,0.38,0.019412122625923636
2589,White,Male,White-Male,0,2.5539034910967122e-08,0.024599848893106763,0.0,0.0,0.003588769035188489,6.821583794945602e-15,0.01829597057211405,0.0,0.0,0.00017034908520564054
208,White,Female,White-Female,0,1.3250655191517358e-06,0.0219403049821113,0.0,0.02,0.004407041301200259,0.004505409967568284,0.07380853730881126,1.0,0.01,0.001143772475775058
18224,White,Female,White-Female,0,9.081982186881194e-06,0.04116166102340005,0.0,0.01,0.015167963593340685,0.03290675478272648,0.041948624361737435,0.0,0.02,0.0005178919111851265
9261,Black,Female,Black-Female,0,4.087525880496669e-08,0.058533772127628184,0.0,0.0,0.004275765106184238,3.70585066150198e-17,0.08672579695681311,0.0,0.0,0.00024798932727933054
23775,White,Female,White-Female,0,5.123337557349457e-06,0.04058090727813019,0.0,0.045,0.021371231372309705,6.521422131840999e-07,0.029652831149833005,0.0,0.0,0.0004538233498739999
4803,White,Female,White-Female,0,1.055799395598771e-05,0.04795834635789309,0.0,0.07,0.01666969833456359,2.097648347260674e-10,0.050540587091446355,0.0,0.06,0.00032417660254713954
8832,White,Male,White-Male,0,3.401710113729102e-05,0.06923048287965766,0.0,0.01,0.029756350991928308,3.4801506228028664e-10,0.04562081444314249,0.0,0.01,0.0006287247852465651
14775,White,Male,White-Male,0,0.002961286652504662,0.31419213324833867,0.0,0.05,0.038884071227120315,7.868982039620277e-08,0.33550252381709844,1.0,0.14,0.0009353024691440203
5534,White,Male,White-Male,0,0.11287022842822653,0.5702795993642517,0.0,0.28,0.05686966505832048,0.7864377684143038,0.36115092892803974,0.0,0.15,0.0014172123812902322
18812,Black,Male,Black-Male,0,0.07578227081999037,0.2716474107361893,0.14285714285714285,0.15403318903318897,0.20306906377599077,0.9978766962983157,0.18757275248814997,1.0,0.25,0.0019499608586422861
29965,Black,Female,Black-Female,0,9.002784795879401e-07,0.020591476919432063,0.0,0.01,0.011108472248517845,3.340824288627762e-09,0.02755252116045563,0.0,0.04,0.0003526001955523855
6565,White,Male,White-Male,1,0.4588593465034815,0.2362554886705994,1.0,0.915,0.3314702340592697,0.999993484226739,0.22452324697034268,1.0,0.025,0.0033829290246750565
3843,Black,Female,Black-Female,0,2.5816701333029957e-06,0.027073627330760148,0.0,0.06,0.01250900099035201,0.0008253072640894007,0.02282439943453265,0.0,0.02,0.00036993598653104826
5586,White,Female,White-Female,1,0.999999999218188,0.7428513313937817,1.0,0.77,0.9253998124287709,0.9999999997851177,0.36858864257442636,0.0,0.34,0.02126661285833814
24870,White,Male,White-Male,0,0.0001758691713080645,0.35286327992267585,0.5,0.02,0.04227371920812628,0.9900485058387233,0.45161729960555963,1.0,0.16,0.007426665814010152
26806,Asian-Pac-Islander,Female,Asian-Pac-Islander-Female,0,0.0002379454102443882,0.06484126818164844,0.0,0.03,0.05288672810818988,1.8546684260390723e-09,0.05826803042097364,0.0,0.05,0.0008848187365107408
20184,White,Male,White-Male,0,4.4444091218863764e-11,0.03910673070607069,0.0,0.0,0.0008132339401779029,2.2735944994823694e-20,0.055147319655770806,0.0,0.02,0.00016957216551015075
13551,White,Male,White-Male,0,0.012440735965204366,0.11290099508754305,0.0,0.05,0.0737335996291126,0.996501993686522,0.08790443569069456,0.0,0.01,0.0013921273991741804
10992,White,Male,White-Male,0,1.5496225732206035e-08,0.028369236958514454,0.0,0.0,0.0010324532682270938,3.07020584221097e-13,0.023015076705161126,0.0,0.0,0.0001909864986332307
4291,Black,Female,Black-Female,0,3.3156403292326364e-07,0.06014805450282739,0.0,0.0,0.004079182856669394,1.147194744929858e-11,0.08050887050978997,0.0,0.0,0.00016235020629297537
1221,White,Male,White-Male,0,2.978100174724218e-07,0.028911693366688918,0.0,0.0,0.004510246529777468,1.0390003245175235e-13,0.023569733774217824,0.0,0.0,0.00016170772201121698
18784,White,Male,White-Male,1,0.9730012983405272,0.4438205203789625,0.0,0.13,0.6499327473837319,0.9999996967296914,0.3298283949386738,1.0,0.3575,0.007571560570340646
13487,White,Male,White-Male,0,0.30801181539211,0.10754478857934062,1.0,0.4,0.5139579270771001,8.992919769813478e-08,0.10128219393604011,0.0,0.18,0.0010326654478595354
6606,White,Male,White-Male,0,1.8859824984200498e-05,0.0819654564747621,0.0,0.0,0.02302361658731999,2.1751668415105087e-10,0.04818085394136209,0.0,0.03,0.0007220968031627867
2169,White,Male,White-Male,0,0.4582991597156249,0.5415497360351677,0.0,0.065,0.23106234366767076,0.999991735471336,0.32448313147485314,0.0,0.17,0.003675538923850397
7498,White,Female,White-Female,0,1.88891418543878e-09,0.013368892316041613,0.0,0.0,0.0024849166000493346,5.345431760003058e-19,0.011874664877890906,0.0,0.0,8.727499347892404e-05
19286,Asian-Pac-Islander,Male,Asian-Pac-Islander-Male,1,0.9992633151822748,0.7533658660476112,0.8333333333333334,0.35,0.7765389427418687,0.9999999998813465,0.5978343199318068,0.0,0.41,0.01830339943243515
12874,White,Male,White-Male,1,0.9999993757868489,0.7632071733780122,1.0,0.5,0.21845910509696606,0.9999978775811725,0.3860190764156698,0.0,0.105,0.0031905473363572096
4684,White,Male,White-Male,0,4.247656540607887e-07,0.037937796624116185,0.0,0.0,0.005218894587975623,3.696541155842356e-12,0.02216248206078406,0.0,0.01,0.0002477789960690668
28079,White,Female,White-Female,1,0.99487772902288,0.4651982175601621,1.0,0.97,0.7221473502553226,0.9999999980526084,0.3555510880326048,0.0,0.5566666666666666,0.018220418840826712
8183,White,Male,White-Male,0,1.0793813900728386e-05,0.025840299410730055,0.0,0.02,0.036659375289985446,3.622302020334845e-07,0.06869633780339106,0.0,0.05,0.0005966137466017293
11500,White,Male,White-Male,0,3.695780130347847e-08,0.02083090479582425,0.0,0.0,0.0025570603133907004,4.107085240508817e-13,0.014648977549123346,0.0,0.0,0.00016591817090855825
23797,White,Female,White-Female,0,7.286194787462948e-06,0.06438475433921542,0.0,0.0,0.02222874741154334,0.00015422823328685987,0.04156990855878808,0.0,0.01,0.0005133307047527466
30096,White,Female,White-Female,0,0.057918712273666774,0.18577778788342764,0.0,0.03333333333333333,0.17128434444716403,0.9998566734802626,0.14698253634390065,0.0,0.12,0.002650186265262403
21572,Black,Female,Black-Female,0,1.2255711469198022e-07,0.058498835272902755,0.0,0.0,0.00798863031332087,1.2246359788207246e-14,0.05147490998255049,0.0,0.04,0.00030361374722268194
18117,White,Male,White-Male,1,0.528373890666989,0.3356012274170555,1.0,0.7440000000000001,0.36177198604501193,0.9999936036041467,0.23815856699850455,0.0,0.1585,0.004116387382612346
320,Black,Female,Black-Female,0,4.3891076603252e-07,0.0555642053760844,0.0,0.05,0.006173047017554347,1.7894950834480542e-10,0.03721299507408719,0.0,0.06,0.0005898675867401063
4846,White,Male,White-Male,0,0.16846693750048977,0.10346359985755822,0.0,0.11,0.22884578423520713,0.999935196092015,0.10067090841574494,0.0,0.0,0.0022071090848636
3128,White,Male,White-Male,1,0.9212342401420828,0.40840597365561926,0.5,0.5086666666666666,0.5447066868819671,0.9999995697109159,0.35786495243292304,1.0,0.69,0.006844895836442734
18331,White,Male,White-Male,1,0.9999999368813353,0.7722683791108398,1.0,0.93,0.8086506163795742,0.99999923304686,0.364536456366292,0.0,0.25,0.007864786950605999
10833,White,Female,White-Female,0,0.0040222686224476775,0.1136723233386338,0.0,0.11,0.10195676030625711,1.9679690816544393e-05,0.07316718769376673,0.0,0.09,0.0010311523267388456
8273,White,Male,White-Male,0,0.9972710550911845,0.7281650604174522,0.0,0.11,0.9464597859261313,0.7755344040740396,0.3853740038197556,1.0,0.3,0.004727517099047185
7023,White,Male,White-Male,1,0.0047658376142574515,0.44756987943028026,0.0,0.08,0.06796960475889155,0.33580455411546367,0.38172947204418767,0.0,0.1,0.0028308467724633074
16593,White,Male,White-Male,1,0.9999999999791882,0.3317329387811455,1.0,0.66,0.9993882701613012,0.14676748198685516,0.24479465665122782,1.0,0.28,0.00028757940799877175
9212,White,Male,White-Male,1,0.9954994156047702,0.5950583660786369,1.0,0.99,0.7275036843041874,0.9999999556024132,0.43857605348017176,0.0,0.4355952380952381,0.012226855631114992
13817,White,Male,White-Male,1,0.9762849282960933,0.7161376401747935,0.0,0.4271666666666667,0.4954481768013269,0.999999784368436,0.517311273587158,1.0,0.29,0.01484187458479087
5788,White,Male,White-Male,0,4.273402606514075e-06,0.01367539776207998,0.0,0.01,0.02136826095518673,0.015603332869162814,0.017551672955537997,0.0,0.0,0.0003014636591156684
21516,White,Female,White-Female,0,6.116706300893697e-07,0.06506893593848673,0.0,0.02,0.045792494783742685,2.57939795388182e-10,0.1339488362778471,0.0,0.01,0.0008914467381125645
27927,White,Female,White-Female,0,0.00013894282013426538,0.051596832421368574,0.0,0.0375,0.050995859125661055,0.4690321835844314,0.06394266603859412,0.0,0.01,0.0009980822119647279
16603,White,Male,White-Male,0,0.0001854420985112278,0.042483652734405075,0.0,0.0,0.05827378808437371,0.9407080283317184,0.07087852516944217,0.0,0.01,0.0007499091464260834
16385,White,Male,White-Male,0,0.9999741451049895,0.49953131959489616,0.0,0.3406666666666666,0.3654000337722299,0.9999936592172902,0.2138444556951692,1.0,0.14,0.003425426941600122
7629,White,Male,White-Male,0,3.695516978877768e-09,0.01795441828430152,0.0,0.02,0.0033522949528599025,2.8952750058349093e-08,0.05995638276703401,0.0,0.01,0.0008122493841706062
12164,White,Male,White-Male,0,0.9952229226759693,0.7583469994156397,0.0,0.11,0.39168938999578773,0.999999989746641,0.6325635739126612,1.0,0.32,0.007606805350258337
6090,White,Female,White-Female,0,0.06947949126938081,0.05724781186143862,0.0,0.4983333333333333,0.21199655870851825,0.9998707764133974,0.04837011436982977,0.0,0.24226190476190473,0.0016324036364638132
16029,White,Male,White-Male,0,0.00707862810079733,0.18203987218419942,1.0,0.85,0.14726483071731766,0.03148043536671075,0.16789794725268659,1.0,0.42,0.0014376152977479126
12105,White,Female,White-Female,0,6.522900119253523e-08,0.029206881186652163,0.0,0.0,0.0007222137164320261,8.844207018390813e-10,0.06835557773536435,0.0,0.01,0.0006636179187651474
