,race,sex,race-sex,income-per-year,score_GaussianNB,score_LR,score_DecisionTree,score_RandomForest,score_MultiLayerPerceptron,score_Feldman-GaussianNB,score_Feldman-LR,score_Feldman-DecisionTree,score_Feldman-RandomForest,score_Feldman-MultiLayerPerceptron
5956,White,Male,White-Male,0,0.5554321392778114,0.37599466318486874,0.0,0.1,0.2600714762967607,0.18425798922410613,0.13380486626338048,1.0,0.28800000000000003,0.27783033543017593
2715,White,Female,White-Female,0,0.0016083149699531183,0.06171679574050603,0.0,0.0,0.13892164313067515,0.053243824518862795,0.07366084792200882,0.0,0.01,0.11284589440680429
19056,Black,Female,Black-Female,0,1.8821640701612548e-06,0.07740391504683099,0.0,0.0,0.016128344532688632,0.0009153935104609882,0.07349591652033269,0.0,0.04,0.02848417770008764
9159,White,Female,White-Female,0,6.299935410627562e-05,0.028444133865662923,0.0,0.02,0.09096294418986785,0.010641814654991675,0.04109504314748539,0.0,0.02,0.09715955359163564
13001,White,Male,White-Male,0,4.92995496280167e-05,0.05234779227365168,0.0,0.06,0.013080740745353776,0.0020185682855993355,0.07253488220004159,0.0,0.05,0.01606741327725017
10746,White,Female,White-Female,0,1.7610368289500812e-06,0.05271071135357954,0.0,0.0,0.030087676791854055,0.0003980466798747318,0.050422395799704055,0.0,0.01,0.05007386695536776
18003,White,Female,White-Female,0,0.00015162736189521577,0.04467403609675221,0.0,0.08,0.049637889167442314,0.015316866309007637,0.06573816735135117,0.0,0.1,0.06533617670366798
22695,White,Male,White-Male,1,0.026329478610302062,0.239376015406469,0.0,0.29350000000000004,0.19447337006010534,0.012195819925726463,0.09140973857973954,0.0,0.04,0.22001571628119285
23271,Black,Female,Black-Female,0,5.3428603262819034e-11,0.05423229022245424,0.0,0.01,0.004048757678369411,1.1851399294199541e-07,0.05176214350124794,0.0,0.03,0.014776628105831831
24548,White,Male,White-Male,1,0.9999999999932678,0.774791595956241,1.0,0.9533333333333335,0.9930841192571439,0.3293530603472688,0.13095840097070963,1.0,0.565,0.34936283982648836
11443,White,Male,White-Male,1,0.9999999412129101,0.8333342486534153,1.0,0.945,0.9912222999449488,0.9996340541316152,0.3531312057949556,0.0,0.765,0.4391779314091807
17377,White,Male,White-Male,0,1.0117180964598231e-07,0.03155323668244259,0.0,0.0,0.010097007273927715,3.0907411587735716e-05,0.04182404519717226,0.0,0.0,0.022625524806562634
27359,White,Male,White-Male,0,0.9732752751609871,0.47423142195254797,0.0,0.26566666666666666,0.6113902068753706,0.9027691678345653,0.20007197306873922,0.0,0.49,0.5829498112238307
23476,White,Male,White-Male,1,0.9999999999792539,0.8452589195121993,1.0,0.95,0.9964693440275323,0.999998434147628,0.39023802706320504,1.0,0.71,0.36418700604884535
9135,White,Male,White-Male,1,0.9699978829495277,0.10200106296495429,0.0,0.24,0.6401024816438078,0.9698737692077448,0.13024513691627865,0.0,0.04,0.3840483375202987
11834,White,Female,White-Female,0,0.00030442450807870804,0.08780555995926599,1.0,0.33,0.0038074188289666847,0.007261368690115731,0.06562456568099455,0.0,0.24,0.34936283982648836
26993,White,Male,White-Male,0,0.9625601565270862,0.39760973762185853,0.0,0.23,0.4217041294330979,0.6211679701196217,0.17681972864886186,0.0,0.2457142857142857,0.38217082451847884
14795,White,Male,White-Male,1,0.9835394007123478,0.4259971024162005,0.0,0.3313333333333333,0.7718002830918328,0.8501948776507476,0.19009538537025306,0.0,0.25,0.6348999917370145
12649,White,Female,White-Female,0,0.7540077992906271,0.3682458189857402,1.0,0.93,0.5478075709605384,0.5943166509135968,0.21658878722608485,1.0,0.9433333333333335,0.5704159341006864
14333,Black,Female,Black-Female,0,3.4274418999320205e-07,0.051499430567561115,0.0,0.03,0.012548063250796927,9.603199126831487e-05,0.07282625472589813,0.0,0.01,0.019629446459638537
28785,White,Male,White-Male,0,0.0007025377634282082,0.17741378925771376,0.0,0.08,0.06665956130688956,0.013656709750553098,0.12062142316609809,0.0,0.05,0.050749256206664074
21588,White,Male,White-Male,1,0.9999999999994174,0.37532010354609746,1.0,0.7,0.9599131680270244,0.0022675604251602395,0.08956492367872937,0.0,0.25,0.34936283982648836
21363,White,Female,White-Female,0,9.191086752282985e-06,0.04495791625119832,0.0,0.02,0.02729798328855557,0.0013638470087393027,0.05336248240617042,0.0,0.1,0.04143206817972178
12672,White,Male,White-Male,0,0.07941952705482026,0.26840029268417487,0.5,0.46231782106782116,0.23572040585675555,0.04767385260615559,0.1076335241835993,0.0,0.1599126984126984,0.31277713268774704
11413,White,Female,White-Female,0,9.391066394333334e-05,0.11855985255800655,0.0,0.03,0.06262197874906228,0.023813806271791096,0.08564442445880081,0.0,0.08,0.06044557627576585
30014,White,Male,White-Male,0,9.558929687009579e-09,0.02824071203964779,0.0,0.0,0.003150217613399487,3.189388830704893e-06,0.035899444069989815,0.0,0.02,0.014658387286050817
24406,White,Male,White-Male,0,1.6413025752396237e-08,0.01800005721598899,0.0,0.0,0.004498321242865942,6.044971807047901e-06,0.026711439793240973,0.0,0.0,0.010962725535706862
21150,White,Female,White-Female,0,4.513221083846083e-05,0.07823902667509763,0.0,0.04,0.03093656063486369,0.006795902146839278,0.09568898527741661,1.0,0.07,0.045141496484063834
1966,White,Female,White-Female,0,1.8077461482576165e-07,0.013357049827106358,0.0,0.0,0.008716959850669476,6.276992909913176e-05,0.01828236828502896,0.0,0.1,0.017094502353012537
23131,White,Male,White-Male,0,0.5469903764176096,0.3678095359033116,0.0,0.28,0.4259395665912789,0.3172549185934866,0.15791941357796657,0.0,0.475,0.46945389575281116
21989,White,Female,White-Female,0,3.6084775928605876e-10,0.04586026763374339,0.0,0.01,0.004031607930073935,1.0613423514067405e-06,0.0379126885196209,0.0,0.01,0.02078023953113256
24845,White,Female,White-Female,0,2.755872990548498e-05,0.13897237266038034,0.0,0.0,0.02670060012050502,0.015628407976384116,0.13420685194524906,0.0,0.06,0.03817425589123558
24261,White,Male,White-Male,1,0.999999999999795,0.8296240883761673,1.0,0.95,0.9957501306535363,0.8027329720580015,0.15599664814704578,1.0,0.59,0.34936283982648836
18288,White,Female,White-Female,0,0.45880187034569,0.047680671315550587,1.0,0.81,0.4525337560680967,0.7407103626930635,0.08680844171512238,1.0,0.7,0.45902520186319246
10400,White,Male,White-Male,0,0.001471136250396418,0.3434464982057087,0.0,0.0,0.04131163796073152,0.0005956196230996035,0.204625443677596,0.0,0.05,0.06543825741012287
22976,White,Male,White-Male,0,5.899410671009136e-05,0.0316463305255598,0.0,0.06,0.03912327464450395,0.0023288641860125313,0.037760614766434865,0.0,0.01,0.0431727973884058
3509,White,Female,White-Female,0,2.4186910251301155e-06,0.024571224613314877,0.0,0.0,0.022130674601807124,0.0006863464569703181,0.041133080485021054,0.0,0.0,0.03661941233155048
4946,White,Male,White-Male,0,5.871219974086655e-06,0.03492745117642598,0.0,0.04,0.019243325304156362,0.00024847694292938374,0.06946712213923864,0.0,0.06,0.021114389507252026
28553,White,Male,White-Male,1,1.0,0.9973704432019855,1.0,0.77,0.9999999999999867,0.9876402707311686,0.18398740209747408,1.0,0.59,0.34936283982648836
22024,White,Male,White-Male,0,8.06857092935082e-11,0.02383529225792883,0.0,0.0,0.001881893041495932,1.8966016627851953e-07,0.028348583948749593,0.0,0.0,0.014973376706221574
20199,White,Female,White-Female,0,1.652921085378605e-05,0.07704047316991355,0.0,0.0,0.033198222012697585,0.0022244555282741165,0.07163030559005304,0.0,0.24035714285714285,0.05073787167638646
17236,White,Male,White-Male,1,0.8202976993912886,0.3510991558462214,1.0,0.9448636363636363,0.5288813479677328,0.49007286762261687,0.12714761714296474,0.0,0.25666666666666665,0.4542967275883243
16246,White,Male,White-Male,0,0.00013077665980273085,0.02152728784306794,1.0,0.47,0.064549647831663,0.0020744304163669057,0.04253176388065921,0.0,0.01,0.06075833944237058
9611,White,Female,White-Female,0,0.06476275661605876,0.1589505591146849,0.0,0.12,0.31275575405201717,0.5300135524637095,0.11174173861153308,0.0,0.27,0.17745401194722185
11530,White,Male,White-Male,0,7.814772137467126e-05,0.03897403499614023,0.0,0.0,0.04320812426051295,0.004782108892160616,0.047332106989627726,0.0,0.0,0.03968922358462186
6783,White,Male,White-Male,1,0.9995551162978149,0.747792427029011,1.0,0.5751666666666666,0.6788837933093265,0.99621007127204,0.3273956074343906,1.0,0.72,0.5701592777957403
17709,White,Male,White-Male,1,0.9098912127537315,0.43678876275338163,1.0,0.22000000000000003,0.5940944000188839,0.6710166984999097,0.1848741278017255,1.0,0.74,0.5570330016990263
24962,White,Male,White-Male,0,1.196418432366465e-06,0.040978614428019214,0.0,0.0,0.019893709861950007,0.00017832522270226558,0.05012115764602077,0.0,0.0,0.02699235441378925
22184,White,Female,White-Female,0,0.0007216791243523253,0.04544222759181656,0.0,0.03,0.08516581013788527,0.019100099762876663,0.059002379541209335,0.0,0.02,0.10844839778169826
25072,White,Male,White-Male,0,3.300396926440187e-07,0.02086223951365109,0.0,0.0,0.008386585238272015,1.7599757173839244e-05,0.02791556897710479,0.0,0.0,0.010793952410500933
1379,White,Male,White-Male,1,0.9999139547423266,0.6561597918551657,1.0,0.36,0.8491244961648441,0.9943604234640302,0.37916736636674,0.0,0.68,0.8477967093819241
20383,Asian-Pac-Islander,Female,Asian-Pac-Islander-Female,0,4.789434352244813e-07,0.048387545793189525,0.0,0.0,0.017785066199811024,0.00025837527352779057,0.05072350246518557,0.0,0.0,0.03370562205860096
13571,White,Male,White-Male,1,0.9989190853321281,0.6831309836651576,1.0,0.71,0.7368330886013461,0.9775520493038908,0.3375911784091804,1.0,0.71,0.6918834284516565
29409,White,Male,White-Male,1,1.0,0.9918207764407172,1.0,0.99,0.9999999904707716,0.9962679710709236,0.3135684865754101,1.0,0.88,0.34936283982648836
19314,White,Male,White-Male,1,0.6130410245299401,0.21661177527617628,1.0,0.7965476190476192,0.5101140681230838,0.31263153814986516,0.09801965852038844,0.0,0.16666666666666669,0.49663365766305234
5282,Other,Female,Other-Female,0,1.427451957132535e-08,0.026160417823609665,0.0,0.0,0.006687164758515475,1.797466549305982e-05,0.039368539081981166,0.0,0.0,0.02253445131577194
9845,White,Male,White-Male,0,0.008368430119436339,0.06909762941385696,0.0,0.31,0.26206443965131476,0.1415314304713949,0.06670935936197755,1.0,0.2,0.1576123358518918
6351,Black,Male,Black-Male,0,0.0007899515976271732,0.056204739870506566,0.0,0.15,0.04168382255556467,0.020597491174768657,0.07346708014664749,0.0,0.05,0.039612999482658985
13746,White,Male,White-Male,0,0.9873596663996571,0.46977419464976944,1.0,0.94,0.8315901701049739,0.9311948197810704,0.16576867087767994,1.0,0.77,0.7351033311097768
26208,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo-Male,0,1.6941195566843202e-09,0.02005561739250803,0.0,0.0,0.0021852665835141007,6.060043138716924e-07,0.030751958420666192,0.0,0.0,0.007795918141028486
7531,White,Male,White-Male,0,3.505726535567778e-09,0.018202452855130228,0.0,0.0,0.002614499377241322,1.0971657369528086e-06,0.027305707249460014,0.0,0.0,0.007090988829286875
22419,White,Male,White-Male,0,5.727208725034031e-11,0.026445763302873806,0.0,0.0,0.0010616187757342354,3.737350025616109e-08,0.04514487674552511,0.0,0.0,0.007353571094551424
25190,White,Male,White-Male,0,3.671701112783564e-08,0.0361398295264017,0.0,0.04,0.008360968305372718,7.705242135819502e-06,0.06010254729623235,0.0,0.01,0.014935369402808448
7596,White,Male,White-Male,0,5.690538137203499e-06,0.04369478393531992,0.0,0.03,0.025363640224085934,0.0006320368440784547,0.055053016437106896,0.0,0.06,0.0361784166848146
8633,White,Male,White-Male,0,0.9972819008352863,0.6555043080631398,1.0,0.75,0.7671371777762354,0.9724152696295308,0.3281318347976952,1.0,0.56,0.77207743494465
12762,White,Female,White-Female,0,1.2279113020320068e-05,0.049770310196528875,0.0,0.01,0.045520815896209044,0.002217894664406466,0.05820120324226155,0.0,0.04,0.06305027179223432
10534,White,Male,White-Male,0,0.006201315883111382,0.04541707374726007,0.0,0.04,0.09489932932849175,0.041518103252222945,0.07134568788338515,0.0,0.01,0.05928452543325665
10993,Black,Female,Black-Female,0,0.0010373466490102904,0.07273941342047771,0.0,0.04,0.12277453923541638,0.03178362388991104,0.078312709816548,0.0,0.3,0.1021149893026382
8825,Asian-Pac-Islander,Male,Asian-Pac-Islander-Male,0,0.04597890364827424,0.30730673734215147,0.0,0.37,0.25570928655949055,0.05129473523669441,0.15118074794660682,0.0,0.2823095238095238,0.0956077467800513
15128,Asian-Pac-Islander,Male,Asian-Pac-Islander-Male,0,0.9992119109174932,0.6464080634358349,1.0,0.93,0.8133755275256117,0.9878331848948942,0.260352400375541,1.0,0.665,0.4792073227161557
24005,White,Female,White-Female,0,4.993855204776931e-08,0.06803354013067536,0.0,0.0,0.008838294826832798,3.360732973200596e-05,0.05556280619177611,0.0,0.0,0.03829067508905924
17776,White,Female,White-Female,0,0.4114532571527697,0.4072663688440703,0.0,0.13,0.3789073116226336,0.25334266245996584,0.21442357203680928,0.0,0.24,0.3560954151401067
19478,White,Female,White-Female,0,0.9942153762735164,0.2782535019917226,1.0,0.2,0.6348923856809502,0.004756788960328863,0.10991803114905628,0.0,0.31,0.34936283982648836
5192,White,Male,White-Male,0,1.436204481818793e-05,0.07183817049783645,0.0,0.0,0.01746218751742001,1.5054724119528501e-05,0.0739096434213743,0.0,0.0,0.011759758557591706
5113,White,Male,White-Male,0,0.2735344972510561,0.2506642656660294,0.0,0.2975,0.5178685526172466,0.1451118435632038,0.0989657876474368,1.0,0.41,0.4985651883511072
28712,White,Male,White-Male,0,0.9999999979021936,0.563791085202578,0.0,0.44,0.9776282543101931,0.14795969523479874,0.17530950410818355,1.0,0.2,0.34936283982648836
15648,White,Male,White-Male,0,0.00291279186113002,0.41955321774654936,0.0,0.08,0.0909996093542636,0.0022310135191360024,0.19677545549829348,0.0,0.04,0.18791603691601538
18913,White,Male,White-Male,0,0.18890527352680309,0.30614136670579123,0.5,0.4514087301587302,0.39855804060084976,0.23000341966085722,0.12392107121844499,0.0,0.18,0.44361559762330927
4553,White,Male,White-Male,0,0.43474274566603366,0.3991473113891899,0.0,0.285,0.24366745944366536,0.12595117837799272,0.16185299184542756,1.0,0.3,0.27280872250860627
12090,White,Male,White-Male,0,0.9448035546547188,0.42481821417627946,1.0,0.59,0.40648012628859587,0.5628535416324597,0.15776644529104164,0.0,0.33466666666666667,0.3372158637130919
25318,Black,Female,Black-Female,0,3.181198711136958e-09,0.018966374195050775,0.0,0.04,0.003578791633616472,2.5770679632593164e-06,0.034955348182346295,0.0,0.0,0.007575694553393899
16262,White,Male,White-Male,1,0.9941203118641397,0.6183901602652685,1.0,0.9758333333333334,0.7515361463405911,0.943167555823043,0.2505000708687442,0.0,0.7016666666666665,0.6916917832794872
18646,White,Male,White-Male,0,1.0902015847270363e-07,0.012417137329024183,0.0,0.14,0.008111362120929997,5.548012628554928e-06,0.03273724567013726,0.0,0.01,0.006887272629003133
28102,White,Female,White-Female,0,0.01749650354367188,0.41255689430067377,0.0,0.2,0.20249275969103786,0.008288141861530558,0.23832754098951292,0.0,0.16,0.12982504804025446
24569,White,Female,White-Female,0,9.805993110157551e-09,0.01769159312609677,0.0,0.0,0.004721261823428233,1.1487421466281367e-05,0.029533256028006067,0.0,0.0,0.016535180880178295
6384,White,Female,White-Female,0,4.8622614178837586e-05,0.02981215152828138,0.0,0.0,0.0840956381312019,0.009242383440212833,0.03960332651751914,0.0,0.0,0.08979691118738133
15827,White,Male,White-Male,1,0.9909212096081855,0.6414269946439745,0.0,0.14,0.6950292495657895,0.920140564081629,0.2741755096015463,1.0,0.9336666666666668,0.6695069231038129
15463,White,Male,White-Male,1,0.009416484562455063,0.0659141912162982,0.0,0.12,0.2106424047806807,0.10963446377442275,0.08081783358865087,1.0,0.04,0.11355116400487412
19800,White,Male,White-Male,0,0.9976569195488793,0.6831500056819182,1.0,0.21,0.6467219782801721,0.9775183592954021,0.26002733318588406,0.0,0.4,0.7317553736650493
1292,White,Male,White-Male,0,6.807736037026017e-05,0.02778263751570444,0.0,0.0,0.04526441808342526,0.0013378222422109208,0.04797111097281206,0.0,0.0,0.045922941657059416
12568,White,Male,White-Male,0,9.055755765647813e-08,0.10156730147853418,0.0,0.01,0.0038345290397665856,0.00011593186270350608,0.09464341477132336,0.0,0.02,0.02448111170374325
2602,Asian-Pac-Islander,Female,Asian-Pac-Islander-Female,0,4.60231104986861e-05,0.06380986157576156,0.0,0.01,0.07995297522313258,0.006200946931284077,0.07074458932909473,0.0,0.04,0.06262696291208968
29035,White,Male,White-Male,1,0.9999617474415051,0.7136912214391709,1.0,0.75,0.9007326918187933,0.999409966636696,0.32282489074064546,0.0,0.68,0.7910636335478191
6798,White,Male,White-Male,0,0.2988541003218356,0.2752628895066341,0.3333333333333333,0.39092857142857157,0.2774541405175942,0.10230469288247888,0.11568311292504896,0.0,0.2415,0.33864806500170785
27153,White,Female,White-Female,0,0.5072503787180849,0.16239723191427757,1.0,0.23,0.3515456936100271,0.9133629668291177,0.12221323461533572,0.0,0.13,0.17305647137658545
3376,White,Female,White-Female,1,0.3806871105999523,0.16206282821705878,1.0,0.31,0.2706992119346033,0.9135417516531253,0.11980038060263878,1.0,0.51,0.151266086010529
18985,White,Male,White-Male,1,0.31921243647741615,0.27178322131552357,0.42857142857142855,0.4391495748403644,0.30759849088355573,0.11618252117826623,0.1039068853398895,0.0,0.26680663780663777,0.3398409028262422
742,White,Male,White-Male,1,0.9925981578524914,0.5253196200316858,1.0,0.66,0.6589470757586315,0.9541522451377323,0.17251400674170655,0.0,0.41,0.7399973772513602
16862,White,Female,White-Female,0,0.00013889571814670198,0.06453849602401275,0.0,0.03,0.08834911029005353,0.013572821867114056,0.06570711132531834,0.0,0.06,0.10796530553955871
27717,White,Female,White-Female,0,0.0016177041536873493,0.14573618126504032,0.0,0.06,0.1362498632921108,0.11398422383806313,0.14411658191131801,0.0,0.06,0.09953883880055978
17177,Asian-Pac-Islander,Male,Asian-Pac-Islander-Male,1,0.9989338357735016,0.7316927438971257,1.0,0.63,0.7569680377221765,0.989851893988747,0.39957454254330566,1.0,0.61,0.7423970541341623
6640,White,Male,White-Male,1,0.9998359834721802,0.768100185868583,1.0,0.96,0.7506564180457866,0.9944129211980927,0.34608658628983135,0.0,0.68,0.6876468520194557
6814,Black,Male,Black-Male,0,0.26958040969795044,0.2576834588770712,0.8,0.8060494227994226,0.317873213973084,0.06345239814037518,0.0976830283310478,0.0,0.07266666666666666,0.34855173483139756
16055,White,Male,White-Male,1,0.9903727503009423,0.6255581603136458,0.6666666666666666,0.6589999999999998,0.6933268543802151,0.943935337218104,0.2538307341087761,1.0,0.8,0.6542144049851608
19499,White,Male,White-Male,0,2.0367212782039136e-07,0.02578948027114952,0.0,0.0,0.010070145561925233,3.301150902380149e-05,0.03298506116683367,0.0,0.0,0.014382541381824895
27274,White,Male,White-Male,0,0.6305228281114218,0.46559776788904067,0.0,0.45142857142857146,0.3525685257396623,0.3373131789409067,0.1723443774293244,0.0,0.4075,0.38063649505246744
24369,White,Female,White-Female,0,7.264457390983496e-05,0.11618615474621877,0.0,0.0,0.03110930098010305,0.008512680579547263,0.1176708663945814,0.0,0.02,0.05366302151863072
2707,White,Male,White-Male,0,1.269786449195305e-07,0.017165554574587474,0.0,0.1,0.00727271656135632,1.8663276678447325e-05,0.02518868536193653,0.0,0.03,0.011569299556641694
15399,White,Male,White-Male,0,4.639539068137359e-05,0.0244835417147826,0.0,0.27,0.04747645580733556,0.0023029580638849988,0.038787335789172366,0.0,0.67,0.044362150190398464
29959,Black,Male,Black-Male,0,0.04848547513538357,0.40401122130453243,0.0,0.0,0.1996250550227092,0.03863537945612419,0.17183268939270172,0.0,0.15333333333333335,0.3259185922425972
16241,White,Female,White-Female,0,0.010794246691816401,0.07425666986853517,0.0,0.12,0.31724151995234695,0.2513818494883991,0.0651855833298931,0.0,0.1,0.21101215625648853
26951,White,Male,White-Male,0,0.044181183485633026,0.10296159400120565,0.0,0.85,0.3328064948785143,0.3373054033075486,0.09580843181208093,0.0,0.12,0.18685353046966283
17485,White,Female,White-Female,0,1.0531222732027645e-05,0.0481031772135222,0.0,0.0,0.03061147702804016,0.0027764130314162894,0.05886828531223121,0.0,0.0,0.042823458194657514
15872,White,Male,White-Male,0,0.9762827047631161,0.403957597659866,1.0,0.9,0.51880658892865,0.7858605563444471,0.18310401828209366,0.0,0.39,0.44888743978436085
6159,White,Male,White-Male,1,0.00842109454911534,0.1927030234367431,1.0,0.21,0.14213098999376725,0.01069422358691742,0.10431890468208874,1.0,0.35,0.29411200998025505
16639,White,Female,White-Female,0,0.018884798377452015,0.033874986169973975,0.0,0.12,0.3382173944963161,0.20118281198997418,0.04241319616637652,0.0,0.04,0.22717044007703774
22910,White,Female,White-Female,0,4.363344688528415e-06,0.053307454848416876,0.0,0.0,0.02346581045080066,0.0010442343300940487,0.07056134638540912,0.0,0.4,0.03628250206840363
5275,Black,Female,Black-Female,1,0.00016023355404558263,0.05046965389259573,0.0,0.065,0.07640623151689027,0.013636724138296275,0.06084709938931463,0.0,0.031,0.07296621635040414
21480,White,Male,White-Male,0,0.0326359815003178,0.5047316854397925,0.0,0.16,0.07515755162009936,0.00898108088243406,0.2824166870219943,0.0,0.14,0.0561349163212434
27393,White,Female,White-Female,0,0.5655116155397377,0.3083699789333883,0.0,0.35,0.3695863732582548,0.17535193206273217,0.14961010052681087,0.0,0.285,0.35458108683152323
3148,White,Male,White-Male,0,0.9961966297913644,0.47621534821791384,1.0,0.82,0.7195356058044239,0.9669366031076991,0.1436158388906972,1.0,0.77,0.6521702640137396
21552,White,Male,White-Male,1,0.9999999116468213,0.7345746232471545,1.0,0.81,0.9886153543787344,0.999609500538452,0.21717133198788965,0.0,0.5,0.3269608062543921
4754,White,Male,White-Male,0,9.426597792622634e-10,0.02971877100788862,0.0,0.0,0.0021431643962725104,3.877501920989491e-07,0.04433530358562287,0.0,0.0,0.014267757094398875
2532,White,Male,White-Male,1,0.429963159878887,0.23170402235360169,1.0,0.6742846860741598,0.3951443710508792,0.1533421573930176,0.08951447393668792,0.0,0.605,0.3938572138687875
9094,White,Female,White-Female,0,1.9527510109834204e-07,0.05230353381562546,0.0,0.0,0.006840258599326822,9.025515833373857e-05,0.08670287123338019,0.0,0.15,0.03620998716774859
11241,White,Male,White-Male,0,1.2102285643587584e-06,0.05143500730532576,1.0,0.63,0.01270171298629983,0.0002837497806079409,0.061623416231678205,0.0,0.51,0.018056723171563083
18189,White,Male,White-Male,0,2.0092379783786355e-10,0.04068823657578629,0.0,0.0,0.0025421341368344033,1.3737659855366904e-07,0.045522855857807534,0.0,0.0,0.02237208103564326
5952,White,Male,White-Male,1,0.9991266910487739,0.6047090263886135,1.0,0.9175,0.7563244364447363,0.9852259377385296,0.24788633935659732,1.0,0.38,0.6877104652078764
25871,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo-Male,0,3.66634217743806e-11,0.019409706182456944,0.0,0.0,0.0008720921005434735,6.052165116926243e-08,0.039990231600000405,0.0,0.0,0.010535727371726951
14702,White,Male,White-Male,1,0.3686535110973172,0.22570928380064603,0.4,0.42095021645021624,0.4104856757663898,0.13506046748117198,0.08016066870632842,0.0,0.2053333333333333,0.39512833294877203
10191,White,Male,White-Male,1,0.999999962196157,0.6815946564176915,1.0,0.86,0.9713788940295138,0.9998156493531476,0.23490724170665567,0.0,0.67,0.2902445269894551
11533,White,Male,White-Male,0,0.04343996613992389,0.40798405382292,0.0,0.0,0.1921934705692976,0.0353004741001713,0.17475537371060942,0.5,0.19833333333333333,0.32219179355117933
7583,White,Male,White-Male,1,0.9997967687407169,0.777038180025236,0.0,0.485,0.7903343776604667,0.9928223285359672,0.3929324867404338,1.0,0.54,0.68225292095568
23326,White,Male,White-Male,0,6.922676598336629e-07,0.016607286889960247,0.0,0.02,0.016542849624832164,0.0001426747418719461,0.025401894230385823,0.0,0.0,0.024122397934898558
16318,White,Male,White-Male,1,1.0,0.9276094795815265,1.0,0.81,0.9999999913436964,0.2763424376415754,0.09484806333254278,0.0,0.73,0.34936283982648836
456,White,Male,White-Male,0,1.3706385220079069e-06,0.0658793267076827,0.0,0.03166666666666666,0.01526885715258935,0.00017386846646257534,0.043723163928415756,0.0,0.0,0.03472276038572184
6593,White,Male,White-Male,0,4.581251111468401e-05,0.03379691526575068,0.0,0.0,0.0345999674861066,0.0017170401627309084,0.04943150654719797,0.0,0.0,0.037983860730004405
14374,White,Male,White-Male,0,0.9637915173441259,0.5570121103772758,0.0,0.29066666666666663,0.6062272157379929,0.8471275613911198,0.22985439280875392,1.0,0.43,0.5271747489497661
7375,White,Male,White-Male,1,0.16363988903690854,0.1378107050739737,0.0,0.54,0.3281838585744986,0.6980204236097769,0.0989701344541878,0.0,0.24,0.15209399816477465
27313,White,Male,White-Male,0,0.20903941531778772,0.4121352169702764,0.0,0.01375,0.2549699065635708,0.09220229771931551,0.16914525242168957,0.0,0.1,0.3496557116106403
9690,White,Male,White-Male,1,0.8045271803719221,0.34161678210648927,1.0,0.54,0.49243924921120524,0.47746860792471973,0.12337810692952715,1.0,0.8,0.4749971408510376
15535,Black,Female,Black-Female,0,5.8248054141636155e-08,0.012379736717242247,0.0,0.0,0.009086763986875617,4.7244856941115545e-05,0.01905687235680893,0.0,0.01,0.017284446286182725
16012,Black,Female,Black-Female,0,0.00029289925340845557,0.05079690546216882,0.0,0.0,0.12346958583581565,0.006753337034721995,0.053436753133639846,0.0,0.08,0.02187007800219861
26365,White,Male,White-Male,1,0.03333826580016697,0.11245556716804687,1.0,0.36,0.2939234848883183,0.28588652757952393,0.106949790929464,0.0,0.04,0.17183597017363672
28090,White,Male,White-Male,0,1.0007812697210051e-05,0.04197024757504043,0.0,0.17,0.046301788320863686,0.0015059058570758347,0.057617537444590174,0.0,0.009666666666666667,0.0502381682572579
16846,White,Female,White-Female,0,8.558021904956483e-06,0.03867672309011175,0.0,0.0,0.05465272735711379,0.004237989318511621,0.049559900600331865,0.0,0.0,0.06899707078289702
6633,White,Female,White-Female,0,1.1029422591579117e-06,0.04930987570358404,0.0,0.01,0.02092496361930722,0.00025421052084770995,0.09156650909255397,0.0,0.01,0.022340658102977834
21328,White,Male,White-Male,1,0.9855933339913511,0.43056880380347085,0.0,0.5,0.7786395302685304,0.898483522996124,0.16838865249014384,1.0,0.74,0.726688374983966
23975,Black,Female,Black-Female,0,3.447248407790512e-07,0.015847259340520888,0.0,0.01,0.013879501505282334,2.1478300259324396e-05,0.01944244451457062,0.0,0.075,0.017253657034545976
198,Asian-Pac-Islander,Male,Asian-Pac-Islander-Male,0,0.35959635469281787,0.22000332452243365,0.2,0.20770346320346317,0.4250597699512297,0.13149649255113577,0.07720317906736607,0.0,0.25615079365079363,0.40328948097560385
18826,White,Female,White-Female,0,0.0031517196402672952,0.06999162507115755,0.0,0.02,0.09354405537759754,0.10149734608063328,0.0847395593521834,0.0,0.0,0.074918537283198
27568,White,Male,White-Male,0,0.9991446936336625,0.4981073214318157,0.0,0.3233333333333333,0.8605308660433616,0.6855588121332591,0.15847686071426778,0.0,0.21772222222222218,0.12761411349759316
29166,White,Male,White-Male,0,0.05083221302789637,0.3863722642893948,0.0,0.09609920634920636,0.1474576310201966,0.028937004437918024,0.12983038933991992,0.0,0.04333333333333333,0.2217968674474799
14181,White,Male,White-Male,0,2.8453710009638207e-05,0.05092302771133121,0.0,0.01,0.027265156135164788,0.0022964507422538792,0.05997125307946694,0.0,0.0,0.035473872916579385
2233,White,Male,White-Male,0,0.2712714941803083,0.2717379754543837,0.0,0.18,0.1173896669424668,0.03570703233467772,0.1880195364057987,0.0,0.07,0.3029949003522855
