,Unnamed: 0,sex,age,sex-age,credit,score_GaussianNB,score_LR,score_DecisionTree,score_RandomForest,score_MultiLayerPerceptron,score_Feldman-GaussianNB,score_Feldman-LR,score_Feldman-DecisionTree,score_Feldman-RandomForest,score_Feldman-MultiLayerPerceptron
163,52,0,0,0,1,0.0148081751977106,0.1301744799554578,0.0,0.04,0.0547431033037032,6.557505554935467e-12,0.091801993753744,0.0,0.05,0.2358709770222161
164,104,0,0,0,1,6.076818738508905e-05,0.0302376753525337,0.0,0.07,0.0083048112005942,2.1290540398341105e-14,0.0232985131093889,0.0,0.04,0.0771360642988983
165,243,1,0,2,1,0.0076765708117145,0.0752273280639449,0.0,0.02,0.0592152157542102,3.792048384727406e-12,0.0554686827211876,0.0,0.07,0.1313727561823815
166,608,0,0,0,1,0.021628251504165,0.1544252975152929,0.0,0.14,0.0660599659194219,8.651527885328674e-12,0.0993532046236345,0.0,0.04,0.2703598557885766
167,524,1,0,2,1,0.000107904998999,0.1717380936135888,0.0,0.21,0.059033861333355,2.8309746196929576e-14,0.1666626761319558,0.0,0.19,0.1706283193561559
168,638,1,0,2,1,0.0588809726446121,0.1374900234607444,0.0,0.13,0.0287722808739199,2.811181142878532e-11,0.1058505212601988,0.0,0.05,0.2661014470127149
169,607,1,0,2,0,0.9998141565357364,0.5222856081780931,0.0,0.59,0.1255860944157785,4.277448394292753e-06,0.5898068076678594,1.0,0.61,0.2977134896828719
170,799,0,0,0,1,0.4961029696352237,0.3145873625056538,0.0,0.38,0.0636982285133416,5.332963774066424e-10,0.2606340434029638,0.0,0.31,0.3957800166107537
171,340,1,1,3,1,0.9984362746279176,0.3373939096214501,1.0,0.36,0.0031124135384643,6.613568765403649e-07,0.3801749957980261,1.0,0.52,0.2130896694935816
172,89,0,0,0,0,0.9999999716104004,0.456878803142888,1.0,0.62,0.1678275737297714,0.0801691624472174,0.4178026662921131,0.0,0.47,0.3820056553486587
173,90,0,0,0,1,0.0008697361336373,0.0406489391530588,0.0,0.03,0.0517005656043379,3.7515351559993233e-13,0.0280417734402896,0.0,0.08,0.1222024271179596
174,740,0,0,0,1,0.9999262138059678,0.715948822008355,0.0,0.61,0.1853505141188607,8.80035607628176e-06,0.6831881852969255,1.0,0.51,0.435321302798958
175,102,1,1,3,1,0.012883110322579,0.0963468790017664,0.0,0.11,0.068346312716249,5.754241411777064e-12,0.0702177307835496,0.0,0.1,0.1920776768860654
176,269,0,0,0,1,0.0006695983405192,0.0746434550709255,0.0,0.12,0.1455458128050536,2.607504024559577e-13,0.0454337264233812,0.0,0.11,0.1144526254139497
177,593,1,1,3,0,0.7770763576690655,0.5458504173169191,1.0,0.28,0.0288807666402347,1.7782435724250155e-09,0.5759794262627026,1.0,0.38,0.1596887952022155
178,196,1,0,2,1,0.0008498532784194,0.039298779227845,0.0,0.09,0.0542160635143143,3.9129219911684606e-13,0.024299047231665,0.0,0.04,0.1463041808090017
179,206,0,0,0,1,0.0003055422894706,0.0216479000857487,0.0,0.09,0.0091572581624286,3.7248276386397365e-13,0.0172388118573157,0.0,0.04,0.0681440338306503
180,35,0,0,0,0,0.5653747092318866,0.6009683842173381,1.0,0.5,0.0954157218102629,3.7296563348787455e-10,0.5534038489398934,0.0,0.58,0.1321969912534544
181,769,0,0,0,1,0.0001862579726365,0.0146050129230836,0.0,0.05,0.0191591494790974,8.454287611152876e-14,0.0096850912174229,0.0,0.02,0.0590542199717615
182,54,0,0,0,0,0.9978009008459238,0.7717037454427064,1.0,0.41,0.1419490410153233,1.9301802679708318e-07,0.7660098493850702,1.0,0.54,0.3162070846145337
183,469,0,0,0,1,9.079850849777284e-05,0.0646895882543149,1.0,0.16,0.0042880850402855,3.188298763223036e-14,0.0471863818219421,0.0,0.09,0.0419645016621719
184,105,0,0,0,0,0.9999969448980778,0.3589487034782572,1.0,0.57,2.9750809231096235e-06,8.245745571337344e-06,0.3295579324203918,0.0,0.52,0.0798620255797149
185,298,0,0,0,1,0.0072444524819692,0.0444387014879935,0.0,0.12,0.0091569764155892,2.7798637432682777e-12,0.029023611886451,0.0,0.08,0.0897143913822256
186,306,1,1,3,1,0.0031276278727395,0.0619245638295237,0.0,0.14,0.0046063659219172,1.8625603625204637e-12,0.0786706551154506,0.0,0.09,0.0356636877947183
187,433,0,0,0,1,0.4231518538883789,0.0841591802151462,0.0,0.21,0.0753373178562947,5.662644610293757e-10,0.0507734361781702,0.0,0.11,0.0921008769919628
188,865,1,1,3,1,0.0010865020435857,0.0920185026049477,0.0,0.23,0.0113567542978926,4.181021818932076e-13,0.0870672361466166,0.0,0.23,0.1005995598249877
189,31,0,0,0,1,0.9984019536822534,0.7366482023408847,0.0,0.45,0.0253257428033925,3.173859531182581e-07,0.7208953862350248,1.0,0.38,0.4781691846088923
190,188,0,1,1,0,0.1046736195500538,0.3159697078560476,1.0,0.64,0.3324196844114425,5.212930666870205e-11,0.2768744190396441,0.0,0.32,0.4491184942351897
191,815,1,0,2,1,0.9923329211106756,0.8677288419630786,1.0,0.58,0.0033983469561349,1.4940195290283893e-07,0.9061397796482216,1.0,0.5,0.1088324354845131
192,408,0,0,0,1,0.0001700297951461,0.0746330123420651,0.0,0.2,0.0112841858162177,5.1302015204072986e-14,0.0465570398829693,0.0,0.09,0.1001461098373484
193,339,0,0,0,1,0.4802147109280864,0.4452433270725561,0.0,0.38,0.0652183683188676,4.183700681816776e-10,0.3888308394930915,0.0,0.45,0.3981327321691997
194,864,0,0,0,0,0.154054418551146,0.1514539949606343,0.0,0.1,0.026379188066981,8.237695529496225e-11,0.1377491717008339,0.0,0.13,0.220082441475418
195,278,1,0,2,0,0.0620957978102069,0.0524496712678018,0.0,0.09,0.0007367458649897,3.6345360349939785e-11,0.0509000972057302,0.0,0.12,0.1142138029350076
196,901,0,0,0,1,0.0002611819227089,0.0254283316362851,0.0,0.1,0.0069655838304847,9.776610429098593e-14,0.0139020702110734,0.0,0.03,0.0509350417443617
197,694,0,0,0,1,0.0040359813855271,0.0982882322539236,0.0,0.03,0.0422307135544743,1.452745281134527e-12,0.0631370752150829,0.0,0.03,0.1517259523733285
198,580,0,0,0,0,0.0002585162598564,0.3080508227764594,1.0,0.4,0.1033088540287584,6.50781383906453e-14,0.2521674807073003,0.0,0.31,0.2296896605059535
199,138,0,0,0,1,3.550971067820236e-07,0.0503978760081072,1.0,0.28,0.0213330827657832,2.2815667874260403e-16,0.0416836211192616,0.0,0.23,0.1251946064628718
200,813,0,0,0,0,0.1263662208721784,0.7456650771107992,1.0,0.69,0.2190653695990634,3.6029776582725326e-11,0.7971861464538897,1.0,0.59,0.1516518243697261
201,784,0,0,0,1,0.0014396437764138,0.0422113049312183,0.0,0.17,0.0004249445333345,3.863241239564381e-13,0.0297908943195228,1.0,0.38,0.0489281991965136
202,943,0,0,0,1,0.0002827564613935,0.0341475217399158,0.0,0.07,0.043724719271505,3.390079822865192e-13,0.027273412308088,0.0,0.02,0.1444637166398722
203,561,0,1,1,0,0.9655040973143224,0.723466548699713,0.0,0.5,0.1693227526262891,1.0449004338817432e-08,0.7384377400788436,1.0,0.48,0.3778550558420597
204,793,0,0,0,1,0.2682021643929884,0.2559469109655261,1.0,0.32,0.0225231691706708,1.2735513167508697e-10,0.2640072811740045,1.0,0.29,0.2615686774243102
205,410,1,1,3,1,0.2099660500793766,0.3170091597855664,1.0,0.36,0.040917052334247,1.2782877707280003e-10,0.2950141499743086,1.0,0.36,0.1975278813751335
206,636,1,0,2,1,7.62706326005252e-05,0.109427320486614,0.0,0.06,0.1347221443928025,2.8538935711263706e-14,0.0888315209896534,1.0,0.07,0.1493456854794796
207,939,0,0,0,1,6.20896165437547e-06,0.0116955784593084,0.0,0.05,0.0002642743375243,1.3898128575112788e-15,0.0071503830027449,0.0,0.13,0.0138084625264496
208,19,0,0,0,1,0.0001237244475806,0.0678231666276677,0.0,0.15,0.0084408755137516,3.6786997673709135e-14,0.0405341414611993,1.0,0.14,0.111259402956263
209,575,1,1,3,1,0.8297683245350588,0.0837590874807433,0.0,0.17,0.0158649465108458,3.529177938454594e-09,0.0780924714676189,0.0,0.25,0.1497290570069022
210,322,0,0,0,1,0.1372246122861736,0.3055062463644404,0.0,0.3,0.1092674862613258,5.277527538630417e-11,0.3047107370152276,0.0,0.25,0.3260422331152408
211,191,0,0,0,0,0.9999999588780648,0.6706322745791586,0.0,0.55,0.1706794604858038,0.0374881894938157,0.7405115232623413,1.0,0.52,0.2042435802423818
212,670,0,0,0,1,0.0036922498991396,0.0585745806197577,1.0,0.17,0.0074162222656067,1.526921151519966e-12,0.0383443095006347,1.0,0.18,0.0559733096253786
213,68,0,0,0,0,0.9999079362306178,0.360496891214619,0.0,0.23,0.1049390888437221,6.106229569861537e-06,0.3323175127626279,0.0,0.24,0.3177887144192157
214,452,0,0,0,1,0.9997735527287376,0.088278885951539,0.0,0.24,0.0088143321683922,5.418940343608066e-06,0.0724495022323581,0.0,0.23,0.1033617010835897
215,26,0,0,0,1,0.99967176463786,0.14129519578379,0.0,0.37,0.0516709332105366,3.5016758532805698e-06,0.1046001908817818,0.0,0.34,0.2516320358816099
216,597,0,0,0,0,0.9999844264985,0.265392782497286,0.0,0.35,0.0089373052670714,0.0001981331280556,0.2423254892941053,0.0,0.33,0.1301191976637449
217,894,0,0,0,1,7.85675703642223e-05,0.0245046758084116,0.0,0.05,0.0658075794907186,3.1178794319559243e-14,0.0122563774508846,0.0,0.01,0.0657254397309123
218,703,0,0,0,1,0.998111343536819,0.7274433086189945,0.0,0.46,0.144289578996466,3.216137792227022e-07,0.7044055398522331,0.0,0.46,0.3144452952216795
219,621,0,0,0,0,0.0483476408031326,0.2365054097987813,0.0,0.19,0.0864051520619351,2.175213859300089e-11,0.1623700478360973,0.0,0.2,0.1941168396445826
220,423,0,0,0,1,0.004761230948659,0.0548814031960848,1.0,0.13,0.0998540357958421,1.851639275738352e-12,0.0337707225526151,0.0,0.11,0.0807831854190583
221,807,0,0,0,1,2.359859350435093e-06,0.0110180451818089,0.0,0.02,0.0320890655828243,5.244102338554599e-15,0.006574822187647,0.0,0.06,0.0388746314288609
222,211,1,0,2,1,0.0001895044153197,0.0215242357492099,0.0,0.03,0.0148072007846557,9.850108662333725e-14,0.0208721279040267,0.0,0.1,0.0213501421340319
223,933,0,0,0,1,1.2876100214120188e-05,0.0180145090871282,0.0,0.09,0.0280263185448598,5.041910630560293e-15,0.0105503916272697,0.0,0.07,0.0724160891274433
224,173,0,0,0,1,2.9459591524395564e-21,0.1745758220668702,0.0,0.1,0.0452374962677255,2.7229829966374974e-14,0.1890839487030972,0.0,0.11,0.2928381334434713
225,552,0,0,0,0,0.0004370096192025,0.2743077935267762,0.0,0.42,0.0111313750454165,1.2953259090841729e-13,0.3499161718147814,1.0,0.47,0.0497191570428011
226,704,1,0,2,1,0.9453017169714084,0.5818678602512232,0.0,0.55,0.0934496833374185,9.279315974783326e-09,0.5657362648691592,1.0,0.47,0.3300605594459552
227,734,1,0,2,1,0.0010671389869453,0.0422948559132005,0.0,0.03,0.0073851973033624,4.809531414930536e-13,0.0315416451686022,0.0,0.05,0.1404608810232621
228,776,0,0,0,1,0.0041302004850718,0.1301052955813457,0.0,0.12,0.0190003590451332,1.4336186187411485e-12,0.0939809721596374,0.0,0.08,0.0509943334824462
229,381,1,0,2,0,0.9966137047265872,0.2979095446507084,0.0,0.57,4.635134453020732e-07,2.059159324966152e-06,0.4003362904065286,1.0,0.52,0.0747918034651917
230,990,0,0,0,1,0.0333060257202856,0.0479370072451781,0.0,0.09,0.019149399663821,1.9254703035648798e-11,0.0324700333639636,0.0,0.06,0.1270619006951346
231,525,0,0,0,1,0.0860197515684826,0.3793661946796807,1.0,0.45,0.0003211105182569,4.8070984064474316e-11,0.3473279837066143,0.0,0.38,0.1148820416616685
232,41,0,0,0,1,0.0030758174342518,0.2537486592423781,1.0,0.42,0.0922099921614392,1.162779188347159e-12,0.1785829858545118,1.0,0.32,0.3453563608129418
233,1,1,1,3,0,0.6687745634838931,0.5193885853536045,1.0,0.45,0.0271847788589469,1.700343757163122e-09,0.5906313472361993,1.0,0.51,0.0754048647062105
234,95,0,0,0,0,0.9999999999997796,0.9245783255122274,1.0,0.78,1.3200531828476804e-06,0.9997267681869788,0.9545498012721934,1.0,0.8,0.0818323170920143
235,247,0,0,0,1,1.706956917835152e-11,0.5146074476220326,0.0,0.32,0.1437339233112746,0.0007650880922992,0.5331484201530337,0.0,0.35,0.5873232532689645
236,903,0,0,0,1,0.0008213154018045,0.0514920801473593,0.0,0.04,0.0514161426480497,3.2774518527326457e-13,0.0334575836252029,0.0,0.04,0.1153787741133157
237,142,0,0,0,1,0.7749568261606449,0.6474604486290255,1.0,0.54,0.0609489218470943,1.4528924848257922e-09,0.6276988329851736,0.0,0.4,0.3205496537464217
238,744,0,0,0,1,0.952087414079306,0.2318411223407518,1.0,0.46,1.5555422188588529e-06,3.2977139156516892e-09,0.2171078311620425,0.0,0.33,0.0218169561260168
239,409,0,0,0,0,1.3238385932749736e-06,0.0631657236870159,0.0,0.17,0.0624264020095749,1.176446868132858e-15,0.0500886772215965,0.0,0.13,0.1416007159051439
240,641,0,0,0,1,0.9945968798170636,0.3735080394875724,0.0,0.36,0.055891423268791,1.6949617391299513e-07,0.313664637611722,0.0,0.38,0.2768207925664894
241,931,1,1,3,0,0.4824054200811113,0.3768119567758436,0.0,0.27,0.0431502877455835,4.292063027440759e-10,0.3141279776389206,0.0,0.29,0.4516548149462457
242,106,0,0,0,0,0.9999016808013412,0.2256761520476013,1.0,0.3,0.0002633589774383,6.319496022101998e-06,0.164201596743845,1.0,0.19,0.1576847269940433
243,300,1,0,2,1,0.2761795859961449,0.0365471060323821,0.0,0.14,0.0231883735214157,2.1686285584302607e-10,0.0279934248305334,0.0,0.14,0.1538506080988028
244,913,0,0,0,1,7.774629856647986e-07,0.0225313580307183,1.0,0.09,0.0127927178842141,1.867361701802676e-16,0.0152342016592949,0.0,0.07,0.1031721707044212
245,273,0,0,0,0,0.2158891600041201,0.3313892992122605,1.0,0.45,0.1520881011737602,1.6080221239375507e-10,0.3735923872816339,1.0,0.38,0.0656860906633834
246,786,0,0,0,1,0.0001193329307798,0.0704429644206555,0.0,0.08,0.0095417357973387,3.584146314505163e-14,0.0456406511265503,0.0,0.11,0.106318554241129
247,143,0,1,1,0,0.711806697839864,0.5246591571906418,0.0,0.52,0.0754751914180274,9.99419017674124e-10,0.4614037090945618,0.0,0.2,0.4095384560943237
248,391,1,1,3,1,0.0001391912398018,0.1359157429116328,0.0,0.27,0.1018084739981366,3.4984897186668094e-14,0.1443357383572108,0.0,0.34,0.1928972084996338
249,186,1,0,2,0,0.9998327514628907,0.2951450472781899,0.0,0.37,0.0009318277082929,5.523614561989156e-06,0.3249327315421421,1.0,0.35,0.2665238442153999
250,503,0,0,0,0,0.7251027949378424,0.3442526928824879,1.0,0.41,0.2481784348953142,1.162566196578401e-09,0.2703750201165175,1.0,0.4,0.4226183928654207
251,430,0,0,0,1,0.0058395101180388,0.0252990775385091,1.0,0.07,0.0016913585833251,2.5473366905217078e-12,0.0206330725865238,1.0,0.07,0.1069063206703197
252,232,0,0,0,1,0.0050546513370449,0.0617815780742381,0.0,0.11,0.0567645090351062,2.1771235704959817e-12,0.0447576446596402,0.0,0.03,0.2829932207584777
253,53,0,0,0,1,6.469491435122108e-06,0.0267240328855754,0.0,0.12,0.013930002842752,1.914776394511801e-15,0.0159360801633537,0.0,0.11,0.0617503322110264
254,487,1,0,2,1,0.99807215679993,0.2399978740200249,0.0,0.2,0.0037715507634073,4.121686928210372e-07,0.2661041505493972,1.0,0.2,0.1941168396030643
255,673,0,1,1,1,6.891564861794423e-05,0.0748763678653902,0.0,0.05,0.0166115180593256,2.5218421285195055e-14,0.0499695393807783,0.0,0.11,0.1589755816104564
256,868,0,0,0,1,0.0314411040674148,0.1280314341270091,0.0,0.23,0.0006654593164666,9.525345065251204e-12,0.1045659547732767,0.0,0.26,0.0397333736079856
257,406,0,0,0,1,5.439686658556402e-07,0.0115810268547395,0.0,0.01,0.023427590506477,1.680485199271353e-16,0.0063787761168182,0.0,0.0,0.0312257679244943
258,494,0,0,0,1,2.5575502692552664e-17,0.477326086306649,1.0,0.17,0.0906826326974494,4.6313920014971645e-10,0.5095269259748992,0.0,0.12,0.3262342279731465
259,362,1,0,2,1,0.8044437393886611,0.5210123106257926,0.0,0.32,0.0307298369806409,2.3178891361938922e-09,0.4713036147191057,0.0,0.3,0.3405256111449259
260,343,0,0,0,1,0.9997603569850106,0.4060252032941289,1.0,0.36,0.0071249822685046,2.57783320336842e-06,0.3448035719535852,0.0,0.35,0.3773290592564798
261,405,0,1,1,0,0.4211793466316127,0.3100228658167239,1.0,0.28,0.2062676619304422,2.864616133360373e-10,0.2430183384744559,0.0,0.32,0.3089674647294577
262,512,0,0,0,1,0.0326388705024301,0.1475354513908087,0.0,0.15,0.009317128933941,1.282003515744508e-11,0.1359731637025073,0.0,0.2,0.1648272846561496
263,255,0,0,0,1,0.5078784721669772,0.5081863061520396,1.0,0.25,0.0566564926107411,3.08583548971651e-10,0.5201256513628697,0.0,0.29,0.037738382271919
264,989,0,0,0,1,0.0537091124954925,0.3334901570890288,1.0,0.38,0.1934031830938255,2.3353384063859388e-11,0.2629607917126744,0.0,0.36,0.1998362755720241
265,655,0,1,1,1,0.9974766464316038,0.53525131598011,0.0,0.45,0.0063489354070939,2.047202105460062e-07,0.5637673212147997,0.0,0.39,0.4603201474872392
266,253,0,0,0,1,0.0206218337547618,0.0989613797738392,0.0,0.27,0.0130933349510364,8.981246311355692e-12,0.0764376302009618,0.0,0.2,0.0586217837341843
267,855,0,0,0,1,0.0157770775409917,0.111017778860969,0.0,0.1,0.0810066147062051,5.922586087250269e-12,0.0742115391493649,0.0,0.06,0.1497547566504322
268,749,0,0,0,1,5.97854953731395e-05,0.0526004135521389,0.0,0.04,0.0130134615474173,1.9817706496948213e-14,0.0395094496392914,0.0,0.02,0.1103144167431011
269,651,0,0,0,0,0.4618861029562623,0.3992764424365595,0.0,0.38,0.0532529044814234,3.9267648378426416e-10,0.3598851063435442,0.0,0.37,0.3233993234033731
270,571,0,0,0,1,0.6814842587163049,0.1525500496403697,0.0,0.04,0.0036123143924759,9.896438163982895e-10,0.1287953041423552,0.0,0.15,0.1080837595917828
271,971,0,0,0,1,0.1153963776010787,0.138264295564118,0.0,0.26,0.0001808669126515,3.982131396442889e-11,0.1126969456352546,0.0,0.27,0.0630489373479314
272,216,0,0,0,1,0.9999997624531962,0.721346081201182,1.0,0.52,0.0629011051614831,0.0045852808792965,0.6637695353638863,0.0,0.52,0.551486822838388
273,611,1,0,2,0,0.0672280942332954,0.1250492324202934,0.0,0.17,0.0517275631281769,2.9373044576645064e-11,0.1310916867766857,0.0,0.24,0.3134716008277453
274,28,0,0,0,1,9.140635580695882e-05,0.1825840045817082,0.0,0.11,0.0146956467475229,2.3277249476068932e-14,0.1642612055208233,0.0,0.13,0.2577750569096678
275,633,1,1,3,0,0.9940740847677824,0.1996382448159263,1.0,0.2,0.0266598981546405,1.2069974673213888e-07,0.1923367952359529,1.0,0.24,0.276485271599272
276,731,0,1,1,0,0.6177374420540013,0.3989321677807159,1.0,0.33,0.1089346791738686,6.363427874249726e-10,0.3760112810011191,0.0,0.28,0.2569797309600335
277,644,0,0,0,1,0.0635443696777854,0.2762954738847732,0.0,0.25,0.1639222764551273,2.913651114631834e-11,0.1968195142929748,0.0,0.16,0.2755997199592564
278,370,0,0,0,1,0.0027293451593651,0.1190429269664382,0.0,0.14,0.0288110641603038,8.606405932331387e-13,0.0911834157468971,0.0,0.11,0.0522152092656125
279,654,0,0,0,1,8.997907376716919e-06,0.0376971735339506,0.0,0.01,0.0313241079233936,2.860048283098013e-15,0.0236537165497851,0.0,0.0,0.0540762081516684
280,806,0,0,0,1,1.1027422428125425e-17,0.1692182736556275,0.0,0.22,0.1171922133011544,1.8888582522275896e-10,0.1795054246462429,0.0,0.33,0.3912880665386137
281,483,1,0,2,1,1.1720740755332064e-06,0.050388436798886,0.0,0.14,0.1274673189010686,3.078770225271972e-16,0.042173363067667,0.0,0.08,0.0794174711804241
282,234,0,0,0,1,7.604199825214989e-05,0.0167115872565036,0.0,0.05,0.0450367410535057,8.978853535565758e-14,0.0129455196008296,0.0,0.01,0.1297835679374903
283,261,1,0,2,1,0.5212434656861442,0.5234590237989627,1.0,0.65,0.096311443249433,5.257158568126392e-10,0.5368736582215008,1.0,0.58,0.304076769568481
284,637,0,1,1,1,0.9980787303554584,0.2559805472427553,0.0,0.42,1.261652576036877e-06,1.0901065546613821e-07,0.2721108426547403,1.0,0.36,0.007155509855386
285,380,0,0,0,1,0.0269455549370192,0.1643792423728682,0.0,0.27,0.0362385650642198,1.0082518105361409e-11,0.1169633016139176,0.0,0.26,0.2140847790502058
286,292,1,0,2,1,0.1242584898623083,0.1881222260174199,0.0,0.16,0.0010503154704869,1.0954491176832431e-10,0.2356114252177449,0.0,0.11,0.0958899955506515
287,898,1,0,2,1,0.0019823471529082,0.025817805145484,0.0,0.17,0.0233954627297349,8.658225250049747e-13,0.0273575588972483,0.0,0.19,0.069951685472238
288,67,0,1,1,1,4.847757640426276e-05,0.3832612725293627,1.0,0.46,0.1346432022090602,1.1717643988469726e-14,0.3137578677024595,0.0,0.27,0.3401284741959089
289,209,0,0,0,1,1.0717065551388036e-25,0.017904673074871,0.0,0.1,0.0486459215075782,7.285364454059491e-19,0.0181178527079151,0.0,0.01,0.0816459547543734
290,676,0,0,0,1,0.006191172856277,0.0858462262773696,0.0,0.09,0.0012476740875876,2.1562135917574338e-12,0.0601307158349958,0.0,0.08,0.0691458688472616
291,458,1,0,2,1,0.0328109332738413,0.5159803480439279,0.0,0.31,0.2521055889274484,7.0358883559842265e-12,0.4868560430233178,0.0,0.36,0.6000506987465805
292,451,1,0,2,1,0.0060251122323889,0.0744823949856943,1.0,0.11,0.0955806804228125,2.6253523773253223e-12,0.0533233951228921,0.0,0.12,0.240147323700624
293,246,0,0,0,1,0.0002407170731265,0.0299570965706398,0.0,0.04,0.0406651048793277,2.9228066229762693e-13,0.0237214916885337,0.0,0.07,0.0966831442191419
294,538,0,0,0,0,0.9999551594213086,0.9170433974572108,1.0,0.7,0.0021336053538895,2.4223126220671483e-05,0.9569139968153302,0.0,0.55,0.226318902189027
295,914,0,0,0,0,0.9999955508151606,0.8437122722473137,0.0,0.83,0.0574050544264343,0.0001539013611942,0.8275311266081553,1.0,0.65,0.3821178460394569
296,21,0,0,0,1,0.0162971786713048,0.242652250989038,0.0,0.2,0.0114072036213792,6.332248146865768e-12,0.2292728689411487,0.0,0.23,0.30649031492916
297,631,0,0,0,0,0.9999911498456284,0.8104145304586564,0.0,0.73,0.1527889286434472,7.941043819776182e-05,0.7730065526003723,1.0,0.59,0.5575625352925824
298,938,0,0,0,0,0.999986361793704,0.8349745011470654,1.0,0.72,0.0301847550544345,2.252693950792097e-05,0.8691696688968269,1.0,0.65,0.1730465438121326
299,606,0,0,0,1,0.0190667551814963,0.0943256099647311,1.0,0.21,0.005281310229765,7.504042554110676e-12,0.0624352280369554,0.0,0.19,0.0808984576983083
300,145,0,0,0,1,0.9999499816909008,0.7562618448590406,0.0,0.52,0.2991367480110677,1.8736044450557396e-05,0.780040797573434,0.0,0.56,0.1637007997096829
301,754,0,0,0,0,0.030775845365883,0.0921337174476339,0.0,0.21,0.0265238300930545,1.6988260811670512e-11,0.0761796144391095,0.0,0.15,0.1770280154357384
302,421,0,0,0,1,0.0004092204560952,0.2013684296199707,0.0,0.26,0.0399213681045333,1.479199223891555e-13,0.1532783011186044,0.0,0.27,0.2169614359892349
303,830,0,0,0,1,0.0028352244289593,0.179796117967559,0.0,0.32,0.0276250834757424,1.0246171176526305e-12,0.1057329059896811,1.0,0.33,0.1218028499474584
304,850,0,0,0,0,2.924365892912021e-19,0.7311541014597339,1.0,0.5,0.1045763371779877,2.629087337629598e-12,0.761565932522383,1.0,0.36,0.3760055524829591
305,563,0,0,0,0,0.9961774290542984,0.376338020270422,0.0,0.4,6.163810520283993e-06,6.18712344260317e-08,0.3902334834950301,0.0,0.34,0.0707595752921967
306,653,0,0,0,0,0.3376076397913194,0.421938974013092,0.0,0.27,0.0004865651581202,1.4674294581421042e-09,0.3817672550549555,0.0,0.3,0.0356189732071513
307,766,0,0,0,0,0.8855825964838295,0.4790433703910412,0.0,0.38,0.0715074341464419,3.322418335173799e-09,0.5207741531337875,0.0,0.31,0.2194918546823838
308,659,0,0,0,1,0.4587977666190349,0.2840385116737546,1.0,0.39,0.0020656560482217,2.602262667532148e-10,0.2165639469820519,1.0,0.35,0.2807394939033958
309,887,0,1,1,0,0.9999890664587604,0.7611929951268489,1.0,0.8,8.80115943416152e-07,3.6022139161354215e-05,0.8109056576404154,1.0,0.87,0.0471083257628298
310,297,0,0,0,1,2.7629972673904575e-17,0.0841983153145684,0.0,0.2,0.0414980045990509,6.07454554799447e-10,0.0814212075870764,0.0,0.14,0.1967518160882219
311,505,0,0,0,0,1.0317050384458655e-06,0.0483092186083795,0.0,0.14,0.0133698463572006,2.449171874641552e-16,0.0378204524661598,0.0,0.08,0.084400828957506
312,110,0,0,0,1,0.8758508958636874,0.3689343314581846,0.0,0.35,0.0762833838195395,3.854279148204738e-09,0.3110283898123978,0.0,0.4,0.4190933279936136
313,74,0,0,0,0,0.981153366325616,0.3800376003220459,1.0,0.39,0.2016019935883564,2.2823206361401048e-08,0.3471196516778024,0.0,0.42,0.2515039420978446
314,0,0,0,0,1,0.0013106361551675,0.0570385316475013,0.0,0.09,0.0328597860459365,6.132158964427259e-13,0.0415103537929847,0.0,0.13,0.1578528206255016
315,921,0,0,0,1,0.1711490590951049,0.3102357085327772,1.0,0.45,1.683769533658588e-05,2.5790482521403257e-10,0.3417709472719098,1.0,0.41,0.0184513690587628
316,455,1,0,2,1,0.0047746227275305,0.1430609355562264,0.0,0.19,0.0512106188015481,1.992725924793453e-12,0.1332569347512418,0.0,0.16,0.1694137660039115
317,392,0,0,0,1,0.9978569659976434,0.6081350801232309,1.0,0.48,0.0686850331785332,1.7281000133148997e-07,0.6351556160231668,0.0,0.49,0.3592204303294642
318,463,0,0,0,1,2.7997462080323825e-06,0.1399623917717426,0.0,0.28,0.0493015684769767,1.4205012765511312e-16,0.1122554377587104,0.0,0.22,0.1533067704660687
319,444,1,0,2,0,0.6766796171199584,0.4411755364524962,1.0,0.55,0.0461484256511138,1.5382032860142911e-09,0.4873046415601,1.0,0.57,0.0545301811387581
320,880,0,0,0,1,0.0004232826249996,0.0574937913549847,0.0,0.13,0.0001079584255099,2.148043550468209e-13,0.046873926584994,0.0,0.17,0.0381208795233791
321,748,0,0,0,1,1.3058536802673865e-05,0.0332040596270426,0.0,0.13,0.001791365616746,3.431396309638798e-15,0.020531836452744,0.0,0.08,0.0503183725711497
322,428,0,1,1,1,0.0132486794161759,0.0468079276565516,0.0,0.11,0.0195254642148892,5.928223504577359e-12,0.038038957320949,0.0,0.1,0.1395492572466188
323,101,0,1,1,1,0.6010177270179338,0.5551741803524602,1.0,0.5,0.1362250465274064,5.159264348841465e-10,0.537756739091019,1.0,0.51,0.2023247835509318
324,286,0,0,0,1,0.0608619865418023,0.5072026565705086,1.0,0.76,0.0522199986956733,3.1230886124788066e-11,0.6038325824234548,1.0,0.67,0.0786047956530463
325,664,1,0,2,1,0.0815076059734088,0.1170235060156825,1.0,0.24,0.056758813838588,4.2259626555439576e-11,0.1034461236732073,1.0,0.28,0.2206941977065841
326,596,1,1,3,0,0.8380255536815852,0.7002878973133648,1.0,0.83,0.1234943350611671,2.748613615675286e-09,0.735571493859176,1.0,0.7,0.2810264413310425
