,sex,race,sex-race,two_year_recid,score_GaussianNB,score_LR,score_DecisionTree,score_RandomForest,score_MultiLayerPerceptron,score_Feldman-GaussianNB,score_Feldman-LR,score_Feldman-DecisionTree,score_Feldman-RandomForest,score_Feldman-MultiLayerPerceptron
1886,Male,African-American,Male-African-American,1,1.0,0.6623740933276118,1.0,0.3666666666666667,0.6687812046192708,0.9999999999990905,0.5874549720158116,1.0,0.65,0.5385421392808588
5569,Female,African-American,Female-African-American,1,1.0,0.9097777250982636,1.0,0.84,0.7899807412372578,1.0,0.956195588375782,1.0,0.94,0.9198154697144229
3382,Male,African-American,Male-African-American,0,1.0,0.7525632020711589,1.0,0.76,0.5557922038522991,1.0,0.49513951677453677,1.0,0.55,0.4869450855222682
2116,Male,African-American,Male-African-American,1,1.0,0.8684391100840848,1.0,0.58,0.6478653614195798,1.0,0.71514344582285,1.0,0.9,0.7124685320792843
3858,Female,African-American,Female-African-American,0,1.0,0.1715667068718156,0.0,0.06777777777777777,0.07565459054857647,0.9999999999990905,0.1745278012158339,0.5,0.1408333333333333,0.11804909058121257
5926,Male,Caucasian,Male-Caucasian,0,1.0,0.7212569232640637,0.0,0.10533333333333332,0.6080487912613984,1.0,0.5199192916682663,0.0,0.315,0.6124267931735353
4728,Male,African-American,Male-African-American,0,6.458881504321958e-125,0.23590794541508606,0.0,0.36,0.10252315517560856,0.9999999999995453,0.20627855657795488,0.0,0.3444206349206349,0.1580574050752786
4341,Male,African-American,Male-African-American,0,0.0,0.019618187745918576,0.0,0.0,3.06043702772966e-05,0.0,0.024713369824044804,0.0,0.01,0.004797774959012422
1417,Male,Caucasian,Male-Caucasian,0,1.0,0.07140036652833037,0.0,0.12083333333333333,0.05660376973102262,0.9999999999699867,0.06333623980359376,0.0,0.056666666666666664,0.053502541693673064
748,Male,African-American,Male-African-American,1,1.0,0.9198714195003989,0.0,0.79,0.9393667221659677,1.0,0.882144659833117,0.0,0.75,0.8942841917852437
3590,Male,Other,Male-Other,1,1.0,0.3931465286507626,0.0,0.12,0.36912910706011764,0.9999999999995453,0.44419518298863475,0.0,0.11666666666666665,0.5070560421779348
2340,Male,African-American,Male-African-American,1,1.0,0.8925953456433044,1.0,0.94,0.8359973669667387,1.0,0.8433044860252662,1.0,0.68,0.8331923948876692
4180,Male,African-American,Male-African-American,1,1.0,0.7430838410827916,0.0,0.37,0.6596621699047148,1.0,0.6302380413035602,1.0,0.8,0.6541262615842888
3433,Male,African-American,Male-African-American,1,1.0,0.307936396594929,0.0,0.12038636363636364,0.15555565954424913,0.9997024799704667,0.33005485251930167,0.45454545454545453,0.17907775557775557,0.2636756707517979
5292,Female,African-American,Female-African-American,0,1.0,0.1964605705012928,0.2857142857142857,0.28048384948384936,0.08478774345190297,0.9999999999959073,0.14021340337440097,0.25,0.27009523809523794,0.12394017794421536
4246,Male,African-American,Male-African-American,0,1.0,0.5131087309804578,1.0,0.7842251082251082,0.43481828006876394,1.0,0.546406281198914,0.5,0.38016666666666665,0.37432106417538513
3817,Male,African-American,Male-African-American,1,1.0137301627209384e-43,0.47334328158210376,1.0,0.7066666666666666,0.3893328802977167,1.0,0.5127124742646725,0.45454545454545453,0.4064525735702205,0.43433326156814545
2829,Female,Caucasian,Female-Caucasian,1,1.0,0.27155784346006395,0.0,0.031,0.18360900139581043,0.9999999999968168,0.2350277990223798,0.0,0.08,0.2850248981622301
458,Male,Caucasian,Male-Caucasian,0,1.0,0.25468334182904107,0.25,0.22744047619047603,0.265724614481176,0.9999999999786269,0.2536494132196276,0.2857142857142857,0.29795218670218654,0.1962583602313281
202,Male,African-American,Male-African-American,0,1.0,0.4965663061379623,1.0,0.355,0.43859046640972893,1.0,0.3779988075616846,0.0,0.46166666666666667,0.4996839915034346
5852,Male,African-American,Male-African-American,1,1.0,0.791664958927338,0.0,0.64,0.6376530693705067,1.0,0.6977924571621698,1.0,0.57,0.6757995025220948
4089,Male,Caucasian,Male-Caucasian,0,1.0,0.3720984583408278,0.0,0.374547619047619,0.22947805853518535,1.0,0.43536751412458585,0.16666666666666666,0.2677698412698413,0.2992301628627025
505,Male,African-American,Male-African-American,0,1.0,0.5324606853111905,0.3333333333333333,0.37450000000000006,0.5592822743466649,1.0,0.5060285476892896,0.5,0.5028999888999889,0.4038674322163641
4309,Male,Caucasian,Male-Caucasian,1,1.0,0.5286248601660327,1.0,0.4992515151515151,0.32323261314268115,1.0,0.5532574534388798,0.5882352941176471,0.5785771751843687,0.46461519600168827
4585,Male,Caucasian,Male-Caucasian,0,1.0,0.3339135257281228,0.6666666666666666,0.6658055555555555,0.19764055142284115,1.0,0.38954808696800747,0.0,0.03571428571428571,0.2721249654245616
1004,Male,Caucasian,Male-Caucasian,1,1.0,0.5225092880911523,1.0,0.87,0.5310995493701419,1.0,0.5004152509897271,0.5,0.583095238095238,0.5344129223305387
5944,Female,African-American,Female-African-American,1,1.0,0.3217434556594473,0.15384615384615385,0.14096512122208707,0.17617754258555865,0.9999999999977263,0.31991817823263813,0.07142857142857142,0.07220778805219845,0.23868065378560158
4446,Male,African-American,Male-African-American,0,1.0,0.5155402147869005,0.0,0.056857142857142856,0.3498517758134561,1.0,0.5456670439097503,0.0,0.18142063492063495,0.4289807868112304
5575,Male,Caucasian,Male-Caucasian,0,1.0,0.5906259817751079,0.0,0.19899999999999998,0.5242532938968181,1.0,0.5507284718870735,0.5,0.1716666666666667,0.5649198314508197
123,Male,African-American,Male-African-American,1,1.0,0.9675314315971854,0.0,0.93,0.9819592426747057,1.0,0.908284846359685,1.0,0.93,0.9746783689368697
3140,Male,Caucasian,Male-Caucasian,0,1.0,0.2655357616497345,0.0,0.21,0.20541733210034957,0.9999999999968168,0.2613011606082469,0.0,0.10683333333333332,0.2917894718281367
1948,Male,African-American,Male-African-American,1,1.0,0.9457672517723504,1.0,0.83,0.689920037501682,1.0,0.9161184825062095,0.0,0.78,0.796841819452479
1335,Male,African-American,Male-African-American,1,1.0,0.8451300856085953,1.0,0.91,0.691837222369084,1.0,0.6701964855679553,1.0,0.86,0.5829200223496517
4108,Male,African-American,Male-African-American,1,1.0,0.9727842907505134,1.0,0.76,0.7079951042881513,1.0,0.9211162451657546,1.0,0.8649166666666666,0.847479696854714
3051,Male,African-American,Male-African-American,1,1.0,0.5929223612221178,0.0,0.4840624098124098,0.8814246034170397,1.0,0.5330395151582856,0.5882352941176471,0.5785771751843687,0.4494273750258969
1259,Male,Caucasian,Male-Caucasian,1,1.0,0.5347885824406219,0.0,0.45,0.6227550866474482,1.0,0.5890212404279352,0.0,0.37,0.5800643938110652
5510,Male,Caucasian,Male-Caucasian,0,1.0,0.3232990339057085,0.5,0.3815,0.18643428265431838,1.0,0.3290805991106644,0.5,0.414047619047619,0.2760003302473199
556,Male,African-American,Male-African-American,1,1.0,0.37397139288396664,0.16666666666666666,0.3777619047619048,0.39349207543642295,1.0,0.32289384489559364,0.14285714285714285,0.13617532467532467,0.25126978057108745
4011,Female,African-American,Female-African-American,0,1.0,0.30673141959483,0.0,0.16,0.34911880111270127,1.0,0.282051816981803,1.0,0.2,0.4828554024225217
2737,Male,Caucasian,Male-Caucasian,1,1.0,0.2316258348239973,0.0,0.01,0.08758316856946884,0.9999999999972715,0.2493336686149019,0.0,0.01,0.1832900150477598
1405,Female,African-American,Female-African-American,0,1.0,0.4817701832130487,0.0,0.09546428571428571,0.4479985755746009,1.0,0.5085555491174987,0.0,0.13565170940170937,0.5738795669720042
2070,Female,Hispanic,Female-Hispanic,0,1.0,0.14550494680779033,0.0,0.14,0.05322202891563956,0.9988145728862233,0.1252832642367158,0.0,0.11277777777777778,0.09004425758713558
3494,Male,African-American,Male-African-American,1,1.0,0.7225240853106646,1.0,0.76,0.5692142039106406,1.0,0.5584939515003978,1.0,0.48266666666666674,0.6006259055166403
4248,Male,African-American,Male-African-American,0,1.0,0.12478155487729861,0.0,0.16,0.06834031896710928,2.8534461766816367e-08,0.12091184255711644,0.0,0.06033333333333333,0.10115516905790228
2992,Female,Caucasian,Female-Caucasian,1,1.0,0.3527324255241083,0.5,0.49483333333333335,0.3515083154796092,1.0,0.3697073362248423,1.0,0.6815238095238096,0.5151192243922762
1285,Male,Caucasian,Male-Caucasian,1,1.0,0.4655809484345183,0.3,0.30901819014319004,0.3440641492921763,1.0,0.4928187479212855,0.25,0.2529579223236343,0.4231616099171942
42,Male,Caucasian,Male-Caucasian,0,0.9999999999995453,0.18295480853649698,0.0,0.03,0.06866899004451223,8.971831185367312e-13,0.21084449445877798,0.0,0.012,0.1730653273087195
1638,Male,Caucasian,Male-Caucasian,0,1.0,0.3076361567734927,1.0,0.8203030303030303,0.1933253699746477,0.9997647968566947,0.30591656514987275,0.5,0.4686190476190476,0.2747719331546203
244,Male,Caucasian,Male-Caucasian,0,1.0,0.47124352250764895,0.0,0.15,0.5295789549013021,0.999999999998181,0.44045145848734646,0.5,0.5131230158730158,0.5953423216428444
135,Female,African-American,Female-African-American,1,1.0,0.3988309382109502,0.0,0.2703333333333333,0.4132329952420959,0.9820674567193646,0.4578391581956307,0.0,0.12316666666666666,0.5912649471618787
3310,Male,Caucasian,Male-Caucasian,1,1.0,0.5042147512633178,0.0,0.2845,0.3880004398651425,1.0,0.5242835365793995,0.0,0.29783574758574755,0.5016307701132637
2981,Male,Caucasian,Male-Caucasian,0,1.0,0.6368614091965155,0.0,0.86,0.709030180495373,1.0,0.68353513945673,1.0,0.49283333333333323,0.6354363167506072
1834,Female,Other,Female-Other,1,1.0,0.4494439594791746,0.0,0.7618961038961038,0.36371546797638754,0.9999999999163265,0.4992822846245405,1.0,0.6857940115440117,0.4228035204808992
5745,Male,African-American,Male-African-American,0,1.0,0.4518675275105956,0.46153846153846156,0.4619031188539703,0.31290112631275957,0.9999999999990905,0.45743266594255405,0.4666666666666667,0.45275626117275736,0.4101247573753003
3763,Female,Caucasian,Female-Caucasian,0,1.0,0.5444095854938797,0.25,0.46027272727272733,0.4703181646474352,1.0,0.5612240264815824,1.0,0.9311666666666666,0.5796885031991877
5571,Male,Caucasian,Male-Caucasian,1,1.0,0.20532635060040186,0.6666666666666666,0.6559523809523811,0.09642017981853372,0.9999999999995453,0.19355204154899616,0.5,0.43195238095238103,0.15208142505539293
2762,Male,Other,Male-Other,1,1.0,0.354081073888869,0.0,0.0275,0.1403169883032395,1.0,0.4485219926801753,0.16666666666666666,0.17767171717171715,0.3066482273094828
153,Male,Other,Male-Other,0,1.0,0.2849276184015555,0.0,0.10285714285714284,0.19842078608783786,0.9999999978558662,0.2875316457804187,0.0,0.025277777777777777,0.2719271962547376
3782,Female,Hispanic,Female-Hispanic,0,1.0,0.3785072949917936,1.0,0.7337777777777778,0.310825225863015,1.0,0.4030799592888757,1.0,0.754,0.35642126976973726
5627,Male,Caucasian,Male-Caucasian,1,1.0,0.5521013881650488,1.0,0.61,0.5881790234801056,1.0,0.6534261989133678,0.5,0.5152142857142854,0.6705518391113555
5639,Female,Caucasian,Female-Caucasian,0,1.0,0.3778593145976562,0.0,0.06,0.20956752542792595,1.0,0.3111599370947274,0.0,0.06,0.2649278208059624
6104,Female,Caucasian,Female-Caucasian,0,1.0,0.4549609383354513,1.0,0.38833333333333336,0.40750118379338796,1.0,0.3929095286963642,1.0,0.8583333333333334,0.5365070472124838
149,Male,Hispanic,Male-Hispanic,0,1.0,0.13137924389339756,0.0,0.185,0.058071530097213823,0.9999999038836951,0.11946774649733906,0.0,0.10416666666666666,0.1669523294487421
2653,Male,Caucasian,Male-Caucasian,0,1.0,0.6835023187914265,0.0,0.55,0.6392783236098959,1.0,0.5680339397047934,0.2857142857142857,0.3524134199134199,0.5490949879197803
3762,Female,African-American,Female-African-American,0,1.0,0.37969321992128435,0.4,0.3828553624737836,0.2278105107886729,0.999999999998181,0.414183487261734,0.4,0.40355122736740384,0.2986186242442646
3946,Male,African-American,Male-African-American,1,1.0,0.30615005198970213,0.0,0.09833333333333334,0.220489725641697,0.9999999978699634,0.30451004181856733,0.0,0.09678507603507605,0.28421307744706803
4883,Male,African-American,Male-African-American,1,1.0,0.3106616484604844,0.0,0.2256666666666667,0.30040032085825774,0.9999999999995453,0.252492001243496,0.0,0.047928571428571425,0.38686504899535773
4654,Male,African-American,Male-African-American,1,5.088746035510183e-113,0.13280667513380282,0.0,0.12,0.08154235661809112,1.624498533277149e-137,0.16177238862034526,0.0,0.10683333333333332,0.08176600898304269
3865,Male,African-American,Male-African-American,1,1.0,0.4284298667877632,0.0,0.2780952380952381,0.2991279176158611,1.0,0.420371405152957,0.3333333333333333,0.16634956709956708,0.2788757773030404
2527,Male,African-American,Male-African-American,1,1.0,0.7244870148725219,1.0,0.885,0.7784239184627534,1.0,0.7228181355385294,1.0,0.975,0.7811972437072723
611,Male,Caucasian,Male-Caucasian,0,1.0,0.4921656649107263,0.4,0.43008022842310767,0.4213391432659917,1.0,0.48566025801616913,0.5,0.5028999888999889,0.3892217418732886
5481,Male,Caucasian,Male-Caucasian,1,1.0,0.2333099124854323,0.25,0.24540873015873013,0.1798672177256488,0.9999999999799911,0.26938356889093773,0.0,0.0,0.206093206842152
1780,Male,Caucasian,Male-Caucasian,0,1.0,0.3279850681131996,0.0,0.3706666666666667,0.23901299462010667,1.0,0.3824969375927429,0.0,0.3712222222222222,0.31032334677484336
3625,Female,Caucasian,Female-Caucasian,0,1.0,0.12089521800203698,0.0,0.04,0.043280952538562525,2.1259809816957363e-09,0.09731434554768946,0.0,0.0,0.08524195450054271
1027,Male,Caucasian,Male-Caucasian,0,1.0,0.28715796846373054,0.0,0.23140476190476186,0.1294847829622567,0.9999999999995453,0.2976393011492938,0.0,0.059722222222222225,0.2132402832825598
1726,Male,African-American,Male-African-American,0,1.0,0.7103118439799468,0.0,0.15,0.6221955003575578,1.0,0.7385077813525972,0.5,0.15826190476190477,0.5846693408893454
4541,Male,Caucasian,Male-Caucasian,1,1.0,0.27054565317514534,1.0,0.319047619047619,0.16967314081443063,1.0,0.25955353472156245,0.3333333333333333,0.6468809523809526,0.17463848823262004
2051,Male,Other,Male-Other,0,0.0,0.2993408355813015,0.0,0.18333333333333335,0.01473750091370487,1.0,0.3511257424987671,0.2,0.19641341991341987,0.24566307656348232
2610,Male,Other,Male-Other,1,0.00019038606118470226,0.48414889527567356,1.0,0.56,0.4562950034742276,0.9999999999986358,0.47079613100299805,1.0,0.5216666666666666,0.48091940694507357
4514,Female,African-American,Female-African-American,0,0.9999999998985913,0.06945184933796218,0.0,0.11071428571428571,0.04245448301466979,1.4854996864947534e-15,0.038613631695660344,0.0,0.13,0.036929912319026065
3164,Female,Caucasian,Female-Caucasian,0,1.0,0.3029902256647475,0.0,0.08,0.25565155644502,0.999999999998181,0.31096438456602454,0.0,0.0580952380952381,0.3731838303549136
4067,Female,Caucasian,Female-Caucasian,0,1.0,0.12424119411716805,0.0,0.01,0.0773364760230402,0.5478436281480789,0.08219988603485216,0.0,0.06,0.08045558872524863
3776,Male,African-American,Male-African-American,0,1.0,0.6932634847196608,1.0,0.9266666666666667,0.7823220850076045,1.0,0.6347738093374958,1.0,0.9757619047619047,0.6995209887823116
5585,Male,Caucasian,Male-Caucasian,1,1.0,0.47283024285670894,0.0,0.56,0.440082198314828,0.9999999999986358,0.49576985491665604,1.0,0.8666666666666666,0.48386327859864775
4443,Male,Caucasian,Male-Caucasian,1,1.0,0.4818704653874173,0.0,0.2057058823529412,0.35799256261355095,1.0,0.5197423919887872,0.5,0.5604444444444444,0.44075097633961247
3551,Male,African-American,Male-African-American,1,1.0,0.23994845551215144,0.0,0.3,0.20577716818558392,0.9999999999972715,0.21241449999781953,0.3333333333333333,0.398547619047619,0.23227360670288252
677,Female,African-American,Female-African-American,1,1.0,0.4679974965050618,0.5714285714285714,0.5918901237651236,0.41335413373359653,0.9999999999990905,0.47309352259106785,0.5,0.504039711019974,0.5607129098573016
5050,Female,Caucasian,Female-Caucasian,0,1.0,0.29143191044754113,0.0,0.3595912698412699,0.24575664689528054,0.9999999999990905,0.36218789167783805,0.0,0.049833333333333334,0.35675845612037715
456,Male,Caucasian,Male-Caucasian,1,1.0,0.8490811991500401,1.0,0.81,0.891997117682328,1.0,0.7935568469937239,1.0,0.81,0.8456808059763852
1800,Female,African-American,Female-African-American,0,1.0,0.35935186401456215,0.0,0.15,0.3076204770312079,0.9999999999986358,0.4041592937103611,0.0,0.12878787878787878,0.4145277470601137
4898,Male,Caucasian,Male-Caucasian,0,1.0,0.7099514304717374,0.0,0.62,0.6305014425147283,1.0,0.6302380413035602,1.0,0.8,0.6541262615842888
3947,Male,African-American,Male-African-American,0,1.0,0.3548147546859029,0.0,0.28564249639249634,0.1907297781064881,1.0,0.42192408321757396,0.0,0.1836340326340326,0.2685035930602189
5766,Male,African-American,Male-African-American,1,1.0,0.43011497947763344,0.0,0.1,0.34638964616446727,0.9999999999986358,0.4041592937103611,0.0,0.12878787878787878,0.4145277470601137
2297,Male,Caucasian,Male-Caucasian,1,3.557856641618472e-10,0.4835023335735506,1.0,0.595,0.46547618164179777,7.296520310009361e-35,0.4929305690643315,1.0,0.75,0.5530885071606519
5294,Male,African-American,Male-African-American,1,1.0,0.7871102146285621,0.5,0.720047619047619,0.6356518821089409,1.0,0.6384538565604841,0.5,0.7595714285714286,0.6604922481882625
1134,Male,Hispanic,Male-Hispanic,0,1.0,0.6469793958206052,0.0,0.7690833333333333,0.7835244688479067,1.0,0.5500168760215559,1.0,0.7088968253968254,0.45044206241760987
3515,Female,Caucasian,Female-Caucasian,1,1.0,0.4072859865767638,0.0,0.4513333333333333,0.3868564489959513,1.0,0.4391561736858523,0.0,0.07,0.5609156492162021
2191,Male,Other,Male-Other,0,1.0,0.35598835960500114,0.23809523809523808,0.23539413461874692,0.20596609637456098,0.999999999998181,0.39455919841543863,0.12,0.11924677977309506,0.28595880206757535
3667,Female,Caucasian,Female-Caucasian,1,1.0,0.4131959445435987,0.0,0.55,0.30695016602519654,1.0,0.5388017665974333,0.0,0.33166666666666667,0.4660045949858439
3031,Male,African-American,Male-African-American,1,1.0,0.20895748694220112,0.0,0.319,0.1690843912384335,0.9999999999899956,0.22814106975740572,1.0,0.544,0.24977592045648186
3231,Male,Caucasian,Male-Caucasian,0,1.0,0.11184924824286784,0.0,0.02,0.05479126973366865,2.1259809816957363e-09,0.09731434554768946,0.0,0.0,0.08524195450054271
1039,Male,Other,Male-Other,0,1.0,0.44240430662007296,0.0,0.275,0.49300998697116377,1.0,0.4485219926801753,0.16666666666666666,0.17767171717171715,0.3066482273094828
1133,Male,African-American,Male-African-American,0,1.0,0.24368785465935283,0.3333333333333333,0.2752424242424243,0.19056681436157802,1.0,0.19065544846629717,0.0,0.03,0.18015993535582064
5689,Male,African-American,Male-African-American,0,1.0,0.12569106069067792,0.0,0.08,0.10719312688804554,0.9999999999863576,0.13039127575938744,0.0,0.05,0.15256050403772548
614,Male,Caucasian,Male-Caucasian,0,1.0,0.223258646134478,0.0,0.0,0.1290153960921751,0.9999999999995453,0.18911964458282887,0.0,0.06513095238095239,0.13480270184922627
442,Male,Caucasian,Male-Caucasian,1,1.0,0.6747667632188029,1.0,0.868,0.6898060464134718,1.0,0.6536322819752897,1.0,0.865734126984127,0.730807644327225
2072,Female,African-American,Female-African-American,0,1.0,0.22974512155786128,0.0,0.27,0.09819278281670023,0.9999999999995453,0.2019339660915269,0.0,0.08138095238095237,0.1421023842429547
5753,Male,Caucasian,Male-Caucasian,1,1.0,0.3778593145976562,0.0,0.06,0.20956752542792595,1.0,0.3471201945770363,0.0,0.0275,0.28944223077484993
1088,Female,African-American,Female-African-American,0,1.0,0.25089885133832307,0.14285714285714285,0.12375901875901872,0.1523038979309506,0.9999999999995453,0.22621502885634165,0.14285714285714285,0.14575937950937945,0.2443045138476304
5015,Male,Caucasian,Male-Caucasian,1,1.0,0.5577478356034649,0.5,0.5051666666666668,0.6316192948016277,1.0,0.58142193885753,0.6666666666666666,0.6680984848484849,0.6663267148648492
3705,Male,Caucasian,Male-Caucasian,1,1.0,0.38169895090719774,1.0,0.20122619047619048,0.35022690387427424,0.9999999999990905,0.34734381496083166,0.0,0.5030745982603568,0.22924835711189614
406,Male,Caucasian,Male-Caucasian,1,1.0,0.22634532252294567,0.0,0.20333333333333337,0.22367507947006854,1.0,0.18448444889626486,0.0,0.03,0.20413329704377176
3615,Male,Other,Male-Other,1,1.0,0.6537339505645141,0.0,0.1980952380952381,0.5267033422541996,1.0,0.6515538279641341,0.5,0.510215863084284,0.5998720468851654
5109,Male,Hispanic,Male-Hispanic,0,1.197389543447135e-34,0.08110676122602242,0.0,0.0,0.06067762949202536,4.118478981419819e-59,0.11466624977349227,0.0,0.0,0.12718497491772307
5074,Male,Caucasian,Male-Caucasian,0,1.0,0.3137174636949926,0.0,0.006,0.22536209281572417,0.9999999999977263,0.2855434515575167,0.06666666666666667,0.06617835472061476,0.21715162516090222
4233,Female,African-American,Female-African-American,1,2.651114909642086e-206,0.36409625223232894,1.0,0.53,0.11445733207888896,1.0,0.4386331080060436,0.0,0.4,0.520921313480268
1496,Male,Caucasian,Male-Caucasian,1,1.0,0.5606168327338511,0.0,0.47,0.6308580809839734,1.0,0.5072915186248412,1.0,0.9440000000000001,0.6305145905861144
2704,Male,Other,Male-Other,1,1.0,0.5512287457167689,1.0,0.9803333333333335,0.6857295869649364,0.9999999999990905,0.4934403968211111,0.3333333333333333,0.30182981993851554,0.5757288979216246
5440,Male,Other,Male-Other,0,1.0,0.2698705736101633,0.0,0.42976190476190473,0.1907277998061105,0.9999999999995453,0.2199401746821755,0.3333333333333333,0.33251587301587293,0.16637419827167046
4694,Male,African-American,Male-African-American,1,1.0,0.4655809484345183,0.3,0.30901819014319004,0.3440641492921763,1.0,0.4928187479212855,0.25,0.2529579223236343,0.4231616099171942
1438,Male,Caucasian,Male-Caucasian,0,1.0,0.6980117734959439,1.0,0.815,0.9585172780746166,1.0,0.6306268825996034,1.0,0.8548398268398268,0.6720406863122582
3171,Male,African-American,Male-African-American,1,1.0,0.7770817533717773,1.0,0.4726666666666667,0.7115639699280172,1.0,0.7126672785012024,1.0,0.8113333333333332,0.7287836525803402
4717,Male,Hispanic,Male-Hispanic,1,1.0,0.18307974706316965,0.25,0.2531481789624203,0.12973049363074182,0.9999999999708962,0.19699182886969277,0.2727272727272727,0.26696404983904964,0.1604775127422964
8,Male,African-American,Male-African-American,1,1.0,0.5638053984081689,1.0,0.9248333333333334,0.6994287207161192,0.9999999999990905,0.5138090231792061,0.5555555555555556,0.59295051925199,0.5906063657933278
3779,Male,Other,Male-Other,0,1.0,0.43927325129051153,0.2777777777777778,0.2656445066929352,0.2992356339430548,0.9999999999990905,0.45743266594255405,0.4666666666666667,0.45275626117275736,0.4101247573753003
911,Male,African-American,Male-African-American,0,0.999999999998181,0.2464650000394215,0.0,0.1,0.19277680537062697,1.944126005824621e-13,0.25032210835644975,0.3333333333333333,0.25076767676767675,0.1591454021320937
6163,Male,African-American,Male-African-American,0,1.0,0.4904192862192453,0.0,0.23366666666666666,0.2810975328569418,1.0,0.5127124742646725,0.45454545454545453,0.4064525735702205,0.43433326156814545
749,Male,Other,Male-Other,1,1.0,0.49107854010263274,1.0,0.6899999999999998,0.5152437064335209,1.0,0.4595314007582419,1.0,0.77,0.5836964635180162
5323,Male,African-American,Male-African-American,0,0.0,0.285678729964972,0.0,0.1456666666666667,0.009996049895274708,1.0,0.389095833662963,0.5,0.4994761904761904,0.2690473362233249
4416,Male,Other,Male-Other,1,1.0,0.8884357179808805,1.0,0.95,0.8374959446448045,1.0,0.8232819899143781,1.0,0.9383333333333332,0.8383201777661611
1373,Male,African-American,Male-African-American,1,1.0,0.886845032694048,1.0,0.84,0.7727770894317384,1.0,0.7566124271870562,0.75,0.8676111111111111,0.7277369229677729
2396,Male,Caucasian,Male-Caucasian,0,0.0,0.15494192573280194,0.0,0.03,0.0011777512848007848,0.9999999999968168,0.22008873534921375,0.0,0.09,0.16567000191609355
2571,Male,African-American,Male-African-American,1,1.0,0.7039455529422841,1.0,0.86,0.7176473521796062,1.0,0.678189038343175,1.0,0.9033333333333333,0.6988952180493126
5690,Male,African-American,Male-African-American,0,1.0,0.1877958924602536,0.0,0.5920000000000001,0.0773824336270161,0.9991623468879122,0.2156155471772534,1.0,0.12,0.139023093232798
4615,Male,Caucasian,Male-Caucasian,0,1.0,0.16032888490735822,1.0,0.69,0.09989523921648896,0.9991570023311941,0.13105241050133512,0.0,0.006666666666666666,0.10581013640026853
4696,Male,Caucasian,Male-Caucasian,1,1.0,0.22505459449817547,0.0,0.0,0.1023004255856897,0.9999999999977263,0.2652657063697537,0.0,0.015428571428571429,0.1950675244789698
266,Male,Caucasian,Male-Caucasian,0,1.0,0.12228716745983224,0.0,0.06011904761904761,0.05215825412195786,0.9999999999840838,0.13561238561423744,0.0,0.0638888888888889,0.10566828788090821
4463,Male,African-American,Male-African-American,0,1.0,0.354081073888869,0.0,0.0275,0.1403169883032395,1.0,0.4485219926801753,0.16666666666666666,0.17767171717171715,0.3066482273094828
2778,Male,African-American,Male-African-American,1,1.0,0.3841337793311603,0.0,0.19333333333333333,0.42390354024011173,0.9995549597964628,0.29004826244148824,0.0,0.09,0.4567868189026841
4212,Male,African-American,Male-African-American,0,1.0,0.40611565159113633,0.3333333333333333,0.3830476190476192,0.30666598213331997,1.0,0.4419159821106595,0.0,0.19780069930069932,0.28069442750296153
4167,Male,Caucasian,Male-Caucasian,0,1.0,0.4343512347563438,1.0,0.8979199134199134,0.42191207943891273,1.0,0.4777778590012173,0.375,0.416074481074481,0.4323411301496648
3973,Male,African-American,Male-African-American,1,1.0,0.9240878458104147,1.0,0.73,0.7594827240543407,1.0,0.8747460569281826,0.0,0.6816666666666668,0.81973991614909
238,Male,Caucasian,Male-Caucasian,0,1.0,0.341181359382916,0.5,0.5191666666666666,0.33986382988684133,1.0,0.30526341246592786,0.25,0.21402380952380945,0.305088808596137
4588,Male,African-American,Male-African-American,1,1.0,0.42675670383361525,0.11764705882352941,0.12016152780230041,0.28591861026449866,0.9999999999990905,0.43728883013692643,0.2777777777777778,0.2567484560926477,0.39540266076685765
80,Male,Caucasian,Male-Caucasian,1,1.0,0.7455579047226195,0.0,0.7,0.6533410103133428,1.0,0.7476275766787295,0.5,0.5796428571428571,0.7239992897857772
3911,Female,African-American,Female-African-American,1,1.0,0.8922972700559688,1.0,0.81,0.7472633864517492,1.0,0.9483519621575942,1.0,0.7266666666666666,0.8888973797966702
1994,Male,Caucasian,Male-Caucasian,1,1.0,0.3383881879157836,0.0,0.22316666666666665,0.6766599513202182,0.9999999999990905,0.3291072891745187,0.0,0.12502525252525254,0.21861280680381637
3780,Female,Caucasian,Female-Caucasian,0,1.0,0.5225475023063664,0.25,0.29210317460317453,0.47989097436193745,1.0,0.5664746572181452,0.25,0.2983575036075035,0.5300351610728584
917,Female,African-American,Female-African-American,1,1.0,0.5072536444021097,0.5,0.5017756410256409,0.4799952420031599,1.0,0.5491422558550023,0.6,0.5530833333333334,0.6035106022670306
5693,Male,African-American,Male-African-American,0,1.0,0.2859381291752748,0.0,0.5059231601731602,0.17891614945066106,0.9999999999990905,0.34734381496083166,0.0,0.5030745982603568,0.22924835711189614
3286,Male,African-American,Male-African-American,1,1.0,0.8798553125711917,1.0,0.75,0.778132690000088,1.0,0.8053712391750555,0.0,0.69,0.8201279206966245
60,Male,Hispanic,Male-Hispanic,1,1.0,0.6024696480949819,1.0,0.59,0.5530319715601651,1.0,0.5522885745450141,0.3333333333333333,0.5735000000000001,0.5866964518652027
4491,Male,African-American,Male-African-American,0,1.0,0.2981980917093019,0.0,0.17866666666666667,0.333354923373225,0.9999999999799911,0.3160856022609127,0.2,0.21212049062049051,0.35007370340957694
