,sex,race,sex-race,two_year_recid,score_GaussianNB,score_LR,score_DecisionTree,score_RandomForest,score_MultiLayerPerceptron,score_Feldman-GaussianNB,score_Feldman-LR,score_Feldman-DecisionTree,score_Feldman-RandomForest,score_Feldman-MultiLayerPerceptron
1937,Male,Caucasian,Male-Caucasian,0,1.0,0.38395992846303184,0.0,0.391,0.38848745200182805,1.0,0.5495517449101643,1.0,0.1836071428571428,0.5277195001264086
2889,Male,African-American,Male-African-American,0,1.0,0.305724947695923,0.0,0.3025,0.3866370853555148,1.0,0.256769292407525,0.15916955017301038,0.3365889552676238,0.23716989315206052
3755,Male,Hispanic,Male-Hispanic,0,1.0,0.11315181552720466,0.14285714285714285,0.1361392218892219,0.12042122377376949,1.0,0.12527026055791765,0.11363636363636363,0.05723514546969046,0.11596509305740418
3729,Male,African-American,Male-African-American,0,1.0,0.12333311104475735,0.0,0.165,0.11629381158801415,1.0,0.19749225599213732,0.11224489795918367,0.19429194852096532,0.1815805985983457
20,Female,African-American,Female-African-American,0,1.0,0.15670934312211984,0.0,0.07,0.147086322066172,1.0,0.1058340418409018,0.07368421052631578,0.1680572628277631,0.0870249666634962
1093,Male,Caucasian,Male-Caucasian,0,0.0,0.1869625176651627,0.0,0.04,0.02451825939940282,1.0,0.29449052843416956,0.0,0.30083333333333334,0.2524682214791724
589,Male,Caucasian,Male-Caucasian,0,0.0,0.05965432442488009,0.0,0.003333333333333333,0.0055245780363807695,1.0,0.06435864596316222,0.029411764705882353,0.14741953938031913,0.05263115881304862
3681,Male,African-American,Male-African-American,0,1.0,0.14015656386710595,0.0,0.02,0.14353356949733642,1.0,0.27551027452910076,0.3333333333333333,0.3379243065270052,0.2559097525557841
3102,Male,African-American,Male-African-American,0,1.0,0.20892977929012083,0.0,0.03333333333333333,0.2552068213038881,1.0,0.19749225599213732,0.11224489795918367,0.19429194852096532,0.1815805985983457
742,Male,Caucasian,Male-Caucasian,1,1.0,0.14839915018034378,0.0,0.06,0.14120327639344268,1.0,0.29449052843416956,0.0,0.30083333333333334,0.2524682214791724
1939,Female,Caucasian,Female-Caucasian,0,1.0,0.14218458281018403,0.0,0.06492857142857143,0.3873773273071726,1.0,0.32689276530397143,0.0,0.09275401918677187,0.3064829796126311
3646,Male,Caucasian,Male-Caucasian,0,1.0,0.06062645727586016,0.0,0.0,0.06273544606985239,1.0,0.27551027452910076,0.3333333333333333,0.3379243065270052,0.2559097525557841
846,Female,Caucasian,Female-Caucasian,1,1.0,0.13219512047808452,0.3333333333333333,0.34097290209790204,0.14199904676138017,1.0,0.27551027452910076,0.3333333333333333,0.3379243065270052,0.2559094437454832
2090,Female,Hispanic,Female-Hispanic,0,1.0,0.043676193366327165,0.0,0.0,0.04334804258570916,1.0,0.1251232341015605,0.046511627906976744,0.14596027422232508,0.11450361335836834
3762,Male,African-American,Male-African-American,0,1.0,0.09004855127012013,0.0,0.07,0.08867933363153727,1.0,0.1424845582868513,0.0625,0.16114318116823348,0.11783468567851929
330,Female,Caucasian,Female-Caucasian,0,1.0,0.1491849036650257,0.0,0.035,0.14586321945078326,1.0,0.27551027452910076,0.3333333333333333,0.3379243065270052,0.2559097525557841
1605,Male,Hispanic,Male-Hispanic,0,1.0,0.19300090547798154,0.5,0.45895238095238095,0.2345604873859576,1.0,0.3981768906554204,0.3333333333333333,0.33742436974789913,0.37505602411532396
2317,Male,African-American,Male-African-American,1,1.0,0.05496522959719258,1.0,0.59,0.05929131092120841,1.0,0.1058340418409018,0.07368421052631578,0.1680572628277631,0.0870249666634962
3383,Female,Caucasian,Female-Caucasian,0,1.0,0.07638534724328157,0.0,0.01,0.07424095144254905,1.0,0.15814831055032885,0.1337579617834395,0.057458763651883696,0.14661755312354569
2820,Male,African-American,Male-African-American,0,1.0,0.1691942546965158,0.2857142857142857,0.2612474469974469,0.168409524813593,1.0,0.2570255640733101,0.0,0.032960161434136014,0.23977308980891374
2067,Male,African-American,Male-African-American,0,1.0,0.09975165752268333,0.0,0.07,0.10381782351742794,1.0,0.1251232341015605,0.046511627906976744,0.14596027422232508,0.11450361335836834
3932,Male,Caucasian,Male-Caucasian,0,1.0,0.1303812928781192,0.0,0.12,0.121611709676485,1.0,0.15796966470488977,0.11224489795918367,0.19429194852096532,0.14484622472362382
2701,Male,Caucasian,Male-Caucasian,0,1.0,0.5248287448076742,0.0,0.24,0.8606453674692778,1.0,0.7943611825222897,1.0,0.5108809523809523,0.779102578226478
1591,Male,Hispanic,Male-Hispanic,0,1.0,0.20914077456377844,0.0,0.0,0.22487449329735648,1.0,0.275778310427422,0.5,0.4008475980190685,0.2586488971363036
3155,Female,African-American,Female-African-American,0,1.0,0.13930002782094136,0.0,0.02,0.1376730982905727,1.0,0.256769292407525,0.15916955017301038,0.3365889552676238,0.23716959974760868
740,Male,Caucasian,Male-Caucasian,0,0.0,0.053329415431899924,0.0,0.1225,0.006322147007417833,1.0,0.10596114765346262,0.09174311926605505,0.11316110359928715,0.08816209558916896
1029,Male,African-American,Male-African-American,0,1.0,0.032206643778410995,0.0,0.0245,0.03745553473958315,1.0,0.06443952992181337,0.046511627906976744,0.08753623409554727,0.05334513348238855
1087,Male,African-American,Male-African-American,1,1.0,0.20580677152861251,0.0,0.215,0.1910001584231582,1.0,0.19749225599213732,0.11224489795918367,0.19429194852096532,0.1815805985983457
2009,Male,Caucasian,Male-Caucasian,0,0.0,0.04646663769758587,0.0,0.06,0.004806147162903054,1.0,0.07572518122258431,0.0,0.3608333333333333,0.06267358405289603
343,Male,African-American,Male-African-American,0,1.0,0.17394666873756745,0.0,0.13,0.2179460722674909,1.0,0.5492194111787861,1.0,0.6218241975813966,0.5241720031415708
3879,Male,Caucasian,Male-Caucasian,0,1.0,0.20914077456377844,0.0,0.0,0.22487449329735648,1.0,0.275778310427422,0.5,0.4008475980190685,0.2586488971363036
157,Female,African-American,Female-African-American,0,1.0,0.29458765877657883,0.0,0.2,0.2822034369696453,1.0,0.19749225599213732,0.11224489795918367,0.19429194852096532,0.1815805985983457
2457,Male,Caucasian,Male-Caucasian,0,1.0,0.1064828756563267,0.0,0.022000000000000002,0.09880949652175947,1.0,0.256769292407525,0.15916955017301038,0.3365889552676238,0.23716989315206052
3114,Male,African-American,Male-African-American,0,1.0,0.15641072907134915,0.0,0.0,0.15833694667384735,1.0,0.1977051030921176,0.1337579617834395,0.057458763651883696,0.18372059215450856
3930,Male,African-American,Male-African-American,0,1.0,0.05831548746947012,0.0,0.03125,0.04546106141322961,1.0,0.1058340418409018,0.07368421052631578,0.1680572628277631,0.0870249666634962
3971,Male,Caucasian,Male-Caucasian,0,1.0,0.11914325085583229,0.0,0.0,0.14099027234960554,1.0,0.256769292407525,0.15916955017301038,0.3365889552676238,0.23716989315206052
1553,Male,Caucasian,Male-Caucasian,0,1.0,0.2580250575488398,0.0,0.04666666666666667,0.2816175505931184,1.0,0.29449052843416956,0.0,0.30083333333333334,0.2524682214791724
2534,Male,African-American,Male-African-American,0,1.0,0.13947531038795308,0.0,0.02,0.14513788324311513,1.0,0.27551027452910076,0.3333333333333333,0.3379243065270052,0.2559094437454832
3959,Female,Other,Female-Other,0,1.0,0.1431842943706899,0.0,0.0,0.14708418580576826,1.0,0.12527026055791765,0.11363636363636363,0.05723514546969046,0.11596509305740418
2867,Male,Hispanic,Male-Hispanic,0,1.0,0.12002778839962934,0.0,0.028333333333333332,0.12115866273887825,1.0,0.1251232341015605,0.046511627906976744,0.14596027422232508,0.11450361335836834
288,Male,African-American,Male-African-American,0,1.0,0.12367944214296751,0.0,0.01,0.14904151823786257,1.0,0.19749225599213732,0.11224489795918367,0.19429194852096532,0.1815805985983457
0,Male,Other,Male-Other,0,1.0,0.021388970509934588,0.0,0.02,0.018346140843571904,1.0,0.02270408742175492,0.0,0.12583333333333335,0.018521760037352623
1063,Male,Caucasian,Male-Caucasian,0,1.0,0.053899257289230486,1.0,0.67,0.07259662389100416,1.0,0.1058340418409018,0.07368421052631578,0.1680572628277631,0.0870249666634962
3226,Male,Caucasian,Male-Caucasian,0,1.0,0.09425413650444874,0.0,0.27233333333333337,0.10443661556290613,1.0,0.1058340418409018,0.07368421052631578,0.1680572628277631,0.0870249666634962
1530,Male,African-American,Male-African-American,0,0.0,0.12653526585849895,0.0,0.18833333333333332,0.027950966433518583,1.0,0.275778310427422,0.5,0.4008475980190685,0.2586285128331975
1732,Male,African-American,Male-African-American,0,1.0,0.2706804163366336,1.0,0.5720000000000001,0.27745414437963467,1.0,0.12527026055791765,0.11363636363636363,0.05723514546969046,0.11596509305740418
2428,Female,Caucasian,Female-Caucasian,0,1.0,0.2054744436246433,1.0,0.6126751165501166,0.21627072861922497,1.0,0.1977051030921176,0.1337579617834395,0.057458763651883696,0.18372059215450856
3063,Male,African-American,Male-African-American,0,1.0,0.28677933635058694,0.0,0.4066666666666666,0.3529127183266219,1.0,0.256769292407525,0.15916955017301038,0.3365889552676238,0.23716989315206052
3983,Male,Caucasian,Male-Caucasian,1,1.0,0.17662345495866777,0.16666666666666666,0.15976154401154397,0.17471740084322704,1.0,0.2570255640733101,0.0,0.032960161434136014,0.23977308980891374
1585,Male,African-American,Male-African-American,0,1.0,0.13959864301115033,0.0,0.0,0.13452085745608972,1.0,0.11639715053045097,0.0,0.3608333333333333,0.09685149512178484
2761,Male,Caucasian,Male-Caucasian,0,0.0,0.32599019606807783,0.0,0.17,0.05195434693940449,1.0,0.27551027452910076,0.3333333333333333,0.3379243065270052,0.2559097525557841
1096,Male,African-American,Male-African-American,0,1.0,0.03123957772980198,0.0,0.0,0.03615041950941631,1.0,0.06435864596316222,0.029411764705882353,0.14741953938031913,0.05263115881304862
2682,Male,Caucasian,Male-Caucasian,0,1.0,0.17128788445247595,0.0,0.0,0.16335170763221377,1.0,0.256769292407525,0.15916955017301038,0.3365889552676238,0.23716989315206052
3974,Male,Caucasian,Male-Caucasian,0,1.0,0.13196836172891432,0.0,0.02,0.14579790659479233,1.0,0.10596114765346262,0.09174311926605505,0.11316110359928715,0.08817064214243292
1381,Male,African-American,Male-African-American,1,1.0,0.36703290424435225,0.0,0.19,0.5820680877793326,1.0,0.3981768906554204,0.3333333333333333,0.33742436974789913,0.37505602411532396
1484,Male,African-American,Male-African-American,0,1.0,0.10343290480322308,0.0,0.17,0.12559010626062153,1.0,0.19749225599213732,0.11224489795918367,0.19429194852096532,0.1815805985983457
1904,Male,African-American,Male-African-American,0,1.0,0.2108126020650735,0.4,0.39865871873224795,0.2252083562381202,1.0,0.275778310427422,0.5,0.4008475980190685,0.2586488971363036
2623,Male,African-American,Male-African-American,1,1.0,0.11643407418404442,1.0,0.10666666666666666,0.10738527741299043,1.0,0.1977051030921176,0.1337579617834395,0.057458763651883696,0.18370464972455317
2171,Male,Other,Male-Other,0,1.0,0.12588066905191517,0.0,0.03,0.152443719142063,1.0,0.1251232341015605,0.046511627906976744,0.14596027422232508,0.11450361335836834
2082,Male,African-American,Male-African-American,1,1.0,0.21561907368925665,0.0,0.21,0.22129976843282162,1.0,0.19749225599213732,0.11224489795918367,0.19429194852096532,0.1815805985983457
2196,Female,African-American,Female-African-American,0,1.0,0.17673217053433982,0.0,0.04285714285714286,0.1761355242024922,1.0,0.15796966470488977,0.11224489795918367,0.19429194852096532,0.14484622472362382
442,Female,African-American,Female-African-American,0,1.0,0.10735272404965344,0.0,0.02,0.09204707912634323,1.0,0.15796966470488977,0.11224489795918367,0.19429194852096532,0.14484622472362382
3415,Male,Caucasian,Male-Caucasian,0,0.0,0.09295930095652355,0.0,0.02606837606837607,0.024264606651533956,1.0,0.275778310427422,0.5,0.4008475980190685,0.2586285128331975
896,Female,Caucasian,Female-Caucasian,0,1.0,0.04568398767010147,0.0,0.01,0.09390814481042942,1.0,0.06443952992181337,0.046511627906976744,0.08753623409554727,0.05334513348238855
2515,Male,Caucasian,Male-Caucasian,1,1.0,0.16180650402089444,0.0,0.02,0.20578000999100654,1.0,0.27551027452910076,0.3333333333333333,0.3379243065270052,0.2559097525557841
1526,Male,Caucasian,Male-Caucasian,1,1.0,0.14820395094624542,0.0,0.0,0.19192439402438238,1.0,0.27551027452910076,0.3333333333333333,0.3379243065270052,0.2559097525557841
277,Female,Caucasian,Female-Caucasian,0,0.0,0.04053390545419902,0.0,0.01,0.006252530300974766,1.0,0.14264865892447606,0.1,0.11370684025147502,0.11932178030177858
3164,Female,Caucasian,Female-Caucasian,0,1.0,0.13142347952133818,0.0,0.0,0.1350220869015725,1.0,0.256769292407525,0.15916955017301038,0.3365889552676238,0.23716989315206052
422,Female,African-American,Female-African-American,0,1.0,0.19931175163075684,0.0,0.24,0.21253518710705058,1.0,0.256769292407525,0.15916955017301038,0.3365889552676238,0.23716989315206052
3281,Male,African-American,Male-African-American,0,1.0,0.2666305655816109,1.0,0.3,0.32037513366091525,1.0,0.27551027452910076,0.3333333333333333,0.3379243065270052,0.2558582062938753
536,Male,African-American,Male-African-American,0,1.0,0.1882759641701595,0.0,0.32,0.20345929884558767,1.0,0.27551027452910076,0.3333333333333333,0.3379243065270052,0.2559097525557841
2601,Male,Caucasian,Male-Caucasian,1,1.0,0.04476339041882191,0.0,0.0,0.049011184191072976,1.0,0.1058340418409018,0.07368421052631578,0.1680572628277631,0.0870249666634962
3158,Male,Caucasian,Male-Caucasian,0,1.0,0.0699379999724139,0.0,0.16,0.07181946117548416,1.0,0.15796966470488977,0.11224489795918367,0.19429194852096532,0.14484622472362382
3428,Male,Caucasian,Male-Caucasian,0,1.0,0.07688767308747328,0.0,0.015,0.09226241053574981,1.0,0.10596114765346262,0.09174311926605505,0.11316110359928715,0.08817064214243292
444,Male,Caucasian,Male-Caucasian,0,0.0,0.042666525436140725,0.0,0.01,0.008507137782987409,1.0,0.2570255640733101,0.0,0.032960161434136014,0.23975371202510087
2265,Male,Caucasian,Male-Caucasian,0,1.0,0.4310193254382077,0.0,0.26,0.69257537698818,1.0,0.3694773260528194,0.0,0.31702380952380954,0.3212409489723862
2724,Female,African-American,Female-African-American,0,1.0,0.10499430204263864,0.25,0.20978571428571421,0.10063277296838576,1.0,0.256769292407525,0.15916955017301038,0.3365889552676238,0.23716959974760868
522,Male,African-American,Male-African-American,1,1.0,0.2149556475378762,1.0,0.36,0.23255234048894743,1.0,0.27551027452910076,0.3333333333333333,0.3379243065270052,0.2559097525557841
731,Male,Hispanic,Male-Hispanic,0,1.0,0.1642150095990614,0.0,0.0125,0.1771656787581554,1.0,0.27551027452910076,0.3333333333333333,0.3379243065270052,0.2559097525557841
1323,Male,Caucasian,Male-Caucasian,1,0.0,0.3086852340445662,1.0,0.53,0.07189082961983458,1.0,0.5492194111787861,1.0,0.6218241975813966,0.5241720031415708
725,Male,Hispanic,Male-Hispanic,0,1.0,0.05402206446126694,0.0,0.006666666666666666,0.05706859952986242,1.0,0.1058340418409018,0.07368421052631578,0.1680572628277631,0.0870249666634962
941,Male,Hispanic,Male-Hispanic,0,1.0,0.11687085766267022,0.0,0.0,0.0971277886733034,1.0,0.1058340418409018,0.07368421052631578,0.1680572628277631,0.0870249666634962
1490,Male,Hispanic,Male-Hispanic,0,1.0,0.1691942546965158,0.2857142857142857,0.2612474469974469,0.168409524813593,1.0,0.1977051030921176,0.1337579617834395,0.057458763651883696,0.18372059215450856
1511,Male,Caucasian,Male-Caucasian,1,1.0,0.8606497383225291,1.0,0.81,0.9969123766451301,1.0,0.27551027452910076,0.3333333333333333,0.3379243065270052,0.2558582062938753
3228,Male,African-American,Male-African-American,0,1.0,0.12670265752545254,0.0,0.01,0.09562661164285759,1.0,0.2570255640733101,0.0,0.032960161434136014,0.23975371202510087
2250,Male,African-American,Male-African-American,0,1.0,0.07194925403024059,0.0,0.02,0.05988584980403443,1.0,0.1977051030921176,0.1337579617834395,0.057458763651883696,0.18370464972455317
835,Male,African-American,Male-African-American,1,1.0,0.2484936620569582,0.0,0.29,0.2776071952095101,1.0,0.5731819968540603,1.0,0.4278228715728716,0.5527808627074967
2259,Male,African-American,Male-African-American,0,1.0,0.21758484389342908,0.0,0.32,0.23447682701602784,1.0,0.27551027452910076,0.3333333333333333,0.3379243065270052,0.2559097525557841
126,Male,African-American,Male-African-American,0,1.0,0.12618671371704374,0.0,0.003333333333333333,0.12350785956283228,1.0,0.256769292407525,0.15916955017301038,0.3365889552676238,0.23716959974760868
529,Male,Hispanic,Male-Hispanic,0,1.0,0.08789448772466149,0.0,0.0,0.10255939038277362,1.0,0.10596114765346262,0.09174311926605505,0.11316110359928715,0.08817064214243292
1367,Male,African-American,Male-African-American,1,0.0,0.1724949678724781,1.0,0.4775,0.023033214257305343,1.0,0.256769292407525,0.15916955017301038,0.3365889552676238,0.23716989315206052
1557,Female,Hispanic,Female-Hispanic,1,1.0,0.6574142471317075,0.0,0.19,0.6139782414855095,1.0,0.746502695904323,1.0,0.33924242424242423,0.7291888283080872
3788,Male,African-American,Male-African-American,0,1.0,0.09246395157337678,0.0,0.0,0.09118127635610189,1.0,0.1251232341015605,0.046511627906976744,0.14596027422232508,0.11450361335836834
2800,Male,African-American,Male-African-American,0,1.0,0.06911006334177937,0.0,0.01,0.0630706340408986,1.0,0.15796966470488977,0.11224489795918367,0.19429194852096532,0.14484602384642262
1630,Male,Caucasian,Male-Caucasian,0,1.0,0.024352942118151068,0.0,0.0,0.035567006882255205,1.0,0.022733893203980577,0.043478260869565216,0.08831644718877203,0.018784152278315903
430,Male,African-American,Male-African-American,1,1.0,0.11123671443609352,1.0,0.2841666666666667,0.1200275007115095,1.0,0.256769292407525,0.15916955017301038,0.3365889552676238,0.23716989315206052
914,Male,Asian,Male-Asian,0,1.0,0.03296723103177272,0.0,0.0,0.045689612729151965,1.0,0.036054501786280974,0.043478260869565216,0.08831644718877203,0.02978838801899911
2961,Male,Caucasian,Male-Caucasian,0,1.0,0.13548350465214185,0.0,0.0,0.15828688273172045,1.0,0.27551027452910076,0.3333333333333333,0.3379243065270052,0.2559097525557841
2013,Male,Hispanic,Male-Hispanic,0,1.0,0.09747236336158743,0.2,0.1583697691197691,0.1121649656037997,1.0,0.06443952992181337,0.046511627906976744,0.08753623409554727,0.05335050231103324
1297,Male,African-American,Male-African-American,0,1.0,0.07667462862555302,0.0,0.025,0.10649908791214875,1.0,0.1058340418409018,0.07368421052631578,0.1680572628277631,0.0870249666634962
3993,Male,Caucasian,Male-Caucasian,0,1.0,0.12400555122157401,0.2,0.2138073593073593,0.1299449003645827,1.0,0.1977051030921176,0.1337579617834395,0.057458763651883696,0.18372059215450856
2745,Male,Caucasian,Male-Caucasian,0,1.0,0.12348495513413252,0.0,0.05,0.2069092834930055,1.0,0.10596114765346262,0.09174311926605505,0.11316110359928715,0.08816209558916896
3351,Female,African-American,Female-African-American,0,1.0,0.15641072907134915,0.0,0.0,0.15833694667384735,1.0,0.1977051030921176,0.1337579617834395,0.057458763651883696,0.18372059215450856
3683,Male,African-American,Male-African-American,0,1.0,0.19207413231327633,0.0,0.06,0.19605905912972654,1.0,0.19749225599213732,0.11224489795918367,0.19429194852096532,0.1815805985983457
88,Male,Hispanic,Male-Hispanic,0,1.0,0.06922983112052626,0.0,0.04,0.16321250094695702,1.0,0.03600787520100657,0.0,0.12583333333333335,0.029376881853784266
2400,Male,Caucasian,Male-Caucasian,1,1.0,0.2627961304527484,0.0,0.49,0.26984161361954995,1.0,0.2570255640733101,0.0,0.032960161434136014,0.23977308980891374
2393,Male,Caucasian,Male-Caucasian,0,1.0,0.07833054733527577,0.0,0.0325,0.09451245665801218,1.0,0.06443952992181337,0.046511627906976744,0.08753623409554727,0.05335050231103324
3041,Male,African-American,Male-African-American,0,1.0,0.07946345441654544,1.0,0.2025,0.09470537086990831,1.0,0.256769292407525,0.15916955017301038,0.3365889552676238,0.23716989315206052
1142,Male,African-American,Male-African-American,0,1.0,0.13548350465214185,0.0,0.0,0.15828688273172045,1.0,0.27551027452910076,0.3333333333333333,0.3379243065270052,0.2559097525557841
167,Male,African-American,Male-African-American,1,1.0,0.13482139456712586,0.0,0.33,0.09712779855833711,1.0,0.27551027452910076,0.3333333333333333,0.3379243065270052,0.2559097525557841
1408,Male,African-American,Male-African-American,0,1.0,0.12376708773570222,0.0,0.029333333333333333,0.1430224028695124,1.0,0.27551027452910076,0.3333333333333333,0.3379243065270052,0.2559097525557841
339,Male,Caucasian,Male-Caucasian,0,1.0,0.0639943709398183,1.0,0.07,0.03735601612166966,2.1625246890187188e-44,0.10655075743954834,0.0,0.015666666666666666,0.1174580216259009
614,Male,Caucasian,Male-Caucasian,0,0.0,0.09742947782223225,0.0,0.0,0.012111106565044985,1.0,0.256769292407525,0.15916955017301038,0.3365889552676238,0.23716989315206052
1215,Female,African-American,Female-African-American,0,1.0,0.16201605546784928,0.0,0.0,0.162404915441006,1.0,0.1977051030921176,0.1337579617834395,0.057458763651883696,0.18372059215450856
1874,Female,African-American,Female-African-American,0,1.0,0.0830123926640705,0.0,0.08,0.10053786748145693,1.0,0.15814831055032885,0.1337579617834395,0.057458763651883696,0.14661755312354569
2414,Male,African-American,Male-African-American,0,0.0,0.0089204947806056,0.0,0.0,0.0008934996330434632,1.0,0.036054501786280974,0.043478260869565216,0.08831644718877203,0.029785315714873875
3134,Male,African-American,Male-African-American,0,1.0,0.06365376536636358,0.0,0.0,0.06563886712219764,1.0,0.27551027452910076,0.3333333333333333,0.3379243065270052,0.2559097525557841
2759,Male,Caucasian,Male-Caucasian,0,1.0,0.039186060077178765,0.0,0.04333333333333333,0.037997533021100434,1.0,0.15796966470488977,0.11224489795918367,0.19429194852096532,0.14484622472362382
1581,Male,Caucasian,Male-Caucasian,0,1.0,0.060543294579714566,0.0,0.11,0.06253889238689185,1.0,0.256769292407525,0.15916955017301038,0.3365889552676238,0.23716989315206052
2563,Female,African-American,Female-African-American,0,1.0,0.17586527141861152,0.0,0.59,0.21288751681253185,1.0,0.19749225599213732,0.11224489795918367,0.19429194852096532,0.1815805985983457
817,Male,African-American,Male-African-American,0,1.0,0.05516442875046657,0.0,0.0,0.05078607158441297,1.0,0.15814831055032885,0.1337579617834395,0.057458763651883696,0.14661755312354569
3964,Male,Caucasian,Male-Caucasian,0,1.0,0.14192810435235637,0.0,0.15,0.1910005331998788,1.0,0.19543519021294511,0.0,0.10929220779220779,0.166431818824336
1007,Male,African-American,Male-African-American,0,1.0,0.09118046695298529,1.0,0.34,0.10755605164494937,1.0,0.036054501786280974,0.043478260869565216,0.08831644718877203,0.02978838801899911
3647,Male,African-American,Male-African-American,1,1.0,0.31070669284339525,0.5,0.4203333333333332,0.3252816120641248,1.0,0.1977051030921176,0.1337579617834395,0.057458763651883696,0.18372059215450856
1902,Male,Caucasian,Male-Caucasian,0,1.0,0.09235206109123369,0.0,0.025,0.1057260060154864,1.0,0.1058340418409018,0.07368421052631578,0.1680572628277631,0.0870249666634962
3262,Male,African-American,Male-African-American,0,1.0,0.10552778997432369,0.0,0.04833333333333333,0.0995528040362568,1.0,0.256769292407525,0.15916955017301038,0.3365889552676238,0.23716989315206052
3124,Male,African-American,Male-African-American,0,1.0,0.14967717150285345,0.0,0.0,0.15262555932156946,1.0,0.1977051030921176,0.1337579617834395,0.057458763651883696,0.18372059215450856
1597,Male,African-American,Male-African-American,0,1.0,0.24374366527828842,0.0,0.47,0.11158078671863983,1.0,0.256769292407525,0.15916955017301038,0.3365889552676238,0.23716989315206052
1802,Female,African-American,Female-African-American,0,1.0,0.16894263795340905,0.0,0.0,0.17008692266872297,1.0,0.256769292407525,0.15916955017301038,0.3365889552676238,0.23716959974760868
230,Male,Caucasian,Male-Caucasian,0,1.0,0.18414038222875576,0.0,0.02,0.18713154100958052,1.0,0.19749225599213732,0.11224489795918367,0.19429194852096532,0.1815805985983457
2901,Male,Caucasian,Male-Caucasian,0,1.0,0.1767516412726977,0.0,0.42,0.22145797973858153,1.0,0.27551027452910076,0.3333333333333333,0.3379243065270052,0.2559097525557841
3459,Male,African-American,Male-African-American,0,0.0,0.11042128235647575,0.0,0.01,0.01288445909047754,1.0,0.19749225599213732,0.11224489795918367,0.19429194852096532,0.1815805985983457
1359,Male,Caucasian,Male-Caucasian,0,1.0,0.05772722310155354,0.0,0.04,0.06176462312648827,1.0,0.1058340418409018,0.07368421052631578,0.1680572628277631,0.0870249666634962
2492,Male,African-American,Male-African-American,0,1.0,0.15753384563335118,0.0,0.13,0.1357365398401142,1.0,0.11639715053045097,0.0,0.3608333333333333,0.09685149512178484
788,Male,African-American,Male-African-American,0,0.0,0.1789116776040898,0.0,0.42,0.04286374973169356,1.0,0.27551027452910076,0.3333333333333333,0.3379243065270052,0.2559097525557841
1880,Male,African-American,Male-African-American,0,1.0,0.20044289365517257,0.125,0.1179242146742146,0.20107113326728326,1.0,0.2570255640733101,0.0,0.032960161434136014,0.23977308980891374
839,Female,Caucasian,Female-Caucasian,0,1.0,0.16692004734490629,0.0,0.09,0.15935208329300038,1.0,0.5495517449101643,1.0,0.1836071428571428,0.5277195001264086
3581,Male,Caucasian,Male-Caucasian,1,1.0,0.22836164975353956,0.4,0.39137301587301576,0.23199240051331468,1.0,0.32689276530397143,0.0,0.09275401918677187,0.3065055763044435
2989,Male,Caucasian,Male-Caucasian,0,1.0,0.2813744419312822,0.5,0.49716666666666676,0.29117043527536185,1.0,0.2570255640733101,0.0,0.032960161434136014,0.23977308980891374
497,Male,Caucasian,Male-Caucasian,0,1.0,0.09575085790900181,0.0,0.12,0.10700792720208781,1.0,0.15796966470488977,0.11224489795918367,0.19429194852096532,0.14484622472362382
3585,Male,African-American,Male-African-American,0,1.0,0.060619103669556466,0.0,0.01,0.06433405261195074,1.0,0.1058340418409018,0.07368421052631578,0.1680572628277631,0.0870249666634962
3025,Male,African-American,Male-African-American,1,1.0,0.09920814884356952,0.0,0.04,0.11897067186557021,1.0,0.06435864596316222,0.029411764705882353,0.14741953938031913,0.05263115881304862
2444,Male,African-American,Male-African-American,0,1.0,0.1310510920319682,0.0,0.09,0.15015037543333776,1.0,0.12527026055791765,0.11363636363636363,0.05723514546969046,0.11595419494189127
2262,Female,Caucasian,Female-Caucasian,0,1.0,0.24933987166628513,0.0,0.1155,0.25955606323449126,1.0,0.275778310427422,0.5,0.4008475980190685,0.2586488971363036
3840,Female,African-American,Female-African-American,1,1.0,0.10758614814170928,0.0,0.0,0.07610866407179054,1.0,0.27551027452910076,0.3333333333333333,0.3379243065270052,0.2559097525557841
395,Female,Caucasian,Female-Caucasian,0,1.0,0.07534432654790213,0.0,0.0,0.07167650395881645,1.0,0.1424845582868513,0.0625,0.16114318116823348,0.1178345170999524
84,Male,Hispanic,Male-Hispanic,0,0.0,0.044717013164266996,0.0,0.053,0.00468036428095135,1.0,0.06443952992181337,0.046511627906976744,0.08753623409554727,0.05334513348238855
1645,Female,Caucasian,Female-Caucasian,0,1.0,0.0729540352507936,0.0,0.08583333333333332,0.048503306455652484,1.0,0.15814831055032885,0.1337579617834395,0.057458763651883696,0.14661755312354569
1589,Male,Hispanic,Male-Hispanic,0,0.0,0.09346336846443866,0.0,0.01,0.011735163390958685,1.0,0.1977051030921176,0.1337579617834395,0.057458763651883696,0.18370464972455317
1803,Male,African-American,Male-African-American,0,1.0,0.0933239112306709,0.0,0.01,0.026300126356837556,1.0,0.19749225599213732,0.11224489795918367,0.19429194852096532,0.1815805985983457
2326,Male,African-American,Male-African-American,0,1.0,0.15260235576728,0.0,0.35,0.1641448027073621,1.0,0.27551027452910076,0.3333333333333333,0.3379243065270052,0.2559097525557841
2014,Male,Other,Male-Other,0,1.0,0.06277870588733359,0.3333333333333333,0.28207251082251084,0.07772908665320954,1.0,0.036054501786280974,0.043478260869565216,0.08831644718877203,0.02978838801899911
