,sex,race,sex-race,two_year_recid,score_GaussianNB,score_LR,score_DecisionTree,score_RandomForest,score_MultiLayerPerceptron,score_Feldman-GaussianNB,score_Feldman-LR,score_Feldman-DecisionTree,score_Feldman-RandomForest,score_Feldman-MultiLayerPerceptron
2176,Male,Other,Male-Other,0,1.0,0.7345506443282068,1.0,0.61,0.8337568385627631,0.9979164562021454,0.6218673124438956,0.6153846153846154,0.6055794363874858,0.6755727235705983
5220,Female,African-American,Female-African-American,1,1.0,0.5486958701193841,1.0,0.92,0.5593418451800964,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.44844608854437473,0.3662113811845751
1547,Male,Caucasian,Male-Caucasian,0,1.0,0.25480792221997406,0.0,0.02,0.24987772864214977,0.17758997658770984,0.1598523339018872,0.1956521739130435,0.1908099457937035,0.1936270841657227
1043,Male,Caucasian,Male-Caucasian,0,1.0,0.5920743946215595,1.0,0.9467222222222221,0.6352356171759652,0.24728783196066845,0.3045558022659177,0.0,0.14095095591730594,0.35504001908612587
3527,Male,Caucasian,Male-Caucasian,1,0.0,0.5524813889777418,1.0,0.73,0.20157506659273522,0.548102427402472,0.37081890300358067,0.0,0.47718786590775564,0.423870011960643
1310,Male,Caucasian,Male-Caucasian,0,1.0,0.4888340937032423,0.0,0.23250000000000004,0.5049469350344988,0.44358496526070534,0.2038608929825668,0.3140495867768595,0.31154814800635194,0.24295233099501176
4076,Male,Caucasian,Male-Caucasian,0,1.0,0.6714094399787447,0.0,0.5615238095238095,0.737288021444639,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.44844608854437473,0.3662113811845751
3052,Female,African-American,Female-African-American,1,1.0,0.4782861194880453,0.5714285714285714,0.5854551860584635,0.47959454502511845,0.548102427402472,0.37081890300358067,0.0,0.47718786590775564,0.423870011960643
3498,Male,African-American,Male-African-American,0,1.0,0.5898152817659837,0.5,0.5619999999999999,0.55872315741721,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.44844608854437473,0.3662113811845751
3620,Female,Hispanic,Female-Hispanic,1,1.0,0.37323237123493774,1.0,0.64,0.3837431611412712,0.44358496526070534,0.2038608929825668,0.3140495867768595,0.31154814800635194,0.24295233099501176
743,Female,African-American,Female-African-American,0,5.3114052170410705e-51,0.12120994883994086,0.0,0.09,0.1450739108251722,0.4205157795265714,0.21416450343051188,0.2857142857142857,0.38238754021598986,0.29008677041307285
4190,Male,Caucasian,Male-Caucasian,0,1.0,0.35598835960500114,0.23809523809523808,0.24002749651332522,0.37039155449927574,0.2652030149045807,0.2915166453414172,0.3411371237458194,0.33869017287128955,0.3018389816329851
1875,Male,African-American,Male-African-American,1,1.0,0.9133970403538613,1.0,0.68,0.9152106298655687,0.9365952885423066,0.6157895021692784,0.8412698412698413,0.8394419227424451,0.6271714182809982
5727,Male,African-American,Male-African-American,1,1.0,0.7659881544350188,1.0,0.975,0.8941258781194066,0.9365952867977619,0.6157895021692784,0.8412698412698413,0.8394419227424451,0.6271714182809931
6022,Female,Hispanic,Female-Hispanic,0,1.0,0.4518675275105956,0.46153846153846156,0.46354872091273014,0.46937859485944483,0.24728783196066845,0.3045558022659177,0.0,0.14095095591730594,0.35504001908612587
3264,Male,Caucasian,Male-Caucasian,0,1.0,0.2537121419659869,0.0,0.04333333333333334,0.2531802292099906,0.4205157787432997,0.21416450343051188,0.2857142857142857,0.38238754021598986,0.29008677041306835
488,Male,Hispanic,Male-Hispanic,0,0.0,0.1045571870689219,0.0,0.21,0.1219927729961997,0.17541025343652805,0.10655785718575718,0.17333333333333334,0.249973101692108,0.1787230674085552
4767,Female,African-American,Female-African-American,1,1.0,0.6179152077240487,1.0,0.5485,0.6577727022526997,0.4205157795265714,0.21416450343051188,0.2857142857142857,0.38238754021598986,0.29008677041307285
1842,Male,Caucasian,Male-Caucasian,1,1.0,0.6160973396846702,1.0,0.68,0.4372604544079445,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.44844608854437473,0.3662113811845751
3220,Male,African-American,Male-African-American,0,1.0,0.3829863096033833,0.3333333333333333,0.30890331890331885,0.398879601835349,0.2652030149045807,0.2915166453414172,0.3411371237458194,0.33869017287128955,0.3018389816329851
3427,Male,Caucasian,Male-Caucasian,0,1.0,0.3122468577738758,0.5,0.4258333333333333,0.37576359170547585,0.4205157795265714,0.21416450343051188,0.2857142857142857,0.38238754021598986,0.29008677041307285
1972,Female,Caucasian,Female-Caucasian,0,1.0,0.43163901857297415,0.0,0.3716666666666667,0.38838184623769806,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.44844608854437473,0.3662113811845751
4420,Female,African-American,Female-African-American,0,1.0,0.2597196456889032,1.0,0.65,0.2699228285026895,0.44358496526070534,0.2038608929825668,0.3140495867768595,0.31154814800635194,0.24295233099501176
953,Male,African-American,Male-African-American,1,1.0,0.7081058183176302,0.0,0.5366666666666666,0.9058278506365092,0.44358496526070534,0.2038608929825668,0.3140495867768595,0.31154814800635194,0.24295233099501176
1989,Male,African-American,Male-African-American,0,1.0,0.25987078406403863,0.0,0.25,0.8093856808475024,0.4205157795265714,0.21416450343051188,0.2857142857142857,0.38238754021598986,0.29008677041307285
89,Male,Caucasian,Male-Caucasian,0,1.0,0.6028939317298022,0.0,0.1375,0.6315106850690319,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.44844608854437473,0.3662113811845751
1136,Male,Caucasian,Male-Caucasian,0,1.0,0.2425455027391681,0.0,0.0575,0.23293467406156382,0.2652030158925389,0.2915166453414172,0.3411371237458194,0.33869017287128955,0.30183898163297973
457,Male,Hispanic,Male-Hispanic,1,1.0,0.4782861194880453,0.5714285714285714,0.5854551860584635,0.47959454502511845,0.548102427402472,0.37081890300358067,0.0,0.47718786590775564,0.423870011960643
4031,Male,Caucasian,Male-Caucasian,0,1.0,0.43904509977522616,0.6666666666666666,0.6595198412698412,0.45776785104497614,0.2652030149045807,0.2915166453414172,0.3411371237458194,0.33869017287128955,0.3018389816329851
1999,Female,Hispanic,Female-Hispanic,1,1.5836671070462163e-206,0.2658251498434154,0.0,0.14785714285714285,0.1219927729961997,0.2652030158925389,0.2915166453414172,0.3411371237458194,0.33869017287128955,0.3018389816329844
1304,Male,African-American,Male-African-American,0,1.0,0.24255344786983565,0.0,0.0,0.24160337392480044,0.16427016040945808,0.16840213893795802,0.1956521739130435,0.13683127534504064,0.23415187353130007
1532,Male,African-American,Male-African-American,1,5.235163214281765e-205,0.6397695347920649,1.0,0.6446666666666667,0.30856544861027113,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.44844608854437473,0.3662113811845751
531,Male,African-American,Male-African-American,1,1.0,0.7082478161298069,1.0,0.97,0.8798387385337666,0.548102427402472,0.37081890300358067,0.0,0.47718786590775564,0.42387001196063767
2723,Male,Caucasian,Male-Caucasian,1,1.0,0.6904637606424607,1.0,0.98,0.8436556737695442,0.9365952867977619,0.6157895021692784,0.8412698412698413,0.8394419227424451,0.6271714182809931
278,Female,African-American,Female-African-American,1,1.014051525721568e-43,0.4445651101305357,0.0,0.26750396825396827,0.4102362548649443,0.548102427402472,0.37081890300358067,0.0,0.47718786590775564,0.423870011960643
5685,Male,Caucasian,Male-Caucasian,1,1.0,0.37440243628118647,0.6666666666666666,0.4507698412698413,0.42475296159121945,0.2652030158925389,0.2915166453414172,0.3411371237458194,0.33869017287128955,0.3018389816329844
5375,Male,Caucasian,Male-Caucasian,0,1.0,0.36792468340822865,0.0,0.3596666666666667,0.44447481942856976,0.4205157795265714,0.21416450343051188,0.2857142857142857,0.38238754021598986,0.29008677041307285
1508,Female,Caucasian,Female-Caucasian,1,1.0,0.3412810458696718,0.0,0.39,0.4839670020959217,0.4205157795265714,0.21416450343051188,0.2857142857142857,0.38238754021598986,0.29008677041307285
6041,Female,Caucasian,Female-Caucasian,0,1.0,0.30850910824113825,0.0,0.17,0.2665958057256437,0.16427016163336616,0.16840213893795802,0.1956521739130435,0.13683127534504064,0.2341518735312995
2516,Male,African-American,Male-African-American,1,1.0,0.37101239534416497,0.3333333333333333,0.3264427239427238,0.361778548640895,0.2652030149045807,0.2915166453414172,0.3411371237458194,0.33869017287128955,0.3018389816329851
549,Male,African-American,Male-African-American,1,1.0,0.4393688925990361,0.3333333333333333,0.3318809523809522,0.4304341851227103,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.44844608854437473,0.3662113811845751
14,Male,African-American,Male-African-American,0,1.0,0.5162732048421393,0.5,0.5230833333333336,0.6504386938717784,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.44844608854437473,0.3662113811845751
5797,Male,Caucasian,Male-Caucasian,0,1.0,0.5244259273838424,1.0,0.6608333333333334,0.9756991063954803,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.44844608854437473,0.3662113811845751
5919,Male,African-American,Male-African-American,0,1.0,0.36910152978841887,1.0,0.18,0.33998125071937135,0.2652030158925389,0.2915166453414172,0.3411371237458194,0.33869017287128955,0.30183898163297973
3839,Male,Other,Male-Other,1,1.0,0.4386042942551686,0.0,0.5634999999999999,0.5319583882414592,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.44844608854437473,0.3662113811845751
2560,Male,African-American,Male-African-American,1,1.0,0.5439909943143842,1.0,0.9197878787878787,0.648676626203525,0.24728783196066845,0.3045558022659177,0.0,0.14095095591730594,0.35504001908612587
2011,Male,African-American,Male-African-American,1,1.0,0.5793454118555562,1.0,0.585,0.46101558838314555,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.44844608854437473,0.3662113811845751
1359,Male,Caucasian,Male-Caucasian,1,1.0,0.5276994948510231,1.0,0.79,0.49050979216773205,0.548102427402472,0.37081890300358067,0.0,0.47718786590775564,0.423870011960643
462,Male,African-American,Male-African-American,0,0.000246572823482914,0.18596682737205028,0.0,0.2990238095238095,0.2537680574406612,0.17758997658770984,0.1598523339018872,0.1956521739130435,0.1908099457937035,0.1936270841657227
3549,Female,Caucasian,Female-Caucasian,1,1.0,0.37154502184670735,0.0,0.15,0.37974321366733343,0.7022252043785476,0.2566143580117298,0.75,0.6468813580210641,0.3878361695914737
3894,Male,Caucasian,Male-Caucasian,1,1.0,0.35429378054305555,0.0,0.15385714285714286,0.23523209803445955,0.2652030158925389,0.2915166453414172,0.3411371237458194,0.33869017287128955,0.3018389816329844
4677,Male,African-American,Male-African-American,1,1.0,0.6164123082723596,1.0,0.5866666666666667,0.687745511660848,0.24728783196066845,0.3045558022659177,0.0,0.14095095591730594,0.35504001908612587
3711,Male,African-American,Male-African-American,1,1.0,0.9299841954891293,1.0,0.89,0.9560264461976323,0.9954093200598113,0.7254757788916424,1.0,0.97,0.7372074349876636
3723,Female,Caucasian,Female-Caucasian,0,1.0,0.4664916891548592,1.0,0.6786666666666666,0.49526333069658757,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.44844608854437473,0.36621138118457
3740,Male,African-American,Male-African-American,1,2.8876224380991964e-41,0.25607242749311143,0.0,0.79,0.6296765835316788,0.2652030158925389,0.2915166453414172,0.3411371237458194,0.33869017287128955,0.3018389816329844
6106,Male,Hispanic,Male-Hispanic,0,1.0,0.3463107510915903,0.0,0.08,0.40898100406902393,0.2652030158925389,0.2915166453414172,0.3411371237458194,0.33869017287128955,0.3018389816329844
1775,Male,African-American,Male-African-American,0,1.0,0.476687704696161,0.0,0.32294444444444437,0.6277483364170708,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.44844608854437473,0.3662113811845751
3850,Female,African-American,Female-African-American,0,1.0,0.3804702122564298,0.0,0.33166666666666667,0.3205537219761527,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.44844608854437473,0.3662113811845751
1653,Male,Caucasian,Male-Caucasian,0,1.0,0.5370460396610374,0.0,0.2794305555555555,0.6647721544287921,0.548102427402472,0.37081890300358067,0.0,0.47718786590775564,0.423870011960643
2703,Male,African-American,Male-African-American,1,1.0,0.49891273632682415,0.0,0.5334523809523809,0.47672221078796634,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.44844608854437473,0.36621138118457
164,Male,African-American,Male-African-American,1,1.0,0.2971787640415827,0.0,0.03666666666666667,0.1984152551649078,0.548102427402472,0.37081890300358067,0.0,0.47718786590775564,0.423870011960643
2550,Male,Caucasian,Male-Caucasian,1,1.0,0.44032023285607547,0.16666666666666666,0.18805150241914934,0.3648860202483736,0.548102427402472,0.37081890300358067,0.0,0.47718786590775564,0.423870011960643
919,Male,Caucasian,Male-Caucasian,0,1.0,0.3122468577738758,0.5,0.4258333333333333,0.37576359170547585,0.4205157795265714,0.21416450343051188,0.2857142857142857,0.38238754021598986,0.29008677041307285
1543,Male,African-American,Male-African-American,0,1.0,0.5278062405694736,0.0,0.27,0.9993633859007782,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.44844608854437473,0.3662113811845751
815,Male,Caucasian,Male-Caucasian,0,1.0,0.5482095592289314,0.0,0.24,0.504054906816667,0.24728783196066845,0.3045558022659177,0.0,0.14095095591730594,0.35504001908612515
356,Male,Hispanic,Male-Hispanic,1,1.0654288451322791e-62,0.09162118678679156,0.0,0.1728333333333333,0.12774230467982473,0.16427016163336616,0.16840213893795802,0.1956521739130435,0.13683127534504064,0.2341518735312995
3672,Male,Caucasian,Male-Caucasian,0,1.0,0.29018743863601004,0.0,0.1,0.2861939282328547,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.44844608854437473,0.3662113811845751
1559,Male,African-American,Male-African-American,1,1.0,0.8735282471561361,0.0,0.4,0.9276399029107005,0.7053515601693022,0.35512784186054125,0.5833333333333334,0.5673149260869851,0.4114422655602983
92,Male,Caucasian,Male-Caucasian,0,1.0,0.3343396511259381,0.0,0.12666666666666665,0.3902549794978399,0.44358496526070534,0.2038608929825668,0.3140495867768595,0.31154814800635194,0.24295233099501176
2121,Male,Caucasian,Male-Caucasian,0,1.0,0.4470451543406465,0.0,0.5408333333333334,0.4131736486379769,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.44844608854437473,0.3662113811845751
1724,Male,African-American,Male-African-American,1,1.0,0.6099233410699781,1.0,0.675,0.9999420661254758,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.44844608854437473,0.3662113811845751
3692,Male,African-American,Male-African-American,0,4.802626352728483e-112,0.11045434335012408,0.0,0.09,0.1219927729961997,0.44358496526070534,0.2038608929825668,0.3140495867768595,0.31154814800635194,0.24295233099501176
1546,Male,African-American,Male-African-American,1,1.0,0.5750491281596569,1.0,0.92,0.6506375974728609,0.548102427402472,0.37081890300358067,0.0,0.47718786590775564,0.42387001196063767
4021,Male,African-American,Male-African-American,1,1.0,0.874073135013672,1.0,0.99,0.9518249933971329,0.7053515601693022,0.35512784186054125,0.5833333333333334,0.5673149260869851,0.4114422655602983
2248,Male,Caucasian,Male-Caucasian,1,1.0,0.7195175898262536,0.0,0.93,0.8148817004575335,0.8000451397233838,0.5435700841605512,0.9333333333333333,0.9369738573782045,0.5572601584998753
2183,Male,African-American,Male-African-American,1,1.0,0.8233843630225378,1.0,0.97,0.8334108557411612,0.9365952885423066,0.6157895021692784,0.8412698412698413,0.8394419227424451,0.6271714182809982
5337,Male,Caucasian,Male-Caucasian,1,1.0,0.5394119877419636,1.0,0.8,0.5484936685746384,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.44844608854437473,0.3662113811845751
1553,Male,African-American,Male-African-American,1,1.0,0.6907497424427864,1.0,0.6038095238095238,0.9180344067149715,0.24728783196066845,0.3045558022659177,0.0,0.14095095591730594,0.35504001908612515
100,Male,African-American,Male-African-American,1,1.0,0.5717616576562339,0.0,0.51175,0.6699399578880386,0.548102427402472,0.37081890300358067,0.0,0.47718786590775564,0.423870011960643
4860,Male,African-American,Male-African-American,0,1.0,0.6733478113017934,0.0,0.55,0.6815955174877604,0.05448032751191377,0.08140679632518884,0.23076923076923078,0.12680194364468972,0.1400259868124684
4551,Male,African-American,Male-African-American,1,1.0,0.7268768294596807,1.0,0.93,0.755983117064366,0.548102427402472,0.37081890300358067,0.0,0.47718786590775564,0.423870011960643
3495,Male,Caucasian,Male-Caucasian,0,1.0,0.40502217113337574,0.0,0.19,0.3232798934682221,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.44844608854437473,0.3662113811845751
1478,Male,African-American,Male-African-American,0,1.0,0.25575573183148786,0.0,0.1230501253132832,0.2123162385992181,0.2652030158925389,0.2915166453414172,0.3411371237458194,0.33869017287128955,0.3018389816329844
3940,Male,African-American,Male-African-American,0,1.0,0.5830220794699625,1.0,0.7489999999999999,0.7568428701980217,0.548102427402472,0.37081890300358067,0.0,0.47718786590775564,0.423870011960643
3017,Female,Other,Female-Other,0,1.0,0.2405997111563947,0.0,0.19,0.2594051739224038,0.44358496526070534,0.2038608929825668,0.3140495867768595,0.31154814800635194,0.24295233099501176
4156,Female,Caucasian,Female-Caucasian,0,1.0,0.2896172120878014,0.0,0.07200000000000001,0.1718016629184186,0.4205157795265714,0.21416450343051188,0.2857142857142857,0.38238754021598986,0.29008677041307285
5841,Male,Caucasian,Male-Caucasian,0,1.0,0.26733435686639506,0.0,0.04,0.26988944584067676,0.17758997658770984,0.1598523339018872,0.1956521739130435,0.1908099457937035,0.1936270841657227
2249,Male,African-American,Male-African-American,1,1.0,0.7192181930659592,0.0,0.5483333333333333,0.822860065798439,0.9365952867977619,0.6157895021692784,0.8412698412698413,0.8394419227424451,0.6271714182809931
3330,Male,Hispanic,Male-Hispanic,0,1.0,0.8024512328735554,1.0,0.81,0.804915783841337,0.9922360207239235,0.4337479159239424,1.0,0.829896093285799,0.5854136731516719
2637,Male,Caucasian,Male-Caucasian,0,4.1684849474560615e-247,0.22847493711802722,0.0,0.24768686868686868,0.15659526626945594,0.2652030158925389,0.2915166453414172,0.3411371237458194,0.33869017287128955,0.3018389816329844
5989,Female,African-American,Female-African-American,0,1.0,0.5176176284022929,0.0,0.39,0.5926409116763233,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.44844608854437473,0.3662113811845751
4030,Male,African-American,Male-African-American,0,1.0,0.24009396640074102,0.0,0.01,0.15341904817298854,0.17541025343652805,0.10655785718575718,0.17333333333333334,0.249973101692108,0.1787230674085552
5122,Female,African-American,Female-African-American,0,0.0,0.34824305722648163,0.0,0.46120390720390725,0.2836688762872572,0.24728783196066845,0.3045558022659177,0.0,0.14095095591730594,0.35504001908612515
4902,Female,African-American,Female-African-American,0,1.0,0.6651570392154795,0.6666666666666666,0.9771666666666667,0.8271099596203073,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.44844608854437473,0.36621138118457
3696,Male,African-American,Male-African-American,0,1.0,0.3656157673040864,0.0,0.5,0.43484847658663917,0.4205157795265714,0.21416450343051188,0.2857142857142857,0.38238754021598986,0.29008677041307285
2575,Male,African-American,Male-African-American,1,1.0,0.6087691562078276,1.0,0.9,0.6208925520443459,0.548102427402472,0.37081890300358067,0.0,0.47718786590775564,0.423870011960643
133,Female,African-American,Female-African-American,1,1.0,0.44122235642382907,1.0,0.6575,0.41727203623758796,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.44844608854437473,0.36621138118457
508,Male,African-American,Male-African-American,0,5.559606820197922e-50,0.149184133288647,0.0,0.03,0.15336777567670484,0.44358496526070534,0.2038608929825668,0.3140495867768595,0.31154814800635194,0.24295233099501176
77,Male,African-American,Male-African-American,1,1.0,0.6566989452764095,0.0,0.37,0.5991341516475623,0.44358496526070534,0.2038608929825668,0.3140495867768595,0.31154814800635194,0.24295233099501176
1031,Male,African-American,Male-African-American,0,1.0,0.5867586553033933,1.0,0.5144696969696969,0.6895771194847393,0.548102427402472,0.37081890300358067,0.0,0.47718786590775564,0.423870011960643
5219,Male,Hispanic,Male-Hispanic,0,1.0,0.469484276518378,1.0,0.36700000000000005,0.5046081461701122,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.44844608854437473,0.3662113811845751
3613,Male,African-American,Male-African-American,0,1.0,0.7770597640544578,1.0,0.76,0.823177761405922,0.9365952885423066,0.6157895021692784,0.8412698412698413,0.8394419227424451,0.6271714182809982
1309,Female,Caucasian,Female-Caucasian,1,1.0,0.24040231166810616,0.0,0.38,0.2629217458073194,0.16427016163336616,0.16840213893795802,0.1956521739130435,0.13683127534504064,0.2341518735312995
5963,Male,African-American,Male-African-American,0,1.0,0.645090089483048,1.0,0.8515833333333334,0.8413435482148371,0.24728783196066845,0.3045558022659177,0.0,0.14095095591730594,0.35504001908612515
4943,Male,African-American,Male-African-American,1,1.0,0.7433155968150541,1.0,0.95,0.7618851462382261,0.548102427402472,0.37081890300358067,0.0,0.47718786590775564,0.423870011960643
1640,Male,African-American,Male-African-American,0,4.3205615627758964e-206,0.23629928431594774,0.0,0.19,0.13222215177673913,0.44358496526070534,0.2038608929825668,0.3140495867768595,0.31154814800635194,0.24295233099501176
5474,Male,African-American,Male-African-American,1,1.0,0.4378488033951621,0.0,0.3,0.46149262438916017,0.44358496526070534,0.2038608929825668,0.3140495867768595,0.31154814800635194,0.24295233099501176
4867,Female,Caucasian,Female-Caucasian,0,1.0,0.337071314105656,0.0,0.2361038961038961,0.3112368704298748,0.2652030158925389,0.2915166453414172,0.3411371237458194,0.33869017287128955,0.3018389816329844
939,Female,African-American,Female-African-American,1,1.0,0.5499611418121158,1.0,0.770404761904762,0.576105981162457,0.548102427402472,0.37081890300358067,0.0,0.47718786590775564,0.42387001196063767
3340,Male,Caucasian,Male-Caucasian,0,1.0,0.31086609080811217,1.0,0.8458333333333334,0.3116347215944242,0.4205157787432997,0.21416450343051188,0.2857142857142857,0.38238754021598986,0.29008677041306835
2226,Male,African-American,Male-African-American,0,1.0,0.22025886841825204,0.0,0.33,0.20936307481915292,0.44358496526070534,0.2038608929825668,0.3140495867768595,0.31154814800635194,0.24295233099501176
3857,Male,African-American,Male-African-American,1,1.0,0.8749968486544369,1.0,0.8333333333333333,0.893459940365699,0.8894385254446611,0.4409641292430096,0.75,0.7938363115642528,0.5433020672966429
22,Male,Caucasian,Male-Caucasian,0,1.0,0.24318282048561587,1.0,0.23866666666666667,0.2512994541260785,0.17758997658770984,0.1598523339018872,0.1956521739130435,0.1908099457937035,0.1936270841657227
4986,Male,African-American,Male-African-American,1,1.0,0.8854801054695604,1.0,0.75,0.9569327242713377,0.9365952885423066,0.6157895021692784,0.8412698412698413,0.8394419227424451,0.6271714182809982
682,Female,African-American,Female-African-American,0,1.0,0.23683425253665755,0.0,0.17785714285714285,0.20341782869872221,0.2652030158925389,0.2915166453414172,0.3411371237458194,0.33869017287128955,0.3018389816329844
5411,Male,Caucasian,Male-Caucasian,0,1.0,0.36686443374690986,1.0,0.24333333333333332,0.2743073295648016,0.4205157795265714,0.21416450343051188,0.2857142857142857,0.38238754021598986,0.29008677041307285
5437,Male,Hispanic,Male-Hispanic,0,1.0,0.3015500825530864,0.0,0.12,0.304335807949476,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.44844608854437473,0.3662113811845751
2335,Male,Caucasian,Male-Caucasian,0,1.0,0.578244162599437,1.0,0.295,0.6188464402618861,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.44844608854437473,0.3662113811845751
5984,Male,African-American,Male-African-American,0,1.0,0.5756898096160404,0.0,0.65,0.6163043950183292,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.44844608854437473,0.3662113811845751
1110,Female,Caucasian,Female-Caucasian,0,1.0,0.3393509407352726,0.0,0.17,0.35793779616026644,0.4205157787432997,0.21416450343051188,0.2857142857142857,0.38238754021598986,0.29008677041306835
3834,Male,African-American,Male-African-American,1,1.0,0.7516480268764126,0.0,0.65,0.8292580094472303,0.44358496526070534,0.2038608929825668,0.3140495867768595,0.31154814800635194,0.24295233099501176
1399,Male,African-American,Male-African-American,1,1.0,0.9426297557776927,1.0,0.87,0.9795663225948117,0.9987523708282761,0.7805337162696506,0.7058823529411765,0.7050915934340858,0.7894404008973736
124,Male,African-American,Male-African-American,1,1.0,0.5555508101007606,1.0,0.6825,0.569159788817423,0.2652030158925389,0.2915166453414172,0.3411371237458194,0.33869017287128955,0.3018389816329844
4287,Male,African-American,Male-African-American,0,1.0,0.4751323757599082,1.0,0.76,0.4710189176812494,0.548102427402472,0.37081890300358067,0.0,0.47718786590775564,0.423870011960643
2093,Male,African-American,Male-African-American,0,1.0,0.1499528495663809,1.0,0.31,0.18879505424731222,0.05448032751191377,0.08140679632518884,0.23076923076923078,0.12680194364468972,0.1400259868124684
3737,Female,Caucasian,Female-Caucasian,1,1.0,0.4529202803414183,0.3333333333333333,0.3965714285714285,0.40210497118782657,0.548102427402472,0.37081890300358067,0.0,0.47718786590775564,0.423870011960643
5334,Male,African-American,Male-African-American,0,1.0,0.6006982383018885,0.0,0.73,0.5795597187820438,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.44844608854437473,0.36621138118457
6051,Male,Caucasian,Male-Caucasian,1,1.0,0.5011077180576309,0.0,0.4733333333333334,0.7618477138599746,0.2652030158925389,0.2915166453414172,0.3411371237458194,0.33869017287128955,0.3018389816329844
4401,Female,African-American,Female-African-American,1,1.0,0.5313219549272888,0.0,0.665,0.5363398682297387,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.44844608854437473,0.3662113811845751
5192,Male,Caucasian,Male-Caucasian,1,1.0,0.5821353579314149,1.0,0.737,0.9313942607075413,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.44844608854437473,0.3662113811845751
2312,Male,African-American,Male-African-American,1,1.0,0.5571845098299113,1.0,0.67,0.7374388976814837,0.16427016163336616,0.16840213893795802,0.1956521739130435,0.13683127534504064,0.2341518735312995
1602,Male,African-American,Male-African-American,1,1.0,0.5649508523775845,1.0,0.6175,0.5896520535217699,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.44844608854437473,0.3662113811845751
5958,Male,Other,Male-Other,1,1.0,0.35919490703183293,0.0,0.0032467532467532465,0.32625542851515116,0.2652030149045807,0.2915166453414172,0.3411371237458194,0.33869017287128955,0.3018389816329851
4553,Female,Caucasian,Female-Caucasian,0,1.3353770178199624e-272,0.1695281552570483,0.0,0.22149999999999997,0.1219927729961997,0.16427016163336616,0.16840213893795802,0.1956521739130435,0.13683127534504064,0.2341518735312995
405,Male,Hispanic,Male-Hispanic,1,1.0,0.6042723080751609,1.0,0.565,0.4337270432568315,0.44358496526070534,0.2038608929825668,0.3140495867768595,0.31154814800635194,0.24295233099501176
3853,Male,African-American,Male-African-American,1,0.0,0.9201627079148457,1.0,0.87,0.8612487571668046,0.9365952885423066,0.6157895021692784,0.8412698412698413,0.8394419227424451,0.6271714182809982
260,Male,Caucasian,Male-Caucasian,1,1.0,0.46429334785131426,1.0,0.8190000000000001,0.5363613945110199,0.2652030149045807,0.2915166453414172,0.3411371237458194,0.33869017287128955,0.3018389816329851
4115,Male,Caucasian,Male-Caucasian,1,1.0,0.22246434809312796,0.0,0.0455,0.24915748093453297,0.44358496526070534,0.2038608929825668,0.3140495867768595,0.31154814800635194,0.24295233099501176
5390,Male,African-American,Male-African-American,1,1.0,0.9228004654273035,1.0,0.985,0.999996871381242,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.44844608854437473,0.3662113811845751
5669,Male,Caucasian,Male-Caucasian,0,1.0,0.25118227480606375,0.0,0.23852380952380955,0.9244063378353937,0.2652030158925389,0.2915166453414172,0.3411371237458194,0.33869017287128955,0.3018389816329844
555,Male,African-American,Male-African-American,0,1.0,0.5743071324041863,1.0,0.95,0.7056951254692143,0.548102427402472,0.37081890300358067,0.0,0.47718786590775564,0.42387001196063767
3852,Male,Hispanic,Male-Hispanic,0,7.284052951284471e-50,0.24007433093592123,0.0,0.31,0.22148244025214073,0.44358496526070534,0.2038608929825668,0.3140495867768595,0.31154814800635194,0.24295233099501176
