,Unnamed: 0,race,sex,race-sex,income-per-year,score_GaussianNB,score_LR,score_DecisionTree,score_RandomForest,score_MultiLayerPerceptron,score_Feldman-GaussianNB,score_Feldman-LR,score_Feldman-DecisionTree,score_Feldman-RandomForest,score_Feldman-MultiLayerPerceptron
588,20057,0,0,3,0,2.116913803673536e-05,0.0290100737061748,0.0,0.0,0.0146267551294174,0.0115596589417518,0.0174150801563114,0.0,0.0,0.0002965973218059
589,15117,0,0,3,0,0.1008341162248668,0.1953330534469814,0.0,0.285,0.2630081736902659,0.9999200828615958,0.1947768037003698,1.0,0.27,0.0023347667363033
590,16297,0,1,1,0,0.0009657306771394,0.0625941477230558,0.0,0.085,0.0782478900489389,0.8632147518355149,0.0808113299776375,0.0,0.03,0.0012967598453934
591,20456,0,1,1,0,2.2668893142611464e-05,0.0601630261532909,0.0,0.0158333333333333,0.0314035509647942,0.0002485707672242,0.0659005681915408,0.0,0.01,0.000565426429607
592,3556,0,1,1,0,1.6469923655787696e-05,0.019414657401917,0.0,0.0,0.0230364501512065,0.1320702780327574,0.0218539095520072,0.0,0.0,0.0004156756462725
593,2065,0,0,3,1,0.5600816577051148,0.317131000018138,1.0,1.0,0.3824924952665215,0.999995446240456,0.2553048664426446,1.0,0.5393333333333334,0.0040291686733141
594,16766,0,0,3,1,0.9944502309930646,0.6468974119430897,1.0,0.6,0.6543417338047373,0.999999999487919,0.4969093624315717,0.0,0.3900714285714285,0.0126488612485523
595,14735,0,0,3,0,0.0521793492780102,0.2645063619106499,0.0,0.01,0.2178440904191689,0.0683196703059229,0.3336930327035131,1.0,0.22,0.0028319053174106
596,11620,0,0,3,1,0.0809002738381854,0.0546381631852954,0.0,0.3411190476190476,0.247235283079682,0.9998958998535896,0.0487374559763892,0.0,0.29,0.001659150466783
597,25830,1,1,6,0,9.085136336785249e-06,0.0241094425962365,0.0,0.0,0.0183615325755266,0.7892796641393123,0.022234772633703,0.0,0.0,0.0006080796373548
598,23654,1,0,5,0,0.9977752669984824,0.7337455711900878,0.0,0.86,0.6053226868613195,0.999999809789227,0.6095817422437313,0.0,0.24,0.0134274000358823
599,26039,1,1,6,0,1.8429571246918444e-05,0.0429473426930692,0.0,0.0,0.0339351491378966,5.16382824730477e-08,0.0490453774299661,0.0,0.03,0.0005563706825024
600,29985,0,0,3,0,6.715175205222067e-06,0.0175015593415652,0.0,0.0,0.0103703235537991,0.0444093412038622,0.0170579283924918,0.0,0.0,0.0003844715926493
601,13909,1,1,6,0,1.489942661586796e-05,0.0112230072355624,0.0,0.24,0.0298237093056224,7.758884667427675e-05,0.0210114678389268,0.0,0.15,0.0022662020239961
602,2237,0,0,3,1,0.9982346785987908,0.7181085969222261,1.0,0.97,0.6822173775378851,0.9999999801045408,0.5800058324900539,0.0,0.47,0.0159833518224392
603,10687,0,0,3,0,0.9994430479090368,0.6564584167835237,1.0,0.97,0.6424100607510232,0.999999889378528,0.5012853933363185,0.0,0.44,0.0094017109558727
604,17323,0,1,1,0,1.2796492704708537e-07,0.0242556148333008,0.0,0.0,0.0038708177961145,1.194635833690522e-07,0.0194183767835371,0.0,0.0,0.0001806227364319
605,19683,0,1,1,1,0.9685246370115832,0.4251219223338257,1.0,0.6625,0.6001490230118579,0.9999999942585092,0.3768066882284378,1.0,0.45,0.0087168331589086
606,3704,0,1,1,0,0.0158710649671459,0.1128608265352148,0.0,0.0857619047619047,0.1257627406614202,0.9887838411932672,0.1018077628694231,0.0,0.03125,0.0021004085498838
607,10775,0,1,1,0,1.583498978556425e-07,0.0406248736838855,0.0,0.02,0.0062676480228792,6.55756895749363e-21,0.0838801612589371,0.0,0.04,0.0001846544304167
608,8110,0,1,1,0,0.1103035206629852,0.0777615640682097,1.0,0.63,0.382028189862717,0.0539069805581705,0.0529976930625361,0.0,0.32,0.0012193987598074
609,25558,0,0,3,1,0.309128930283774,0.275055879131651,0.4285714285714285,0.4243773448773451,0.2691327444709114,0.999986660880239,0.1993320424879475,0.0,0.7308333333333334,0.0027149912884015
610,2083,0,0,3,0,0.0001944136865182,0.035180208611525,0.0,0.03,0.0523144396146771,0.4455665357212059,0.0432786170473714,0.0,0.03,0.0011670121705333
611,25349,0,1,1,0,0.1115839833658419,0.2267351012927194,1.0,0.5836666666666667,0.2768369353192648,0.9999970843978132,0.181227277746232,0.0,0.1966666666666666,0.0045810896762072
612,12897,0,0,3,0,0.1777042618489017,0.294049884874516,0.0,0.2135952380952381,0.1779122072124575,0.9999184218039944,0.2037411765032871,0.0,0.22,0.0022558457000385
613,3576,0,0,3,1,0.4951520605391217,0.3395176641313442,1.0,0.728,0.3568051939074607,0.9999996595510166,0.3066917497778917,1.0,0.12,0.0032388986980418
614,12028,0,0,3,0,0.9999998537409578,0.8784563616888637,0.0,0.75,0.9814713779483412,0.9999999883824204,0.5301720287517215,0.0,0.43,0.0259848646014844
615,23652,0,0,3,1,0.9011736265845994,0.3805304403605786,1.0,0.5368333333333335,0.4662152346340381,0.9999995180385166,0.3436145158056446,1.0,0.6486666666666667,0.0059005290258669
616,24541,1,0,5,0,0.0893236035658536,0.2588076336202771,0.0,0.0,0.2179383875847526,0.9981320158918704,0.188787530658812,1.0,0.1212777777777777,0.0019819005149619
617,24505,3,1,8,0,3.3876196006570218e-06,0.1066920569150374,0.0,0.0,0.0088622600184708,4.2316486935791045e-11,0.0615110807660963,0.0,0.02,0.0004190285092951
618,10381,0,0,3,0,1.917840634120712e-07,0.0277934186693243,0.0,0.0,0.0073088545093194,2.0133755235325484e-12,0.0213190015364943,0.0,0.0,0.0002948133955863
619,4911,0,1,1,0,9.308936409935164e-07,0.0136691356565738,0.0,0.02,0.0259033644274971,1.797780303912664e-07,0.0204778695166804,0.0,0.0383333333333333,0.0002862637798829
620,4992,0,1,1,0,5.539346476354614e-10,0.0268516493694392,0.0,0.06,0.0013938695699172,1.5643451965875525e-19,0.0180628418906668,0.0,0.0,9.856145856348828e-05
621,5846,0,0,3,0,0.5429824635380093,0.3715514207370342,1.0,0.43,0.4021275787314187,0.9999945005531732,0.2636645609071028,0.0,0.0844999999999999,0.0046360061188379
622,16101,2,0,2,0,0.2328958871377986,0.4346711094075606,0.0,0.02,0.220173252168339,0.9999879718402042,0.2691265083302534,0.0,0.06,0.0042680366551712
623,24244,0,1,1,0,5.645553360916864e-07,0.1575761982149688,0.0,0.03,0.0008376770988811,2.8002965698585608e-15,0.1472210859673905,0.0,0.04,0.0006377059495041
624,71,0,1,1,0,4.862317771213368e-12,0.0289927433627575,0.0,0.0,0.000274208853328,3.675981308166876e-28,0.0248785025410033,0.0,0.0,4.784878336574068e-05
625,28739,0,0,3,1,0.9231834108017236,0.5729592341045661,1.0,0.885,0.483500208957159,0.9999992535466136,0.351391894807949,0.0,0.41,0.0078625458440709
626,27814,0,0,3,1,1.0,0.9821640162573492,1.0,0.9,0.999999999960548,0.9999999999999858,0.4933537665636447,0.5,0.545,0.0041852226181826
627,18955,0,1,1,0,3.285395501446873e-07,0.0576152703479052,0.0,0.04,0.0024738026118762,6.609294962443812e-06,0.0654427271802507,0.0,0.03,0.0002533530636671
628,17343,0,0,3,0,0.9913879911651116,0.1535704488428765,0.0,0.5,0.1640466599551396,0.9763798382153857,0.0564940139846953,0.0,0.182,0.0017179508710298
629,7380,0,1,1,0,4.588290136996291e-05,0.0338830887848391,0.0,0.0,0.0553279436043965,0.1216612408746996,0.052580054328444,0.0,0.005,0.0007479034527533
630,11442,1,1,6,0,7.591719602224541e-09,0.0257202428630014,0.0,0.02,0.005863960415407,1.5376832890327742e-21,0.0754567909651159,0.0,0.06,0.0002864315448506
631,4110,0,1,1,0,8.244125075826103e-07,0.0721755402614997,0.0,0.0,0.0108641549739778,1.079562492243395e-11,0.0756674114649276,0.0,0.0,0.0005030788885605
632,25696,0,1,1,0,6.881057220522552e-06,0.0975397369789857,0.0,0.018,0.0103955755802713,4.7455043290720993e-11,0.0693402976132443,0.0,0.01,0.0003836309183023
633,7372,0,0,3,0,0.676332672818586,0.4199072686768004,0.5,0.4964880952380952,0.3752445312550434,0.9999924727849108,0.2753051195023643,0.0,0.7584285714285712,0.0043651592954144
634,24122,0,1,1,1,0.9999998862960056,0.1840544376359488,0.0,0.6,0.0455376668570169,0.8760922226997849,0.0410009451940938,0.0,0.02,0.0011681710235296
635,3716,0,0,3,0,3.395174127565658e-05,0.0330861290024963,0.0,0.03,0.0214179802607156,0.0590694819250482,0.042583872896659,0.0,0.0,0.0005304662825606
636,15688,0,0,3,0,0.0102362042171882,0.057803544705603,0.0,0.29,0.1762581754149558,0.9784848667809972,0.0566354634070526,0.0,0.14,0.0017272822050147
637,25477,0,0,3,0,6.593687901378674e-10,0.0118513789671298,0.0,0.04,0.0028555978748825,9.382078268846587e-09,0.0279646653962215,0.0,0.04,0.0014388664671688
638,9378,0,1,1,1,0.350852721741883,0.1516824778697407,1.0,0.63,0.492214714135236,0.99999927252823,0.1904496809370105,0.5,0.4275,0.0051868851430219
639,7744,0,1,1,0,3.618693759320493e-06,0.0247123109724657,0.0,0.0,0.0102866404443353,0.0230419776837065,0.0236420198401108,0.0,0.0,0.0003451602192923
640,11217,1,1,6,0,8.258702990387698e-08,0.0511844269119263,0.0,0.0,0.0054239985642422,7.71778630352182e-13,0.0798874017342003,0.0,0.01,0.0003223744078441
641,24098,0,0,3,0,0.5344914649660111,0.4834836246849418,0.0,0.2326666666666667,0.2814790182036588,0.9999886725319568,0.2952736461962516,0.0,0.0425,0.0048804326526265
642,19317,1,0,5,0,5.355598734105521e-09,0.0269091230419599,0.0,0.0,0.0022012945079275,6.994392827718177e-19,0.0181020976277527,0.0,0.0,0.0001274725240883
643,3480,0,0,3,1,0.9926268510848314,0.6225139655488544,1.0,0.99,0.6541209698198108,0.9999999371948312,0.4359671828829017,0.0,0.345,0.0119674697951774
644,21311,0,0,3,0,0.0007423565873136,0.0271854718119415,0.5,0.4199285714285715,0.1135964348939236,0.8228060805026688,0.0379717950238437,0.0,0.06,0.001004927969561
645,5304,0,1,1,0,1.3773441082780878e-08,0.0485443309691706,0.0,0.0,0.0017606969313948,5.510423797536598e-14,0.0284181528411669,0.0,0.01,0.0001329953051477
646,6392,0,0,3,0,0.9847220967893656,0.1517082412045113,0.0,0.2733333333333333,0.2083084592755498,0.9593736006302784,0.0470015126704999,0.0,0.15,0.0020236159749359
647,14423,0,0,3,0,0.0340782928975635,0.3172074753454096,0.0,0.0472222222222222,0.0657080757062334,0.2324142462743647,0.1996620526291132,0.0,0.16,0.0010273007884682
648,2391,0,0,3,0,0.9582534417992956,0.5812451095668512,0.0,0.1915,0.4754836705342444,0.999999733674869,0.4916366044297634,0.0,0.15,0.0086316993904691
649,28316,0,0,3,0,5.908842607189606e-09,0.0316336063431169,0.0,0.0,0.0025434066494039,4.340095271249238e-14,0.0214092878983836,0.0,0.0,0.0001576169037483
650,14195,0,0,3,0,1.515516202972586e-05,0.0301240108637088,0.0,0.0,0.0212012187756071,0.1099831108496389,0.0274492406238851,0.0,0.0,0.0005955618553728
651,24608,0,0,3,1,0.98574192598567,0.6129369795244066,0.0,0.34,0.5556878979110959,0.9999999876738812,0.4136374007728567,0.0,0.33,0.0068151332300476
652,21,1,0,5,0,0.0298932920978339,0.491815301415649,0.0,0.2,0.0622322960739202,0.0001016156903188,0.4597216165282745,0.0,0.1566666666666666,0.0016112000000493
653,28778,0,0,3,1,0.9774046764784876,0.4408656885966475,1.0,0.98,0.6471899605549327,0.999999592698733,0.3706983156040952,1.0,0.33,0.0082997062971906
654,417,1,1,6,0,5.414740597286273e-09,0.0208169108132094,0.0,0.0,0.0015864772197362,2.29534326307871e-15,0.0135287938594386,0.0,0.0,0.000117794780034
655,7374,1,0,5,0,0.0603926544268168,0.2848793537305422,0.0,0.0,0.1708095250685543,0.9972666965945316,0.1859624129381286,1.0,0.4493333333333333,0.0019081723739975
656,824,0,0,3,0,6.448600978616419e-06,0.0311915682671073,1.0,0.16,0.0611719408788444,3.724675072297997e-11,0.0432344943350107,0.0,0.025,0.0006315604467622
657,3543,0,1,1,0,0.0001645673831593,0.0496860141874791,0.0,0.0566666666666666,0.0595176030289919,0.0046503806820574,0.0751083117365494,0.0,0.3386666666666666,0.0008270787291825
658,2665,0,0,3,0,0.0210412006706359,0.2641879604023786,0.0,0.0025,0.1493603040508666,0.0262358032415617,0.1944213372166473,0.0,0.21,0.0013244168121664
659,24310,0,1,1,0,0.0489173324497161,0.0834966574311073,0.0,0.13,0.2873768732705088,0.9947303603507522,0.1152693338133295,0.0,0.29,0.0026066717497447
660,28108,0,0,3,0,2.7671547898770456e-11,0.0324426128486889,0.0,0.0,0.0004522006413897,1.8900245248724412e-26,0.0305170396781231,0.0,0.01,5.039871604601589e-05
661,27526,0,1,1,0,0.4877932853354598,0.175322192147213,1.0,0.4958333333333333,0.3880371430757774,0.9999997378199754,0.1600789095108246,0.0,0.48,0.0050445852111595
662,9327,3,0,4,0,0.992687119025116,0.8683242468316044,0.0,0.07,0.260949092496785,0.9999999970409804,0.7082772437116456,0.0,0.345,0.0090481731310214
663,26605,0,0,3,1,0.0983971810616318,0.3342405863783621,0.0,0.0,0.1158142101905563,0.9999501873540932,0.1938895529582033,0.0,0.255,0.0025305371620943
664,20731,0,0,3,0,6.686587244773055e-06,0.03360671656551,0.0,0.23,0.0180485061364075,2.0414862615798524e-06,0.0401260113481091,0.0,0.03,0.0004561435332909
665,9930,0,0,3,0,2.6628318251582986e-07,0.0143221124632057,0.0,0.01,0.0082010241958173,2.544180504280267e-12,0.0132281021642318,0.0,0.0,0.0002657875197124
666,19457,0,0,3,0,0.1717305462402235,0.31673871563282,0.0,0.02,0.3587830763586173,0.9999489065658026,0.2400657073588525,0.0,0.1939999999999999,0.0031102343129897
667,7724,0,0,3,0,0.0003854235202664,0.038227072233972,0.0,0.21,0.1317929423683363,0.0001563821342913,0.0575402179303286,0.0,0.04,0.0011682991421133
668,28591,0,0,3,0,0.0075557303203085,0.2147461600400038,0.0,0.01,0.1073180801820211,1.259379462558914e-05,0.354663781088597,0.0,0.065,0.002372898431519
669,7011,4,0,9,0,1.759670470459869e-05,0.1197965643849999,0.0,0.030297619047619,0.0160669954766643,2.861605260525069e-09,0.0687926739493282,0.0,0.13,0.0005773300345512
670,28863,0,0,3,1,0.9999999998783232,0.9105188531112072,1.0,0.93,0.9826372537848592,0.9999999794402116,0.650433368989712,1.0,0.435,0.0229731885218505
671,28414,0,0,3,1,0.9998856274877196,0.449766308523872,1.0,0.405,0.974460381739534,0.005209917916321,0.1945076739828361,0.0,0.16,0.0116685013687032
672,20034,0,0,3,0,1.482164688929252e-06,0.0283273794970611,0.0,0.0,0.0029021083691786,0.0208406238211939,0.028383551254529,0.0,0.01,0.0004058413864249
673,28870,0,0,3,0,5.535715952444752e-11,0.0289588400913735,0.0,0.0,0.0004745064161001,4.04581794359022e-26,0.0343595489547263,0.0,0.0,6.076114823922005e-05
674,18855,0,1,1,0,3.797348994023823e-05,0.050003029755166,0.0,0.0,0.028774095270182,0.1135777560160802,0.0348017340823871,0.0,0.0,0.000713880132726
675,19395,1,1,6,0,5.012651086752735e-08,0.033766578375034,0.0,0.09,0.005501088868936,3.101660152093025e-08,0.0319450300149113,0.0,0.03,0.0002841391825441
676,19311,0,0,3,0,0.6456401046100904,0.3337807826381427,0.5,0.4768333333333333,0.4371354819862771,0.9999967012180856,0.2775495641356723,1.0,0.09,0.0046533524146747
677,15472,0,0,3,0,0.9939155878536672,0.6220260377414807,0.5,0.5706666666666667,0.7035191892689275,0.9999999538979064,0.4561473039680013,0.0,0.2235,0.0114671868592289
678,25484,0,0,3,1,0.9962828063974304,0.558632822813509,1.0,0.99,0.7624751758076792,0.999999970328418,0.4505346548518772,1.0,0.5316666666666666,0.0125821938712844
679,23802,0,0,3,0,1.1638626524616823e-06,0.032389578823434,0.0,0.14,0.0312801763128203,2.0341517883698416e-14,0.086454425338654,0.0,0.05,0.0004897374354192
680,7308,0,1,1,0,1.965006071283803e-05,0.0847450312083383,0.0,0.0,0.0173259541327901,6.755812230765643e-08,0.0783655572220647,0.0,0.04,0.0006640394464061
681,5861,0,0,3,0,0.0003036778229222,0.017484104517474,0.0,0.08,0.0788415615423508,0.7431918409277873,0.0311885988182625,0.0,0.03,0.0006952173736813
682,9834,0,1,1,0,0.999445278073326,0.632480899686867,0.0,0.82,0.833520141928943,0.999999999994266,0.5252765005925549,0.0,0.29,0.0246000445383809
683,10081,1,0,5,0,0.0647961826414924,0.3438460991068669,0.1666666666666666,0.151281968031968,0.0982716262289638,0.999863999478068,0.1980934424418448,0.0,0.09,0.0022516271181087
684,8517,0,1,1,0,2.006468015113268e-05,0.0306596833071524,0.0,0.0,0.0116578500907437,0.2052994803378051,0.0271693613379717,0.0,0.0,0.0005088788294585
685,24038,0,0,3,0,1.6915098786205653e-08,0.0309867694963338,0.0,0.01,0.0012673420227665,4.4205227140054496e-08,0.0672372865650801,0.0,0.04,0.0006917651289443
686,25874,0,0,3,0,0.9572838604718308,0.575675356767445,1.0,0.87,0.736603124951946,0.9999996014610216,0.4447571926729668,1.0,0.59,0.0092082118973949
687,16877,0,0,3,0,0.103304857616066,0.2255893642415256,0.25,0.2536785714285714,0.2152741338364216,0.997978485720565,0.201189649192149,1.0,0.025,0.0018879948147366
688,15112,1,0,5,0,1.9518220352112419e-07,0.0197652363518835,0.0,0.0,0.0038270108368843,1.6702287512870315e-08,0.0165449021025852,0.0,0.01,0.0001873272697475
689,22374,0,0,3,0,0.9346141850822554,0.6019699385781074,1.0,0.51,0.4290576577948556,0.9999999746641922,0.4328664623967783,0.0,0.19,0.0088928165798679
690,4714,0,1,1,1,0.9999999999412914,0.580148017909635,0.0,0.7,0.2369127813730039,0.9999991066753052,0.2310113273458172,1.0,0.49,0.0045338438189985
691,9204,0,0,3,0,0.9998890148282992,0.7050130005934939,1.0,0.6,0.7489416124242118,0.9999999797099124,0.5178794132216589,1.0,0.3791666666666666,0.0163894184042048
692,19947,0,1,1,0,5.8896466730703255e-06,0.0768968935616212,0.0,0.04,0.0120124303682059,1.105235754669212e-12,0.0661324583885089,0.0,0.03,0.0004543352605102
693,13098,0,0,3,1,0.9861047450882447,0.6564841955631935,0.3333333333333333,0.3531428571428571,0.5721595254292862,0.999999896995062,0.4387537513297303,0.0,0.2934166666666666,0.0114247321854216
694,17336,0,0,3,0,1.159137296646392e-06,0.0261764064100889,0.0,0.0,0.0068986944360631,6.446358158520364e-17,0.0172631848110741,0.0,0.11,0.0002405099978237
695,23584,0,0,3,0,2.7308697882778015e-08,0.0218247196656632,0.0,0.0,0.0038418860401368,1.3375274526800835e-14,0.030453056153546,0.0,0.02,0.0001484858712733
696,2052,1,0,5,0,4.171112972865288e-05,0.0149989467704676,0.0,0.0,0.0441614422814237,0.3017894395446029,0.0201982411628728,0.0,0.01,0.0005005899962993
697,22414,0,0,3,0,0.9354671122096156,0.5098288177946969,0.0,0.5338333333333334,0.4694811950837186,0.999999103149041,0.3646624354918759,0.0,0.3062738095238095,0.0062551926420021
698,24441,0,0,3,0,0.8669128650807942,0.4838099935591901,1.0,0.84,0.4626004998503883,0.999999932058922,0.4027675540524419,0.0,0.58,0.0048295852536167
699,26082,0,0,3,1,0.9999999999999988,0.9165341115602094,1.0,1.0,0.9999401615929762,0.9999999998981296,0.4604668843502454,0.0,0.54,0.0574799156671385
700,6872,0,1,1,1,0.0573474533697508,0.1728834420063993,1.0,0.29,0.1708841017296977,0.9999917146758974,0.1910111000108167,1.0,0.6,0.0023706987689219
701,2760,0,1,1,0,0.0002217609832788,0.0653814094099709,0.0,0.14,0.0825493397560114,0.000748222384079,0.0748098811916786,0.0,0.02,0.0010616088062783
702,12635,0,0,3,1,1.0,0.990673570165894,1.0,0.98,0.9999999999878546,0.9999999999999928,0.7702872520888411,0.0,0.66,0.0058151495507355
703,18649,0,0,3,0,0.1394510931417625,0.0256355357477559,1.0,0.075,0.5075560376074733,0.9999360461601444,0.0329209744858432,0.0,0.36,0.0023160032893575
704,3013,0,0,3,0,0.9586410617565342,0.5316148959694729,0.0,0.4118333333333334,0.562474683215373,0.9999748598922804,0.2346965408398743,0.0,0.3083333333333333,0.0021769940476725
705,16641,1,1,6,0,1.815051706204172e-06,0.0730897657766201,0.0,0.01,0.0068751804642668,3.104312070877354e-09,0.0857682656983348,0.0,0.01,0.0002902089739805
706,14611,0,0,3,1,1.0,0.9912408763999002,1.0,0.93,0.9999999999765288,0.9999999999999928,0.7533334341169347,0.0,0.38,0.003997871931641
707,18175,0,1,1,0,0.9833591832698896,0.1841652206371902,0.0,0.05,0.0094312191108422,2.29891553758622e-13,0.0495346727757338,0.0,0.04,0.0002706426576552
708,1050,0,1,1,0,2.0096909484136258e-10,0.0329728480842279,0.0,0.0,0.0008320073757793,6.258160661662033e-20,0.0214518504736318,0.0,0.0,8.05319596441439e-05
709,8907,0,0,3,0,0.5270967496119162,0.4956117122240875,0.0,0.27,0.1322630546760418,0.9999957103597044,0.4625842154711035,0.0,0.15,0.002944020267773
710,11520,0,0,3,0,1.837183943738457e-07,0.0262066212268604,0.0,0.0,0.0065485212156881,2.4152479763458248e-12,0.0200618471662009,0.0,0.0,0.0002465350161015
711,14786,0,0,3,0,1.2226827479831528e-06,0.0293158503448798,0.0,0.0,0.0050950086850135,0.0153107478183366,0.0282377203274198,0.0,0.01,0.0004014625128846
712,3303,0,0,3,0,0.0043755654622162,0.0642655374853966,1.0,0.6914999999999999,0.0970432534941118,0.9646024173726933,0.0536881709697657,0.0,0.0,0.0014044523842671
713,3856,0,1,1,0,2.633669467045065e-06,0.0496625121678526,0.0,0.01,0.0065494711057634,1.903744826448533e-08,0.0712887464972674,0.0,0.0,0.0002604248243081
714,10379,0,0,3,0,0.9996855860094156,0.1767364898322071,0.5,0.4293333333333333,0.080054602483646,0.9664066531789474,0.0525850225076198,0.0,0.02,0.0014403225329
715,19866,3,0,4,0,0.0006169796166664,0.2301405392001718,0.0,0.26,0.0399308560939599,0.0176015005164979,0.173906690224624,0.0,0.13,0.0014149290654608
716,14077,0,0,3,0,0.0003053175641335,0.0517005504686031,1.0,0.51,0.0507842655513105,0.1545385551652571,0.0630422936182176,0.0,0.12,0.0008999108975796
717,18131,0,0,3,0,6.518862733075424e-05,0.0396600428815711,0.0,0.03,0.0356843004407511,0.9222303056513604,0.046918903407852,1.0,0.01,0.0010735846527813
718,13283,1,1,6,0,4.465117497316477e-06,0.0608712183700965,0.0,0.0,0.0119838497790455,1.9747613100565666e-08,0.0663891143817615,0.0,0.01,0.0004095596895557
719,4330,0,1,1,0,3.057524676549691e-05,0.1301648534490471,0.0,0.01,0.0123006247385687,2.710212014199466e-10,0.0762226837250395,0.0,0.02,0.0007855804898897
720,9669,0,0,3,1,0.999999946741554,0.8047991938115404,1.0,1.0,0.7492412707866144,0.9999995632851894,0.354418372208901,0.0,0.44875,0.0080770427109457
721,134,0,0,3,0,2.5768599615939964e-05,0.0226115438875196,0.0,0.13,0.0823029656660646,2.4008292680401977e-10,0.0399441006718838,0.0,0.07,0.0005466803588226
722,5797,0,0,3,0,0.0881319545358714,0.380405132279116,0.0,0.0645833333333333,0.2002750590468151,0.997875141242403,0.2460332709963489,0.0,0.035,0.0024749292827077
723,2413,0,0,3,1,1.0,0.991583361694193,1.0,0.98,0.999999999991255,0.999999999999858,0.694724282328549,1.0,0.3993333333333334,0.0037941974544644
724,21424,1,1,6,0,0.0005571773142035,0.2043663702232368,0.0,0.02,0.0008338166284529,2.788686025177467e-13,0.0608859925076541,0.0,0.0,0.0002087560865541
725,7818,0,0,3,0,0.9999282419462466,0.6645593955451617,0.0,0.02,0.3050707228232204,0.9999844949539728,0.2468326891044964,0.0,0.0581428571428571,0.0036754215780201
726,12865,0,0,3,1,0.999973010093144,0.5379975176907182,1.0,0.7546666666666667,0.2388034486851341,0.9964883546930218,0.1847616730044773,0.0,0.2248701298701299,0.0018774186609904
727,14939,0,0,3,0,0.8805240967532654,0.5305712799334842,0.0,0.04,0.6880891969431452,0.9999796206497308,0.2591275453302406,0.0,0.24,0.0175938839633504
728,23716,0,0,3,0,0.1030828777499083,0.3413783554489297,0.0,0.0129448051948051,0.1277924018554639,0.9999612928313676,0.2021150280577635,0.0,0.18,0.0024455857168289
729,13999,0,0,3,0,0.000126372399872,0.0651852619993835,0.0,0.0133333333333333,0.0456548989785881,0.0905849611998617,0.0845259872589417,0.0,0.0225,0.0006889695687886
730,226,0,0,3,0,0.9358396514234012,0.1225720756174103,0.0,0.1,0.0109511494943883,0.4527295266891656,0.0551270492881931,0.0,0.01,0.0009084879620443
731,26440,0,0,3,1,0.131354071018233,0.06102077142142,0.0,0.4593333333333333,0.3383301121779641,0.9544045303525224,0.0403268724968658,0.0,0.2335714285714285,0.0006880050452425
732,23251,1,0,5,0,0.9227651683450674,0.3865530216794824,1.0,0.53,0.5706762444617609,0.9999999722492032,0.2234097263227754,0.0,0.48,0.0111650208877118
733,19009,0,0,3,0,0.0024692933372,0.295946251091996,0.0,0.09,0.1072434363167616,0.0202553135758182,0.3057624821085545,1.0,0.2733333333333333,0.0040401899940947
734,17190,0,1,1,0,1.0231902002994732e-07,0.0233115410449679,0.0,0.0,0.0054791730489277,1.9119157281633023e-08,0.0191900845625889,0.0,0.03,0.0002499578115541
735,26081,0,1,1,0,1.1862084979522238e-06,0.0367816524941529,0.0,0.02,0.0114975626162415,1.8799834111148075e-05,0.0405916197945834,0.0,0.0,0.0003889932902224
736,22703,0,1,1,0,0.0007606019605168,0.1447042344026663,1.0,0.55,0.1181050385282129,2.4448739412132e-08,0.1835277618748941,0.0,0.15,0.0018412903659499
737,15795,0,1,1,0,0.002238957964469,0.2092164566439679,0.0,0.32,0.0718767530335602,9.429343065190921e-08,0.2644883534671877,1.0,0.19,0.0016714024661129
738,27712,0,1,1,0,1.9580021220593502e-10,0.0200043400200015,0.0,0.0,0.0007806432618673,7.205350953885043e-20,0.0134256179597917,0.0,0.0,6.889641997150092e-05
739,26464,0,1,1,0,0.0002725244162551,0.0562057879651986,0.0,0.0,0.0267424141653,0.7253683277330886,0.0428079049859598,0.0,0.0,0.0007302991991623
740,2353,1,1,6,0,2.1717557790549955e-08,0.0315266863915597,0.0,0.0,0.0055759235594459,3.4703728715381997e-13,0.0583483843889774,0.0,0.05,0.0002295489529841
741,14263,0,0,3,0,8.234277640665665e-09,0.0205941408425028,0.0,0.0,0.0010538500666868,4.543962094832411e-18,0.0150671738452098,0.0,0.0,6.617566435693962e-05
742,14102,0,0,3,0,4.48571497383854e-06,0.0130405826394225,0.0,0.03,0.0197422174916571,0.0168886361325069,0.0164098371893467,0.0,0.0,0.0003234251692756
743,21618,0,1,1,0,4.4660047228600186e-08,0.0392976754991772,0.0,0.0,0.0042035664475308,4.841910164899207e-13,0.0280077996652306,0.0,0.0,0.0002100305368427
744,16515,0,0,3,0,0.2369522986180673,0.2951964444603932,0.3333333333333333,0.3145916305916303,0.2139789242211179,0.9999803055531044,0.1972253088662156,0.0,0.365,0.0026425116493839
745,26810,3,0,4,1,8.800595196699161e-06,0.0315544898190119,1.0,0.29,0.0340028537109263,6.3958934355089965e-09,0.050298640420002,0.0,0.1,0.0004783391305138
746,17868,0,1,1,0,0.0018647148887573,0.0480396106907831,0.0,0.04,0.1018828566545863,0.926315439749504,0.0832057153015366,0.0,0.09,0.0013838884487252
747,16914,0,0,3,0,0.9860056995002908,0.7081869406108814,1.0,0.77,0.7057475891161861,0.9999999030596788,0.5680355404580525,0.0,0.4175,0.0128979586604048
748,27055,0,0,3,1,0.5626928212731258,0.3135742672324356,1.0,1.0,0.3814368328772637,0.999995446240456,0.2553048664426446,1.0,0.5393333333333334,0.0040291686733141
